"","FILENAME","FRAME","TIME..HMS.","PERIOD","PERIOD.TIME..HMS.","LENGTH..mm.","PRECISION..mm.","RMS..mm.","RANGE..mm.","DIRECTION..deg.","HORZ..DIR...deg.","VERT..DIR...deg.","MID_X..mm.","MID_Y..mm.","MID_Z..mm.","OPCODE","TAPEREADER","DEPTH","COMMENT","YEAR","DIVE","TRANSECT_NUMBER","X","DIVE_NO","X.1","X.2","X.3","FAMILY","GENUS","SPECIES","CODE","NUMBER","STAGE","ACTIVITY","CHECK_ID","COMMENT.1","EVENT.TIME.HH.MM.SS"
"273","SL_2018SSEO_Dive_09_07-57-18.000.avi",77006,"0:40:10",NA,"16:40:10",507.523,58.559,1.1,4042.988,24.526,60.53,49.49,775.348,1488.41,-3678.209,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","yelloweye",145,145,67,"AD","Attracted","","",NA
"274","SL_2018SSEO_Dive_09_07-57-18.000.avi",78191,"0:40:49",NA,"16:40:49",162.977,5.426,2.248,2887.717,6.047,5.643,52.956,300.463,-47.479,-2871.651,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","yelloweye",145,145,71,"JV","Fish resting on bottom","","",NA
"275","SL_2018SSEO_Dive_09_07-57-18.000.avi",21492,"0:09:19",NA,"16:09:19",NA,38.491,2.049,4346.143,24.082,NA,NA,-1658.651,606.329,-3971.172,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,9,"","","","",NA
"276","SL_2018SSEO_Dive_09_07-57-18.000.avi",29791,"0:13:56",NA,"16:13:56",NA,40.988,0.964,4595.942,21.901,NA,NA,-192.202,1680.634,-4273.313,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,14,"","","","",NA
"277","SL_2018SSEO_Dive_09_07-57-18.000.avi",30862,"0:14:32",NA,"16:14:32",NA,51.536,3.781,5379.733,9.33,NA,NA,109.721,836.745,-5313.13,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,15,"","","","",NA
"278","SL_2018SSEO_Dive_09_07-57-18.000.avi",35742,"0:17:14",NA,"16:17:14",NA,77.273,3.495,6252.77,28.418,NA,NA,-2814.562,936.321,-5504.423,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,20,"","","","",NA
"279","SL_2018SSEO_Dive_09_07-57-18.000.avi",37794,"0:18:23",NA,"16:18:23",NA,46.48,1.32,4796.353,24.175,NA,NA,-1866.842,587.273,-4378.928,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,23,"","","","",NA
"280","SL_2018SSEO_Dive_09_07-57-18.000.avi",39269,"0:19:12",NA,"16:19:12",NA,35.878,0.591,4202.419,20.872,NA,NA,-570.661,1363.18,-3934.007,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,25,"","","","",NA
"281","SL_2018SSEO_Dive_09_07-57-18.000.avi",42603,"0:21:03",NA,"16:21:03",NA,25.833,0.902,3934.145,2.748,NA,NA,-185.86,11.053,-3929.737,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,32,"","","","",NA
"282","SL_2018SSEO_Dive_09_07-57-18.000.avi",42603,"0:21:03",NA,"16:21:03",NA,29.483,0.78,3924.845,16.372,NA,NA,-1100.675,91.05,-3766.25,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,33,"","","","",NA
"283","SL_2018SSEO_Dive_09_07-57-18.000.avi",42738,"0:21:08",NA,"16:21:08",NA,27.624,0.177,3746.57,27.514,NA,NA,1709.221,254.537,-3324.239,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,34,"","","","",NA
"284","SL_2018SSEO_Dive_09_07-57-18.000.avi",43946,"0:21:48",NA,"16:21:48",NA,54.576,2.82,5402.151,15.726,NA,NA,81.704,1433.995,-5207.707,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,37,"","","","",NA
"285","SL_2018SSEO_Dive_09_07-57-18.000.avi",47676,"0:23:52",NA,"16:23:52",NA,54.755,0.023,5194.257,24.973,NA,NA,-2058.594,730.499,-4712.629,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,41,"","","","",NA
"286","SL_2018SSEO_Dive_09_07-57-18.000.avi",48177,"0:24:09",NA,"16:24:09",NA,69.696,0.799,5937.037,21.945,NA,NA,-475.135,2137.735,-5518.4,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,42,"","","","",NA
"287","SL_2018SSEO_Dive_09_07-57-18.000.avi",49156,"0:24:41",NA,"16:24:41",NA,51.837,0.601,5091.006,33.655,NA,NA,2294.149,1619.552,-4246.443,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,43,"","","","",NA
"288","SL_2018SSEO_Dive_09_07-57-18.000.avi",63741,"0:32:48",NA,"16:32:48",NA,61.624,0.006,5672.459,23.44,NA,NA,100.231,2226.348,-5216.332,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,53,"","","","",NA
"289","SL_2018SSEO_Dive_09_07-57-18.000.avi",66797,"0:34:30",NA,"16:34:30",NA,39.139,0.838,4435.53,18.68,NA,NA,-1386.108,-333.722,-4200.15,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,56,"","","","",NA
"290","SL_2018SSEO_Dive_09_07-57-18.000.avi",68366,"0:35:22",NA,"16:35:22",NA,24.981,0.641,3573.529,25.337,NA,NA,-1516.852,-211.625,-3228.697,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,57,"","","","",NA
"291","SL_2018SSEO_Dive_09_07-57-18.000.avi",71596,"0:37:10",NA,"16:37:10",NA,49.724,0.585,4835.939,22.785,NA,NA,1292.124,1331.767,-4465.772,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,60,"","","","",NA
"292","SL_2018SSEO_Dive_09_07-57-18.000.avi",74985,"0:39:02",NA,"16:39:02",NA,40.4,1.332,4495.663,24.074,NA,NA,1806.675,292.622,-4106.249,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,61,"","","","",NA
"293","SL_2018SSEO_Dive_09_07-57-18.000.avi",75595,"0:39:23",NA,"16:39:23",NA,25.358,0.39,3541.348,17.995,NA,NA,1020.981,374.977,-3370.183,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,62,"","","","",NA
"294","SL_2018SSEO_Dive_09_07-57-18.000.avi",76603,"0:39:56",NA,"16:39:56",NA,47.506,0.627,4989.558,16.949,NA,NA,195.26,1415.786,-4780.493,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,65,"","","","",NA
"295","SL_2018SSEO_Dive_09_07-57-18.000.avi",77297,"0:40:20",NA,"16:40:20",NA,17.416,0.806,2882.935,25.193,NA,NA,1118.738,490.369,-2611.374,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,68,"","","","",NA
"296","SL_2018SSEO_Dive_09_07-57-18.000.avi",77665,"0:40:32",NA,"16:40:32",NA,7.696,0.386,1943.228,14.806,NA,NA,319.428,-390.265,-1876.644,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,70,"","","","",NA
"297","SL_2018SSEO_Dive_09_07-57-18.000.avi",80692,"0:42:13",NA,"16:42:13",NA,28.656,0.671,3778.498,15.905,NA,NA,-838.156,588.511,-3637.059,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","quillback",147,147,72,"","","","",NA
"298","SL_2018SSEO_Dive_09_07-57-18.000.avi",22069,"0:09:39",NA,"16:09:39",NA,38.394,0.331,4252.97,28.621,NA,NA,1209.746,1619.151,-3742.007,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","tiger",148,148,10,"","","","",NA
"299","SL_2018SSEO_Dive_09_07-57-18.000.avi",37008,"0:17:57",NA,"16:17:57",NA,63.647,0.418,5621.089,19.756,NA,NA,666.804,1750.79,-5299.693,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","tiger",148,148,21,"","","","",NA
"300","SL_2018SSEO_Dive_09_07-57-18.000.avi",42110,"0:20:47",NA,"16:20:47",NA,24.017,1.039,3802.004,2.076,NA,NA,-137.636,-14.53,-3799.484,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","tiger",148,148,28,"","","","",NA
"301","SL_2018SSEO_Dive_09_07-57-18.000.avi",43881,"0:21:46",NA,"16:21:46",NA,27.309,0.512,3715.523,23.824,NA,NA,1491.957,144.583,-3399.745,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","tiger",148,148,36,"","","","",NA
"302","SL_2018SSEO_Dive_09_07-57-18.000.avi",47007,"0:23:30",NA,"16:23:30",NA,15.299,0.852,2832.637,29.158,NA,NA,1377.375,73.749,-2474.112,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","tiger",148,148,40,"","","","",NA
"303","SL_2018SSEO_Dive_09_07-57-18.000.avi",40260,"0:19:45",NA,"16:19:45",NA,21.142,0.203,3240.886,21.298,NA,NA,1164.784,-186.248,-3018.597,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","China",149,149,27,"","","","",NA
"304","SL_2018SSEO_Dive_09_07-57-18.000.avi",17960,"0:07:22",NA,"16:07:22",NA,22.633,0.603,3267.71,24.916,NA,NA,744.573,1142.05,-2969.724,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","rosethorn",150,150,6,"","","","",NA
"305","SL_2018SSEO_Dive_09_07-57-18.000.avi",31202,"0:14:43",NA,"16:14:43",NA,11.913,0.517,2636.99,3.257,NA,NA,76.769,114.572,-2633.381,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"rockfish","silvergray",157,157,16,"","","","",NA
"306","SL_2018SSEO_Dive_09_07-57-18.000.avi",33638,"0:16:04",NA,"16:16:04",NA,29.155,0.542,3759.962,18.049,NA,NA,937.773,671.971,-3578.596,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"greenling","kelp greenling",194,194,18,"","","","",NA
"307","SL_2018SSEO_Dive_09_07-57-18.000.avi",38970,"0:19:02",NA,"16:19:02",NA,41.897,1.36,4449.509,29.15,NA,NA,1703.152,1319.583,-3893.084,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"greenling","kelp greenling",194,194,24,"","","","",NA
"308","SL_2018SSEO_Dive_09_07-57-18.000.avi",57463,"0:29:18",NA,"16:29:18",NA,45.346,1.053,4885.086,29.643,NA,NA,-2364.924,-517.628,-4243.025,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"greenling","kelp greenling",194,194,49,"","","","",NA
"309","SL_2018SSEO_Dive_09_07-57-18.000.avi",76031,"0:39:37",NA,"16:39:37",NA,53.719,1.284,5014.007,25.336,NA,NA,1396.001,1605.101,-4540.385,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"greenling","kelp greenling",194,194,63,"","","","",NA
"310","SL_2018SSEO_Dive_09_07-57-18.000.avi",3192,"0:59:09",NA,"16:59:09",527.112,140.995,0.669,6205.159,22.506,39.936,14.397,1096.709,2106.864,-5732.569,1,"KelliiWood",0,"N/A",2018,"SSEO_9",57,NA,9,NA,NA,NA,"halibut","halibut",200,200,1,"","","","",NA
"311","SL_2018SSEO_Dive_10_09-25-54.000.avi",55138,"0:56:35",NA,"1:56:35",579.46,58.715,0.83,5168.056,30.788,1.966,6.062,-2083.978,1629.378,-4439.704,1,"KelliiWood",0,"N/A",2018,"SSEO_10",58,NA,10,NA,NA,NA,"cod","Pacific cod",110,110,2,"","","","",NA
"312","SL_2018SSEO_Dive_10_09-25-54.000.avi",67679,"0:03:33",NA,"2:03:33",409.479,16.571,0.98,1831.968,3.002,53.571,22.865,-83.238,-47.687,-1829.454,1,"KelliiWood",0,"N/A",2018,"SSEO_10",58,NA,10,NA,NA,NA,"cod","Pacific cod",110,110,5,"","","","",NA
"313","SL_2018SSEO_Dive_10_09-25-54.000.avi",73928,"0:07:01",NA,"2:07:01",340.985,11.329,0.414,1706.533,23.697,38.157,11.976,641.936,-241.452,-1562.65,1,"KelliiWood",0,"N/A",2018,"SSEO_10",58,NA,10,NA,NA,NA,"cod","Pacific cod",110,110,6,"","","","",NA
"314","SL_2018SSEO_Dive_10_09-25-54.000.avi",57728,"0:58:01",NA,"1:58:01",NA,10.438,0.401,2258.445,23.396,NA,NA,877.15,-197.137,-2071.791,1,"KelliiWood",0,"N/A",2018,"SSEO_10",58,NA,10,NA,NA,NA,"rockfish","greenstripe",135,135,3,"","","","",NA
"315","SL_2018SSEO_Dive_10_09-25-54.000.avi",62584,"0:00:43",NA,"2:00:43",NA,12.893,1.741,2530.945,14.912,NA,NA,-556.055,-351.436,-2443.968,1,"KelliiWood",0,"N/A",2018,"SSEO_10",58,NA,10,NA,NA,NA,"rockfish","greenstripe",135,135,4,"","","","",NA
"316","SL_2018SSEO_Dive_10_09-25-54.000.avi",51708,"0:54:41",NA,"1:54:41",NA,14.545,0.286,2723.924,15.567,NA,NA,-701.832,191.266,-2624.997,1,"KelliiWood",0,"N/A",2018,"SSEO_10",58,NA,10,NA,NA,NA,"rockfish","redbanded",153,153,1,"","","","",NA
"317","SL_2018SSEO_Dive_11_10-51-24.000.avi",16057,"11:00:24",NA,"3:00:24",472.598,17.775,5.252,2636.599,17.167,17.858,0.85,-742.435,233.192,-2519.139,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"cod","Pacific cod",110,110,4,"","","","",NA
"318","SL_2018SSEO_Dive_11_10-51-24.000.avi",66510,"11:28:26",NA,"3:28:26",359.14,40.362,0.831,3758.891,16.256,29.841,28.351,505.432,922.908,-3608.606,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"cod","Pacific cod",110,110,7,"","","","",NA
"319","SL_2018SSEO_Dive_11_10-51-24.000.avi",67661,"11:29:04",NA,"3:29:04",405.61,12.309,0.522,1627.55,20.999,68.724,34.914,-467.443,348.798,-1519.459,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"cod","Pacific cod",110,110,9,"","","","",NA
"320","SL_2018SSEO_Dive_11_10-51-24.000.avi",67559,"11:29:01",NA,"3:29:01",NA,3.206,0.022,1241.401,16.795,NA,NA,-155.33,-329.308,-1186.805,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"rockfish","greenstripe",135,135,8,"","","","",NA
"321","SL_2018SSEO_Dive_11_10-51-24.000.avi",7641,"10:55:44",NA,"2:55:44",716.977,67.603,1.329,4632.998,25.859,37.259,31.52,-1174.961,-1643.985,-4169.106,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"rockfish","yelloweye",145,145,2,"AD","Feeding","","",NA
"322","SL_2018SSEO_Dive_11_10-51-24.000.avi",10725,"10:57:27",NA,"2:57:27",423.983,146.463,0.781,5169.286,16.672,62.66,6.016,1415.417,-442.594,-4951.992,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"rockfish","yelloweye",145,145,3,"SU","Fish milling/hovering","","",NA
"323","SL_2018SSEO_Dive_11_10-51-24.000.avi",19350,"11:02:14",NA,"3:02:14",511.981,78.333,1.439,4712.806,3.774,44.093,39.134,50.972,306.009,-4702.584,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"rockfish","yelloweye",145,145,5,"AD","Feeding","","",NA
"324","SL_2018SSEO_Dive_11_10-51-24.000.avi",74040,"11:32:37",NA,"3:32:37",749.666,152.871,0.74,6264.973,33.222,66.384,25.681,2572.458,2272.567,-5240.971,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"rockfish","yelloweye",145,145,11,"AD","Fish milling/hovering","","",NA
"325","SL_2018SSEO_Dive_11_10-51-24.000.avi",71268,"11:31:05",NA,"3:31:05",NA,50.507,0.839,5146.7,20.612,NA,NA,51.069,1786.828,-4826.299,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"rockfish","rosethorn",150,150,10,"","","","",NA
"326","SL_2018SSEO_Dive_11_10-51-24.000.avi",74293,"11:32:45",NA,"3:32:45",NA,32.556,0.288,4083.787,12.429,NA,NA,-691.37,-562.846,-3985.289,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"rockfish","rosethorn",150,150,12,"","","","",NA
"327","SL_2018SSEO_Dive_11_10-51-24.000.avi",2963,"10:53:08",NA,"2:53:08",NA,17.228,0.704,2887.201,25.799,NA,NA,-1126.8,543.009,-2602.189,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"rockfish","dusky",172,172,1,"","","","",NA
"328","SL_2018SSEO_Dive_11_10-51-24.000.avi",30893,"11:08:39",NA,"3:08:39",NA,14.993,0.164,2907.83,6.31,NA,NA,-159.997,262.122,-2891.568,1,"KelliiWood",0,"N/A",2018,"SSEO_11",59,NA,11,NA,NA,NA,"","",NA,NA,6,"","","","Pyrosome for Aaron",NA
"329","SL_2018SSEO_Dive_12_12-58-50.000.avi",12777,"13:06:01",NA,"5:06:01",415.706,62.843,2.505,4758.96,28.449,15.315,5.861,2083.969,892.451,-4184.292,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"greenling","lingcod",130,130,10,"","Fish resting on bottom","","",NA
"330","SL_2018SSEO_Dive_12_12-58-50.000.avi",10754,"13:04:53",NA,"5:04:53",259.574,26.386,1.763,2459.698,26.806,62.78,27.481,670.189,883.894,-2195.38,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","black",142,142,7,"","Fish milling/hovering","","",NA
"331","SL_2018SSEO_Dive_12_12-58-50.000.avi",10554,"13:04:47",NA,"5:04:47",161.947,22.76,1.974,3074.728,10.7,20.274,15.384,570.846,4.524,-3021.27,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","yelloweye",145,145,6,"JV","Fish moving quickly out of frame","","",NA
"332","SL_2018SSEO_Dive_12_12-58-50.000.avi",11233,"13:05:09",NA,"5:05:09",141.07,66.869,4.6,4463.647,31.543,46.627,30.404,1925.257,1321.437,-3804.121,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","yelloweye",145,145,8,"JV","Feeding","","",NA
"333","SL_2018SSEO_Dive_12_12-58-50.000.avi",22202,"13:11:15",NA,"5:11:15",216.139,48.369,2.465,3608.487,22.467,36.933,16.587,-1363.384,-207.005,-3334.593,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","yelloweye",145,145,16,"JV","Feeding","","",NA
"334","SL_2018SSEO_Dive_12_12-58-50.000.avi",26282,"13:13:31",NA,"5:13:31",202.234,78.366,2.437,5408.06,32.576,21.405,10.976,2310.388,1772.177,-4557.259,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","yelloweye",145,145,20,"JV","Fish milling/hovering","","",NA
"335","SL_2018SSEO_Dive_12_12-58-50.000.avi",45241,"13:24:03",NA,"5:24:03",291.317,108.861,3.344,4695.684,24.898,86.843,24.323,-1930.7,-424.906,-4259.261,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","yelloweye",145,145,30,"JV","Fish resting on bottom","","",NA
"336","SL_2018SSEO_Dive_12_12-58-50.000.avi",49609,"13:26:29",NA,"5:26:29",332.84,110.846,4.677,5425.097,34.111,55.162,0.68,2365.826,1912.784,-4491.748,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","yelloweye",145,145,32,"JV","Fish milling/hovering","","",NA
"337","SL_2018SSEO_Dive_12_12-58-50.000.avi",58770,"13:31:34",NA,"5:31:34",454.753,145.455,3.105,5447.249,19.826,58.908,13.68,-162.686,1840.358,-5124.367,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","yelloweye",145,145,37,"JV","Fish milling/hovering","","",NA
"338","SL_2018SSEO_Dive_12_12-58-50.000.avi",68647,"13:37:03",NA,"5:37:03",146.51,66.352,2.906,3892.267,17.353,50.437,22.117,536.537,1029.459,-3715.116,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","yelloweye",145,145,41,"JV","Fish moving quickly out of frame","","",NA
"339","SL_2018SSEO_Dive_12_12-58-50.000.avi",1330,"12:59:39",NA,"4:59:39",NA,43.362,2.333,4570.561,23.685,NA,NA,-846.611,1608.066,-4193.733,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,1,"","","","",NA
"340","SL_2018SSEO_Dive_12_12-58-50.000.avi",1330,"12:59:39",NA,"4:59:39",NA,76.459,1.91,6169.759,24.224,NA,NA,630.923,2423.218,-5638.783,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,2,"","","","",NA
"341","SL_2018SSEO_Dive_12_12-58-50.000.avi",1732,"12:59:53",NA,"4:59:53",NA,50.215,0.127,4894.396,22.215,NA,NA,-1132.466,1440.629,-4538.416,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,3,"","","","",NA
"342","SL_2018SSEO_Dive_12_12-58-50.000.avi",10018,"13:04:29",NA,"5:04:29",NA,39.251,0.683,4620.407,11.777,NA,NA,-157.494,907.031,-4527.765,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,5,"","","","",NA
"343","SL_2018SSEO_Dive_12_12-58-50.000.avi",16368,"13:08:01",NA,"5:08:01",NA,48.5,3.64,4922.011,24.494,NA,NA,-1968.603,515.012,-4481.692,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,11,"","","","",NA
"344","SL_2018SSEO_Dive_12_12-58-50.000.avi",16841,"13:08:16",NA,"5:08:16",NA,66.889,3.938,5819.026,15.328,NA,NA,-1362.362,685.969,-5615.556,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,13,"","","","",NA
"345","SL_2018SSEO_Dive_12_12-58-50.000.avi",17275,"13:08:31",NA,"5:08:31",NA,77.486,2.517,6226.21,32.817,NA,NA,2833.614,1805.828,-5241.689,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,14,"","","","",NA
"346","SL_2018SSEO_Dive_12_12-58-50.000.avi",22779,"13:11:34",NA,"5:11:34",NA,15.993,0.46,2762.627,28.062,NA,NA,-961.645,-886.472,-2433.417,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,17,"","","","",NA
"347","SL_2018SSEO_Dive_12_12-58-50.000.avi",27113,"13:13:59",NA,"5:13:59",NA,55.209,3.485,5192.279,23.576,NA,NA,722.262,1923.084,-4768.632,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,21,"","","","",NA
"348","SL_2018SSEO_Dive_12_12-58-50.000.avi",27838,"13:14:23",NA,"5:14:23",NA,95.6,6.477,7123.22,27.077,NA,NA,-3228.415,268.885,-6343.918,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,22,"","","","",NA
"349","SL_2018SSEO_Dive_12_12-58-50.000.avi",34332,"13:17:59",NA,"5:17:59",NA,106.537,3.653,8108.601,1.558,NA,NA,144.571,-207.22,-8104.663,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,24,"","","","",NA
"350","SL_2018SSEO_Dive_12_12-58-50.000.avi",35574,"13:18:41",NA,"5:18:41",NA,42.232,1.082,4660.661,14.502,NA,NA,1139.127,-276.657,-4510.833,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,25,"","","","",NA
"351","SL_2018SSEO_Dive_12_12-58-50.000.avi",41011,"13:21:42",NA,"5:21:42",NA,25.624,1.461,3763.234,9.067,NA,NA,587.512,61.948,-3716.574,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,26,"","","","",NA
"352","SL_2018SSEO_Dive_12_12-58-50.000.avi",42120,"13:22:19",NA,"5:22:19",NA,44.677,0.309,4914.052,9.515,NA,NA,-564.206,560.045,-4849.323,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,27,"","","","",NA
"353","SL_2018SSEO_Dive_12_12-58-50.000.avi",44279,"13:23:31",NA,"5:23:31",NA,87.886,1.78,6610.599,30.948,NA,NA,-2798.86,1901.096,-5679.105,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,28,"","","","",NA
"354","SL_2018SSEO_Dive_12_12-58-50.000.avi",44633,"13:23:43",NA,"5:23:43",NA,60.253,4.502,5536.562,25.425,NA,NA,-384.328,2320.505,-5012.092,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,29,"","","","",NA
"355","SL_2018SSEO_Dive_12_12-58-50.000.avi",49198,"13:26:15",NA,"5:26:15",NA,52.322,1.922,5413.554,8.767,NA,NA,-209.203,771.16,-5354.262,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,31,"","","","",NA
"356","SL_2018SSEO_Dive_12_12-58-50.000.avi",49609,"13:26:29",NA,"5:26:29",NA,86.831,2.492,6404.24,25.076,NA,NA,1504.985,2229.544,-5811.923,1,"KelliiWood",0,"N/A",2018,"SSEO_12",60,NA,12,NA,NA,NA,"rockfish","quillback",147,147,33,"","","","",NA
