"","Filename","Frame","Time..HMS.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Depth","Comment","Year","Dive","Transect.Number","Dive.Type","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time.HH.MM.SS"
"1","SL_2019_EYKT_Dive_01_07-36-31.000.avi",379,"7:36:46",NA,60.842,3.924,5252.267,32.975,NA,NA,2475.876,1411.366,-4411.847,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,1,"","","","",""
"2","SL_2019_EYKT_Dive_01_07-36-31.000.avi",605,"7:36:53",NA,67.152,15.884,5433.481,31.082,NA,NA,2413.33,1411.171,-4659.094,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,2,"","","","NO LENGTH"," partial view only"
"3","SL_2019_EYKT_Dive_01_07-36-31.000.avi",1287,"7:37:16",NA,207.792,15.843,9433.738,19.67,NA,NA,-2491.137,1933.52,-8891.071,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","kelp greenling",194,194,3,"","","","",""
"4","SL_2019_EYKT_Dive_01_07-36-31.000.avi",2910,"7:38:10",657.913,32.137,3.455,3393.185,29.589,7.778,9.816,-1479.046,-787.137,-2950.685,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,4,"AD","Fish moving slowly into frame","","",""
"5","SL_2019_EYKT_Dive_01_07-36-31.000.avi",3292,"7:38:23",600.314,49.562,0.175,4775.518,13.653,11.276,8.739,1126.686,33.851,-4640.582,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,5,"AD","Fish actively swimming in frame","","",""
"6","SL_2019_EYKT_Dive_01_07-36-31.000.avi",3462,"7:38:28",NA,67.456,0.727,5503.157,24.052,NA,NA,-2226.828,-288.091,-5024.239,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,6,"","","","",""
"7","SL_2019_EYKT_Dive_01_07-36-31.000.avi",3462,"7:38:28",NA,66.244,0.321,5743.593,7.649,NA,NA,628.491,412.556,-5694.177,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,7,"","","","",""
"8","SL_2019_EYKT_Dive_01_07-36-31.000.avi",3678,"7:38:36",NA,82.91,0.305,6202.868,12.856,NA,NA,1228.177,605.294,-6049.857,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,8,"","","","",""
"9","SL_2019_EYKT_Dive_01_07-36-31.000.avi",3919,"7:38:44",NA,108.649,1.56,7071.049,29.728,NA,NA,-3440.727,651.09,-6143.062,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,9,"","","","",""
"10","SL_2019_EYKT_Dive_01_07-36-31.000.avi",7640,"7:40:48",NA,90.513,0.201,6417.903,21.799,NA,NA,-2370.408,223.99,-5959.906,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,10,"","","","",""
"11","SL_2019_EYKT_Dive_01_07-36-31.000.avi",8224,"7:41:07",NA,138.148,0.552,7782.245,21.451,NA,NA,1071.504,2607.57,-7253.675,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,11,"","","","",""
"12","SL_2019_EYKT_Dive_01_07-36-31.000.avi",8560,"7:41:18",NA,43.568,0.011,4668.789,8.145,NA,NA,-640.95,144.931,-4622.312,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,12,"","","","",""
"13","SL_2019_EYKT_Dive_01_07-36-31.000.avi",8560,"7:41:18",NA,57.875,0.101,5422.256,6.397,NA,NA,-369.977,456.064,-5390.36,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,13,"","","","",""
"14","SL_2019_EYKT_Dive_01_07-36-31.000.avi",8628,"7:41:21",NA,99.425,2.473,6626.137,18.807,NA,NA,-2008.511,702.341,-6275.213,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","tiger",148,148,14,"","","","",""
"15","SL_2019_EYKT_Dive_01_07-36-31.000.avi",9147,"7:41:38",946.811,38.095,1.175,5276.566,13.48,5.293,7.098,755.574,970.616,-5131.195,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,15,"","","","",""
"16","SL_2019_EYKT_Dive_01_07-36-31.000.avi",10324,"7:42:17",NA,68.087,0.568,5807.259,7.692,NA,NA,708.12,-343.663,-5753.67,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,16,"","","","",""
"17","SL_2019_EYKT_Dive_01_07-36-31.000.avi",10462,"7:42:22",NA,136.857,2.922,7843.171,30.341,NA,NA,3698.646,1392.968,-6774.584,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,17,"","","","",""
"18","SL_2019_EYKT_Dive_01_07-36-31.000.avi",10575,"7:42:26",NA,115.02,1.316,7559.923,8.785,NA,NA,403.369,1051.983,-7475.497,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,18,"","","","",""
"19","SL_2019_EYKT_Dive_01_07-36-31.000.avi",10827,"7:42:34",NA,105.768,1.832,7017.909,28.48,NA,NA,-3327.802,328.157,-6170.016,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,19,"","","","NO LENGTH; too dark",""
"20","SL_2019_EYKT_Dive_01_07-36-31.000.avi",11318,"7:42:50",NA,60.372,0.774,5102.821,21.242,NA,NA,1658.567,797.687,-4759.374,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,20,"","","","",""
"21","SL_2019_EYKT_Dive_01_07-36-31.000.avi",11468,"7:42:55",NA,40.429,0.492,4395.445,10.501,NA,NA,-384.616,685.432,-4324.603,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,21,"","","","",""
"22","SL_2019_EYKT_Dive_01_07-36-31.000.avi",12603,"7:43:33",NA,95.591,2.647,6509.849,32.85,NA,NA,2794.951,2136.237,-5477.488,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,22,"","","","NO LENGTH; partial view",""
"23","SL_2019_EYKT_Dive_01_07-36-31.000.avi",12945,"7:43:44",NA,97.035,1.517,6651.453,13.419,NA,NA,-1036.632,1117.783,-6474.395,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,23,"","","","",""
"24","SL_2019_EYKT_Dive_01_07-36-31.000.avi",14318,"7:44:30",NA,64.289,0.39,5820.982,4.984,NA,NA,-503.12,27.449,-5799.133,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,24,"","","","",""
"25","SL_2019_EYKT_Dive_01_07-36-31.000.avi",14548,"7:44:38",NA,65.681,0.155,5337.836,19.45,NA,NA,1556.346,838.393,-5036.604,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,25,"","","","",""
"26","SL_2019_EYKT_Dive_01_07-36-31.000.avi",15814,"7:45:20",NA,78.11,3.074,5869.261,18.876,NA,NA,-1819.823,-564.181,-5551.411,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,26,"","","","",""
"27","SL_2019_EYKT_Dive_01_07-36-31.000.avi",16657,"7:45:48",NA,11.09,1.12,2157.474,28.916,NA,NA,-667.896,-808.893,-1885.285,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","tiger",148,148,27,"","","","",""
"28","SL_2019_EYKT_Dive_01_07-36-31.000.avi",18260,"7:46:42",NA,39.134,2.47,4168.336,20.788,NA,NA,-1455.135,-282.292,-3895.885,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,28,"","","","",""
"29","SL_2019_EYKT_Dive_01_07-36-31.000.avi",19067,"7:47:09",NA,49.274,0.14,4814.361,12.052,NA,NA,-934.367,351.793,-4709.699,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,29,"","","","",""
"30","SL_2019_EYKT_Dive_01_07-36-31.000.avi",19381,"7:47:19",NA,78.612,0.471,6129.662,11.263,NA,NA,471.257,1076.499,-6015.964,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,30,"","","","",""
"31","SL_2019_EYKT_Dive_01_07-36-31.000.avi",23344,"7:49:31",911.071,173.316,2.029,5562.764,16.681,57.814,19.533,-1349.459,853.577,-5328.669,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,31,"","","","",""
"32","SL_2019_EYKT_Dive_01_07-36-31.000.avi",26362,"7:51:12",815.498,87.207,0.351,4724.163,15.083,33.39,13.17,911.169,825.171,-4561.423,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,32,"","","","",""
"33","SL_2019_EYKT_Dive_01_07-36-31.000.avi",27649,"7:51:55",NA,68.855,0.165,5932.255,8.214,NA,NA,25.906,823.63,-5874.743,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,33,"","","","",""
"34","SL_2019_EYKT_Dive_01_07-36-31.000.avi",27649,"7:51:55",NA,97.709,0.249,6636.016,14.581,NA,NA,1090.472,1239.843,-6427.314,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,34,"","","","",""
"35","SL_2019_EYKT_Dive_01_07-36-31.000.avi",27690,"7:51:56",NA,72.07,2.578,5611.912,27.747,NA,NA,-2466.96,840.704,-4969.999,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,35,"","","","",""
"36","SL_2019_EYKT_Dive_01_07-36-31.000.avi",27727,"7:51:57",NA,54.861,0.169,5029.381,25.679,NA,NA,-2178.91,-64.522,-4532.424,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,36,"","","","",""
"37","SL_2019_EYKT_Dive_01_07-36-31.000.avi",28271,"7:52:15",NA,99.778,0.596,7088.135,8.549,NA,NA,1036.459,162.01,-7010.076,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,37,"","","","",""
"38","SL_2019_EYKT_Dive_01_07-36-31.000.avi",28505,"7:52:23",521.318,67.399,0.463,4978.497,20.912,21.052,35.592,-1773.074,-117.683,-4650.569,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,38,"AD","Fish milling/hovering","","",""
"39","SL_2019_EYKT_Dive_01_07-36-31.000.avi",28554,"7:52:25",185.788,45.664,2.464,3990.835,26.7,27.95,17.084,462.128,1732.58,-3565.301,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,39,"JV","Fish resting on bottom","","",""
"40","SL_2019_EYKT_Dive_01_07-36-31.000.avi",28764,"7:52:32",NA,44.375,0.146,4324.85,21.726,NA,NA,-1151.898,1095.669,-4022.06,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","dusky",172,172,40,"","","","",""
"41","SL_2019_EYKT_Dive_01_07-36-31.000.avi",28908,"7:52:37",NA,47.768,0.831,4606.445,15.752,NA,NA,998.389,735.28,-4436.431,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,41,"","","","",""
"42","SL_2019_EYKT_Dive_01_07-36-31.000.avi",29013,"7:52:40",NA,42.001,0.937,4267.282,27.224,NA,NA,-1827.506,671.15,-3797.298,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,42,"","","","",""
"43","SL_2019_EYKT_Dive_01_07-36-31.000.avi",29094,"7:52:43",NA,24.067,0.586,3326.047,24.177,NA,NA,1362.15,-1.623,-3034.326,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,43,"","","","",""
"44","SL_2019_EYKT_Dive_01_07-36-31.000.avi",30654,"7:53:35",375.834,120.633,0.509,6196.63,26.414,18.057,1.956,2499.955,1161.409,-5549.736,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,44,"SU","Fish resting on bottom","","",""
"45","SL_2019_EYKT_Dive_01_07-36-31.000.avi",36718,"7:56:57",NA,50.138,0.228,4723.232,15.928,NA,NA,766.125,1027.389,-4546.036,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,45,"","","","",""
"46","SL_2019_EYKT_Dive_01_07-36-31.000.avi",39210,"7:58:20",NA,34.786,0.453,3967.688,30.535,NA,NA,1898.642,663.645,-3420.129,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,46,"","","","",""
"47","SL_2019_EYKT_Dive_01_07-36-31.000.avi",40153,"7:58:51",NA,84.603,2.466,6004.609,24.3,NA,NA,-2233.593,1034.952,-5476.794,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,47,"","","","",""
"48","SL_2019_EYKT_Dive_01_07-36-31.000.avi",42081,"7:59:56",NA,9.079,0.036,1955.475,28.024,NA,NA,718.9,565.181,-1728.478,1,"KelliiWood",45,"N/A",2019,1,5,"Line","","",NA,NA,48,"","","","PYROSOME",""
"49","SL_2019_EYKT_Dive_01_07-36-31.000.avi",43365,"8:00:38",NA,28.215,0.46,3652.55,30.129,NA,NA,-1827.576,-158.835,-3158.458,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,49,"","","","",""
"50","SL_2019_EYKT_Dive_01_07-36-31.000.avi",43518,"8:00:44",NA,45.084,0.762,4582.199,21.393,NA,NA,-75.089,1652.656,-4273.13,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,50,"","","","",""
"51","SL_2019_EYKT_Dive_01_07-36-31.000.avi",44018,"8:01:00",NA,47.272,1.897,4492.636,23.734,NA,NA,-1645.715,732.797,-4115.63,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","tiger",148,148,51,"","","","",""
"52","SL_2019_EYKT_Dive_01_07-36-31.000.avi",46923,"8:02:37",NA,26.332,0.56,3421.265,20.499,NA,NA,1161.351,281.727,-3205.767,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,52,"","","","",""
"53","SL_2019_EYKT_Dive_01_07-36-31.000.avi",48361,"8:03:25",NA,39.817,0.257,4201.544,20.611,NA,NA,1424.703,381.382,-3934.177,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,53,"","","","",""
"54","SL_2019_EYKT_Dive_01_07-36-31.000.avi",48431,"8:03:27",570.877,122.587,3.805,5898.768,33.018,37.474,11.452,2264.962,2280.605,-4946.135,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,54,"AD","Fish actively swimming in frame","","",""
"55","SL_2019_EYKT_Dive_01_07-36-31.000.avi",48602,"8:03:33",636.262,136.012,3.137,5484.663,23.339,46.158,12.876,-755.318,2037.365,-5035.888,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,55,"AD","Attracted","","",""
"56","SL_2019_EYKT_Dive_01_07-36-31.000.avi",49401,"8:04:00",NA,43.166,0.932,4341.177,25.073,NA,NA,1741.609,576.843,-3934.446,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,56,"","","","",""
"57","SL_2019_EYKT_Dive_01_07-36-31.000.avi",49775,"8:04:12",NA,34.713,2.302,3983.088,26.734,NA,NA,1772.392,248.677,-3558.339,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,57,"","","","",""
"58","SL_2019_EYKT_Dive_01_07-36-31.000.avi",50170,"8:04:25",NA,72.307,0.547,5524.235,21.958,NA,NA,-1368.585,1526.708,-5129.65,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,58,"","","","",""
"59","SL_2019_EYKT_Dive_01_07-36-31.000.avi",50669,"8:04:42",NA,52.538,0.074,4847.062,27.405,NA,NA,2156.02,556.387,-4305.348,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,59,"","","","",""
"60","SL_2019_EYKT_Dive_01_07-36-31.000.avi",50950,"8:04:51",604.595,72.871,0.208,6195.438,25.049,7.9,33.749,-1137.828,2363.463,-5612.739,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,60,"","","","",""
"61","SL_2019_EYKT_Dive_01_07-36-31.000.avi",52499,"8:05:43",NA,45.174,0.381,4509.13,27.683,NA,NA,-2053.38,398.903,-3994.591,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,61,"","","","",""
"62","SL_2019_EYKT_Dive_01_07-36-31.000.avi",53978,"8:06:32",NA,78.82,1.545,6127.151,14.358,NA,NA,-1519.043,8.155,-5935.859,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,62,"","","","",""
"63","SL_2019_EYKT_Dive_01_07-36-31.000.avi",55886,"8:07:36",NA,12.264,0.184,2261.304,22.505,NA,NA,-650.24,-579.616,-2086.799,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,63,"","","","NO LENGTH; wrong angle",""
"64","SL_2019_EYKT_Dive_01_07-36-31.000.avi",56075,"8:07:42",NA,34.809,0.954,3874.1,19.997,NA,NA,-1219.53,-532.197,-3638.429,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,64,"","","","",""
"65","SL_2019_EYKT_Dive_01_07-36-31.000.avi",56336,"8:07:51",NA,35.063,1.56,4014.909,21.775,NA,NA,1488.459,37.682,-3728.614,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,65,"","","","",""
"66","SL_2019_EYKT_Dive_01_07-36-31.000.avi",57291,"8:08:23",NA,38.555,1.254,4215.768,12.648,NA,NA,-544.948,728.637,-4116.409,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,66,"","","","",""
"67","SL_2019_EYKT_Dive_01_07-36-31.000.avi",58280,"8:08:56",NA,105.97,0.481,6817.204,19.211,NA,NA,-1000.666,1981.815,-6445.568,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,67,"","","","",""
"68","SL_2019_EYKT_Dive_01_07-36-31.000.avi",59113,"8:09:23",NA,39.18,0.3,4244.147,21.821,NA,NA,1577.515,-30.35,-3939.963,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,68,"","","","",""
"69","SL_2019_EYKT_Dive_01_07-36-31.000.avi",60859,"8:10:22",NA,98.709,4.731,6457.986,25.541,NA,NA,-2421.956,1350.386,-5832.338,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,69,"","","","",""
"70","SL_2019_EYKT_Dive_01_07-36-31.000.avi",61245,"8:10:34",NA,57.985,0.229,5290.885,12.221,NA,NA,-1114.575,89.724,-5171.377,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,70,"","","","",""
"71","SL_2019_EYKT_Dive_01_07-36-31.000.avi",61533,"8:10:44",NA,41.106,1.573,4424.305,9.597,NA,NA,-616.581,-422.332,-4360.727,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,71,"","","","",""
"72","SL_2019_EYKT_Dive_01_07-36-31.000.avi",61533,"8:10:44",NA,49.87,1.24,4759.305,29.865,NA,NA,-2299.089,558.746,-4129.525,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,72,"","","","",""
"73","SL_2019_EYKT_Dive_01_07-36-31.000.avi",61810,"8:10:53",NA,30.574,0.101,4018.644,3.237,NA,NA,144.526,-191.021,-4011.498,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,73,"","","","",""
"74","SL_2019_EYKT_Dive_01_07-36-31.000.avi",62619,"8:11:20",NA,67.353,1.421,5607.611,35.9,NA,NA,-2645.447,1934.566,-4550.205,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","silvergray",157,157,74,"","","","",""
"75","SL_2019_EYKT_Dive_01_07-36-31.000.avi",64445,"8:12:21",NA,78.046,2.503,5722.344,25.894,NA,NA,1663.562,1844.221,-5155.253,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,75,"","","","",""
"76","SL_2019_EYKT_Dive_01_07-36-31.000.avi",64738,"8:12:31",NA,56.192,2.57,4902.945,21.091,NA,NA,1015.667,1424.333,-4580.237,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","dusky",172,172,76,"","","","",""
"77","SL_2019_EYKT_Dive_01_07-36-31.000.avi",65079,"8:12:42",NA,60.607,0.467,5280.408,18.271,NA,NA,311.285,1605.859,-5020.66,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,77,"","","","NO LENGTH; facing ROV",""
"78","SL_2019_EYKT_Dive_01_07-36-31.000.avi",65645,"8:13:01",NA,23.965,2.815,3294.734,33.191,NA,NA,1539.985,927.844,-2760.946,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,78,"","","","",""
"79","SL_2019_EYKT_Dive_01_07-36-31.000.avi",65645,"8:13:01",NA,77.744,2.492,5715.517,22.758,NA,NA,-1507.281,1596.526,-5276.964,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,79,"","","","",""
"80","SL_2019_EYKT_Dive_01_07-36-31.000.avi",66522,"8:13:30",NA,36.262,1.489,4003.056,28.277,NA,NA,-1814.667,536.615,-3527.532,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,80,"","","","",""
"81","SL_2019_EYKT_Dive_01_07-36-31.000.avi",66854,"8:13:41",NA,43.351,0.83,4467.348,14.181,NA,NA,1024.192,368.381,-4332.727,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,81,"","","","",""
"82","SL_2019_EYKT_Dive_01_07-36-31.000.avi",67696,"8:14:09",NA,62.442,0.396,5438.77,11.874,NA,NA,-1057.483,344.885,-5323.815,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,82,"","","","",""
"83","SL_2019_EYKT_Dive_01_07-36-31.000.avi",68083,"8:14:22",NA,62.967,3.813,5230.475,22.351,NA,NA,-1881.224,626.628,-4840.062,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","silvergray",157,157,83,"","","","",""
"84","SL_2019_EYKT_Dive_01_07-36-31.000.avi",68083,"8:14:22",NA,81.046,1.108,5876.995,22.1,NA,NA,1882.786,1137.47,-5449.803,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,84,"","","","",""
"85","SL_2019_EYKT_Dive_01_07-36-31.000.avi",68238,"8:14:28",269.939,81.634,4.321,5190.091,27.762,9.16,9.988,2365.218,500.134,-4592.674,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,85,"JV","Fish milling/hovering","","",""
"86","SL_2019_EYKT_Dive_01_07-36-31.000.avi",68952,"8:14:51",NA,48.592,2.924,4849.67,12.183,NA,NA,1023.404,-14.822,-4740.435,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,86,"","","","",""
"87","SL_2019_EYKT_Dive_01_07-36-31.000.avi",69623,"8:15:14",NA,46.292,0.515,4602.955,27.12,NA,NA,2072.807,309.478,-4098.157,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,87,"","","","",""
"88","SL_2019_EYKT_Dive_01_07-36-31.000.avi",70681,"8:15:49",NA,58.577,1.76,5211.477,30.647,NA,NA,2571.91,647.355,-4486.168,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,88,"","","","",""
"89","SL_2019_EYKT_Dive_01_07-36-31.000.avi",71144,"8:16:04",NA,81.023,0.85,5923.754,25.76,NA,NA,2383.945,950.714,-5338.896,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,89,"","","","",""
"90","SL_2019_EYKT_Dive_01_07-36-31.000.avi",72333,"8:16:44",NA,67.541,0.19,5464.905,16.606,NA,NA,-1358.973,748.701,-5240.022,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,90,"","","","",""
"91","SL_2019_EYKT_Dive_01_07-36-31.000.avi",72602,"8:16:53",NA,46.159,0.479,4746.529,32.895,NA,NA,2516.956,540.895,-3987.719,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,91,"","","","NO LENGTH; too dark",""
"92","SL_2019_EYKT_Dive_01_07-36-31.000.avi",72809,"8:17:00",NA,48.373,1.668,4639.633,29.356,NA,NA,-2167.945,671.764,-4046.596,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,92,"","","","",""
"93","SL_2019_EYKT_Dive_01_07-36-31.000.avi",73383,"8:17:19",NA,44.282,0.572,4462.206,20.787,NA,NA,-1572.757,-201.833,-4170.968,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,93,"","","","",""
"94","SL_2019_EYKT_Dive_01_07-36-31.000.avi",74506,"8:17:56",218.597,81.069,2.054,4989.882,32.038,15.524,11.935,-2578.343,599.138,-4229.906,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","yelloweye",145,145,94,"JV","Fish milling/hovering","","",""
"95","SL_2019_EYKT_Dive_01_07-36-31.000.avi",74849,"8:18:08",NA,30.356,0.328,3686.458,23.416,NA,NA,-1447.916,209.452,-3383.732,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,95,"","","","",""
"96","SL_2019_EYKT_Dive_01_07-36-31.000.avi",75589,"8:18:33",NA,44.66,0.157,4652.279,10.302,NA,NA,816.825,-176.526,-4576.607,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,96,"","","","",""
"97","SL_2019_EYKT_Dive_01_07-36-31.000.avi",75834,"8:18:41",NA,13.491,0.284,2441.382,14.886,NA,NA,451.281,-444.992,-2357.684,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,97,"","","","NO LENGTH; wrong angle",""
"98","SL_2019_EYKT_Dive_01_07-36-31.000.avi",75970,"8:18:45",NA,69.915,1.101,5458.965,21.894,NA,NA,1726.535,1058.093,-5069.499,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,98,"","","","",""
"99","SL_2019_EYKT_Dive_01_07-36-31.000.avi",75991,"8:18:46",NA,73.96,0.339,5773.23,29.875,NA,NA,-2764.51,771.945,-5009.168,1,"KelliiWood",45,"N/A",2019,1,5,"Line","rockfish","rosethorn",150,150,99,"","","","",""
"100","SL_2019_EYKT_Dive_01_07-36-31.000.avi",76357,"8:18:58",765.355,111.558,0.886,4457.93,13.451,52.12,7.21,-810.862,646.424,-4335.64,1,"KelliiWood",45,"N/A",2019,1,5,"Line","greenling","lingcod",130,130,100,"","","","",""
