"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Depth","Comment","Year","Dive","Transect.Number","Dive.Type","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time.HH.MM.SS"
"1","SL_2018NSEO_Dive_01_13-04-18.000.avi",2292,"13:05:35",NA,NA,549.296,62.271,3.458,4532.77,28.269,24.356,20.703,2080.796,528.132,-3992.164,1,"KelliiWood","110","N/A",2018,1,70,"Line","greenling","lingcod",130,130,1,"","","",NA,NA
"2","SL_2018NSEO_Dive_01_13-04-18.000.avi",5978,"13:07:38",NA,NA,730.427,51.466,3.69,4778.71,25.616,1.254,21.443,1876.725,863.916,-4309.017,1,"KelliiWood","110","N/A",2018,1,70,"Line","halibut","halibut",200,200,2,"","","",NA,NA
"3","SL_2018NSEO_Dive_01_13-04-18.000.avi",6035,"13:07:40",NA,NA,NA,9.463,2.78,2103.722,27.289,NA,NA,642.684,-728.591,-1865.948,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,3,"","","",NA,NA
"4","SL_2018NSEO_Dive_01_13-04-18.000.avi",7281,"13:08:22",NA,NA,NA,91.498,0.258,6610.512,21.763,NA,NA,1357.092,2010.026,-6149.551,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,4,"","","",NA,NA
"5","SL_2018NSEO_Dive_01_13-04-18.000.avi",7490,"13:08:29",NA,NA,NA,54.98,4.03,5274.195,30.911,NA,NA,-2387.094,1258.896,-4531.457,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,5,"","","",NA,NA
"6","SL_2018NSEO_Dive_01_13-04-18.000.avi",9739,"13:09:44",NA,NA,NA,115.921,1.873,7553.885,21.905,NA,NA,-1028.516,2588.363,-7021.66,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,6,"","","",NA,NA
"7","SL_2018NSEO_Dive_01_13-04-18.000.avi",11749,"13:10:51",NA,NA,NA,104.348,0.18,7034.283,23.912,NA,NA,-1853.1,2134.499,-6441.356,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,7,"","","",NA,NA
"8","SL_2018NSEO_Dive_01_13-04-18.000.avi",13571,"13:11:51",NA,NA,NA,85.83,2.677,6631.106,22.096,NA,NA,360.76,2437.172,-6156.429,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","quillback",147,147,8,"","","",NA,NA
"9","SL_2018NSEO_Dive_01_13-04-18.000.avi",13791,"13:11:59",NA,NA,NA,58.36,1.004,5467.539,16.983,NA,NA,-456.682,1503.949,-5236.751,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","quillback",147,147,9,"","","",NA,NA
"10","SL_2018NSEO_Dive_01_13-04-18.000.avi",20049,"13:15:27",NA,NA,NA,56.444,1.294,5214.592,25.935,NA,NA,2103.465,857.543,-4693.828,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,10,"","","",NA,NA
"11","SL_2018NSEO_Dive_01_13-04-18.000.avi",20799,"13:15:52",NA,NA,NA,28.152,0.757,3774.238,25.989,NA,NA,-1610.403,359.648,-3394.425,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,11,"","","",NA,NA
"12","SL_2018NSEO_Dive_01_13-04-18.000.avi",21582,"13:16:18",NA,NA,NA,47.588,7.222,5076.219,32.564,NA,NA,-2574.742,892.627,-4282.747,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,12,"","","",NA,NA
"13","SL_2018NSEO_Dive_01_13-04-18.000.avi",22354,"13:16:44",NA,NA,NA,23.712,1.737,3386.174,25.367,NA,NA,1359.046,492.071,-3062.194,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,13,"","","",NA,NA
"14","SL_2018NSEO_Dive_01_13-04-18.000.avi",22802,"13:16:59",NA,NA,NA,19.215,0.209,3009.15,29.095,NA,NA,1023.606,1032.305,-2634.683,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,14,"","","",NA,NA
"15","SL_2018NSEO_Dive_01_13-04-18.000.avi",22994,"13:17:05",NA,NA,NA,78.744,0.849,6230.795,20.061,NA,NA,-875.302,1920.318,-5862.51,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,15,"","","",NA,NA
"16","SL_2018NSEO_Dive_01_13-04-18.000.avi",23270,"13:17:15",NA,NA,NA,34.505,0.927,4213.473,18.515,NA,NA,1335.681,59.193,-3995.723,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,16,"","","",NA,NA
"17","SL_2018NSEO_Dive_01_13-04-18.000.avi",24584,"13:17:58",NA,NA,NA,2.859,0.899,1166.333,29.417,NA,NA,-394.785,-420.209,-1013.855,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,17,"","","",NA,NA
"18","SL_2018NSEO_Dive_01_13-04-18.000.avi",26003,"13:18:46",NA,NA,NA,16.822,3.504,2979.527,11.22,NA,NA,537.202,203.231,-2923.644,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,18,"","","",NA,NA
"19","SL_2018NSEO_Dive_01_13-04-18.000.avi",26953,"13:19:17",NA,NA,NA,44.332,4.242,4907.191,9.458,NA,NA,779.048,-232.62,-4839.37,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,19,"","","",NA,NA
"20","SL_2018NSEO_Dive_01_13-04-18.000.avi",27238,"13:19:27",NA,NA,815.191,121.831,0.499,6059.536,26.12,41.911,34.085,-1396.758,2272.88,-5440.686,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,20,"AD","Attracted","",NA,NA
"21","SL_2018NSEO_Dive_01_13-04-18.000.avi",27342,"13:19:30",NA,NA,NA,37.835,2.163,4373.931,24.211,NA,NA,1787.243,-172.494,-3988.393,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,21,"","","",NA,NA
"22","SL_2018NSEO_Dive_01_13-04-18.000.avi",27809,"13:19:46",NA,NA,702.879,18.813,2.025,2739.597,24.53,10.337,14.806,-1077.107,365.427,-2492.327,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,21,"AD","Fish moving quickly into frame","",NA,NA
"23","SL_2018NSEO_Dive_01_13-04-18.000.avi",29469,"13:20:41",NA,NA,NA,14.347,0.191,2665.268,15.779,NA,NA,-520.218,491.683,-2567.347,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","silvergray",157,157,22,"","","",NA,NA
"24","SL_2018NSEO_Dive_01_13-04-18.000.avi",30706,"13:21:23",NA,NA,NA,13.103,0.814,2654.602,8.867,NA,NA,-379.749,-165.648,-2622.072,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,23,"","","",NA,NA
"25","SL_2018NSEO_Dive_01_13-04-18.000.avi",33274,"13:22:48",NA,NA,NA,18.48,1.835,3032.322,19.591,NA,NA,-990.077,-245.668,-2855.587,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,24,"","","",NA,NA
"26","SL_2018NSEO_Dive_01_13-04-18.000.avi",33598,"13:22:59",NA,NA,NA,31.744,3.232,4208.55,9.443,NA,NA,82.037,664.688,-4154.919,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,25,"","","",NA,NA
"27","SL_2018NSEO_Dive_01_13-04-18.000.avi",34036,"13:23:14",NA,NA,NA,26.819,2.392,4034.89,2.143,NA,NA,63.431,116.613,-4032.705,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,26,"","","",NA,NA
"28","SL_2018NSEO_Dive_01_13-04-18.000.avi",34434,"13:23:27",NA,NA,NA,35.553,1.157,4405.362,11.516,NA,NA,122.969,849.067,-4321.016,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,27,"","","",NA,NA
"29","SL_2018NSEO_Dive_01_13-04-18.000.avi",34808,"13:23:39",NA,NA,NA,66.645,5.658,5780.677,21.478,NA,NA,2081.029,359.286,-5381.12,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,28,"","","",NA,NA
"30","SL_2018NSEO_Dive_01_13-04-18.000.avi",34879,"13:23:42",NA,NA,NA,60.301,0.689,5798.148,9.32,NA,NA,938.814,-8.749,-5721.632,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","tiger",148,148,29,"","","",NA,NA
"31","SL_2018NSEO_Dive_01_13-04-18.000.avi",34990,"13:23:45",NA,NA,673.877,237.825,0.958,7306.833,19.522,47.234,11.655,2106.32,1235.165,-6886.769,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,30,"AD","Fish milling/hovering","",NA,NA
"32","SL_2018NSEO_Dive_01_13-04-18.000.avi",35144,"13:23:50",NA,NA,619.579,254.237,1.226,8519.646,26.31,38.092,11.962,-2617.789,2721.542,-7637.065,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,31,"AD","Fish milling/hovering","",NA,NA
"33","SL_2018NSEO_Dive_01_13-04-18.000.avi",35674,"13:24:08",NA,NA,683.489,39.494,1.505,3382.054,27.89,35.055,2.058,-1390.507,754.539,-2989.222,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,32,"AD","Fish moving slowly into frame","",NA,NA
"34","SL_2018NSEO_Dive_01_13-04-18.000.avi",35781,"13:24:12",NA,NA,NA,5.97,1.83,1677.393,26.144,NA,NA,-580.197,-465.451,-1503.454,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,33,"AD","Fish moving slowly into frame","",NA,NA
"35","SL_2018NSEO_Dive_01_13-04-18.000.avi",37278,"13:25:02",NA,NA,NA,62.841,1.298,5526.035,20.021,NA,NA,918.872,1627.643,-5200.338,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,34,"","","",NA,NA
"36","SL_2018NSEO_Dive_01_13-04-18.000.avi",37739,"13:25:17",NA,NA,448.036,162.387,4.143,7498.135,22.287,30.177,10.028,-816.394,2723.921,-6937.996,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,35,"AD","Attracted","",NA,NA
"37","SL_2018NSEO_Dive_01_13-04-18.000.avi",40852,"13:27:01",NA,NA,NA,62.889,4.159,5552.755,20.236,NA,NA,789.243,1724.728,-5218.764,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,36,"","","",NA,NA
"38","SL_2018NSEO_Dive_01_13-04-18.000.avi",41208,"13:27:13",NA,NA,NA,74.468,1.031,6269.259,11.012,NA,NA,861.731,800.472,-6157.944,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,37,"","","",NA,NA
"39","SL_2018NSEO_Dive_01_13-04-18.000.avi",41773,"13:27:31",NA,NA,NA,82.957,0.284,6602.678,21.686,NA,NA,-73.186,2407.774,-6147.57,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,38,"","","",NA,NA
"40","SL_2018NSEO_Dive_01_13-04-18.000.avi",42244,"13:27:47",NA,NA,NA,33.26,3.899,4032.003,31.228,NA,NA,-1454.419,1484.093,-3455.313,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","dusky",172,172,39,"","","",NA,NA
"41","SL_2018NSEO_Dive_01_13-04-18.000.avi",42244,"13:27:47",NA,NA,NA,84.155,4.179,6411.662,24.723,NA,NA,-2473.362,1006.624,-5829.116,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,40,"","","",NA,NA
"42","SL_2018NSEO_Dive_01_13-04-18.000.avi",43255,"13:28:21",NA,NA,NA,8.789,2.578,2110.479,12.222,NA,NA,-329.307,-312.354,-2061.095,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,41,"","","",NA,NA
"43","SL_2018NSEO_Dive_01_13-04-18.000.avi",44894,"13:29:15",NA,NA,NA,64.433,1.876,5857,11.83,NA,NA,1180.762,-246.893,-5731.43,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,42,"","","",NA,NA
"44","SL_2018NSEO_Dive_01_13-04-18.000.avi",45157,"13:29:24",NA,NA,581.637,71.295,1.529,5138.4,11.384,25.622,24.555,-984.395,244.155,-5037.311,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,43,"AD","Fish actively swimming in frame","",NA,NA
"45","SL_2018NSEO_Dive_01_13-04-18.000.avi",45157,"13:29:24",NA,NA,NA,38.331,0.827,4772.097,3.834,NA,NA,253.583,169.706,-4762.332,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,44,"AD","Fish resting on bottom","",NA,NA
"46","SL_2018NSEO_Dive_01_13-04-18.000.avi",46682,"13:30:15",NA,NA,NA,17.707,2.828,3109.772,9.88,NA,NA,-533.464,-4.747,-3063.67,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,45,"","","",NA,NA
"47","SL_2018NSEO_Dive_01_13-04-18.000.avi",47320,"13:30:36",NA,NA,NA,33.545,1.682,4088.926,16.718,NA,NA,-1041.594,526.635,-3918.808,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,46,"","","",NA,NA
"48","SL_2018NSEO_Dive_01_13-04-18.000.avi",47320,"13:30:36",NA,NA,NA,52.773,1.764,5072.15,18.198,NA,NA,-1071.619,1142.294,-4824.262,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,47,"","","",NA,NA
"49","SL_2018NSEO_Dive_01_13-04-18.000.avi",48561,"13:31:18",NA,NA,NA,41.388,0.298,4525.371,17.034,NA,NA,1186.912,568.674,-4329.761,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,48,"","","",NA,NA
"50","SL_2018NSEO_Dive_01_13-04-18.000.avi",48798,"13:31:26",NA,NA,NA,18.227,1.144,3244.701,4.919,NA,NA,-247.455,110.903,-3233.35,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,49,"","","",NA,NA
"51","SL_2018NSEO_Dive_01_13-04-18.000.avi",49171,"13:31:38",NA,NA,184.486,28.221,1.23,3005.711,24.935,22.443,9.546,1265.426,-66.308,-2725.545,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,50,"JV","Fish actively swimming in frame","",NA,NA
"52","SL_2018NSEO_Dive_01_13-04-18.000.avi",54823,"13:34:46",NA,NA,654.816,150.133,1.897,5792.184,25.831,55.636,4.91,-1002.704,2316.019,-5213.447,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","yelloweye",145,145,51,"AD","Fish chasing other fish","",NA,NA
"53","SL_2018NSEO_Dive_01_13-04-18.000.avi",55170,"13:34:58",NA,NA,630.798,33.357,1.952,2383.897,4.009,77.925,27.139,-158.397,-51.837,-2378.064,1,"KelliiWood","110","N/A",2018,1,70,"Line","greenling","lingcod",130,130,52,"","","",NA,NA
"54","SL_2018NSEO_Dive_01_13-04-18.000.avi",55486,"13:35:09",NA,NA,NA,73.911,3.877,5887.638,27.637,NA,NA,1845.633,1986.794,-5225.951,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","quillback",147,147,53,"","","",NA,NA
"55","SL_2018NSEO_Dive_01_13-04-18.000.avi",56576,"13:35:45",NA,NA,NA,36.438,3.103,4346.505,26.133,NA,NA,-1896.909,238.865,-3903.433,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,54,"","","",NA,NA
"56","SL_2018NSEO_Dive_01_13-04-18.000.avi",56967,"13:35:58",NA,NA,NA,28.926,0.673,3902.654,28.342,NA,NA,-1829.635,274.205,-3436.271,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,55,"","","",NA,NA
"57","SL_2018NSEO_Dive_01_13-04-18.000.avi",57739,"13:36:24",NA,NA,NA,80.291,1.38,6410.178,20.636,NA,NA,-402.452,2192.743,-6010.017,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","quillback",147,147,56,"","","",NA,NA
"58","SL_2018NSEO_Dive_01_13-04-18.000.avi",59210,"13:37:13",NA,NA,NA,6.007,0.773,1737.984,18.776,NA,NA,-30.442,-566.847,-1642.664,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,57,"","","",NA,NA
"59","SL_2018NSEO_Dive_01_13-04-18.000.avi",60179,"13:37:45",NA,NA,NA,41.098,3.623,4600.225,29.669,NA,NA,-2161.087,697.381,-4000.679,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,58,"","","",NA,NA
"60","SL_2018NSEO_Dive_01_13-04-18.000.avi",60379,"13:37:52",NA,NA,NA,80.11,0.402,6466.458,14.035,NA,NA,524.284,1446.308,-6280.796,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","tiger",148,148,59,"","","",NA,NA
"61","SL_2018NSEO_Dive_01_13-04-18.000.avi",60560,"13:37:58",NA,NA,NA,46.87,3.263,4706.157,21.637,NA,NA,1259.116,1172.045,-4380.508,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","quillback",147,147,60,"","","",NA,NA
"62","SL_2018NSEO_Dive_01_13-04-18.000.avi",62592,"13:39:05",NA,NA,NA,57.001,4.867,5462.636,30.305,NA,NA,-2636.197,781.655,-4720.156,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,61,"","","",NA,NA
"63","SL_2018NSEO_Dive_01_13-04-18.000.avi",62635,"13:39:07",NA,NA,NA,72.006,2.78,5919.582,30.249,NA,NA,2590.869,1450.772,-5120.948,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,62,"","","",NA,NA
"64","SL_2018NSEO_Dive_01_13-04-18.000.avi",64580,"13:40:12",NA,NA,NA,17.385,0.528,2946.831,15.166,NA,NA,372.377,-689.371,-2840.76,1,"KelliiWood","110","N/A",2018,1,70,"Line","octopus","octopus",870,870,63,"","","",NA,NA
"65","SL_2018NSEO_Dive_01_13-04-18.000.avi",64595,"13:40:12",NA,NA,NA,38.039,0.733,4381.094,17.281,NA,NA,-1233.155,394.925,-4185.373,1,"KelliiWood","110","N/A",2018,1,70,"Line","rockfish","rosethorn",150,150,64,"","","",NA,NA
"66","SL_2018NSEO_Dive_02_14-25-52.000.avi",399,"14:26:17",NA,NA,766.589,146.22,0.714,6371.747,25.11,42.306,20.079,781.954,2588.372,-5769.578,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","yelloweye",145,145,1,"AD","Fish moving slowly into frame","",NA,NA
"67","SL_2018NSEO_Dive_02_14-25-52.000.avi",3659,"14:28:06",NA,NA,NA,7.989,0.663,2013.538,12.837,NA,NA,421.959,-158.495,-1962.439,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,2,"","","",NA,NA
"68","SL_2018NSEO_Dive_02_14-25-52.000.avi",4672,"14:28:40",NA,NA,NA,31.53,2.338,3954.575,16.091,NA,NA,-764.395,766.408,-3803.548,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,3,"","","",NA,NA
"69","SL_2018NSEO_Dive_02_14-25-52.000.avi",5802,"14:29:17",NA,NA,NA,90.34,1.418,6742.22,33.803,NA,NA,2968.9,2264.266,-5613.935,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,4,"","","",NA,NA
"70","SL_2018NSEO_Dive_02_14-25-52.000.avi",7840,"14:30:25",NA,NA,NA,96.87,0.069,7023.789,20.834,NA,NA,478.661,2418.674,-6576.816,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,5,"","","",NA,NA
"71","SL_2018NSEO_Dive_02_14-25-52.000.avi",8168,"14:30:36",NA,NA,NA,64.201,0.599,5491.071,23.766,NA,NA,1749.193,1330.101,-5032.198,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,6,"","","",NA,NA
"72","SL_2018NSEO_Dive_02_14-25-52.000.avi",11876,"14:32:40",NA,NA,673.498,70.825,0.401,5784.283,30.614,3.355,19.135,2185.097,1975.36,-4978.076,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","yelloweye",145,145,7,"AD","Fish moving quickly into frame","",NA,NA
"73","SL_2018NSEO_Dive_02_14-25-52.000.avi",11895,"14:32:40",NA,NA,557.27,47.931,2.999,4302.591,30.439,10.385,5.423,1927.805,1017.409,-3709.546,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","yelloweye",145,145,8,"AD","Fish moving quickly into frame","",NA,NA
"74","SL_2018NSEO_Dive_02_14-25-52.000.avi",13211,"14:33:24",NA,NA,NA,65.916,3.056,5728.917,20.888,NA,NA,-645.097,1911.1,-5362.093,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,9,"","","",NA,NA
"75","SL_2018NSEO_Dive_02_14-25-52.000.avi",13831,"14:33:45",NA,NA,NA,12.943,0.822,2601.015,28.637,NA,NA,-1231.906,-201.982,-2281.86,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,10,"","","",NA,NA
"76","SL_2018NSEO_Dive_02_14-25-52.000.avi",15370,"14:34:36",NA,NA,NA,69.96,0.911,5724.131,27.029,NA,NA,1911.932,1738.204,-5107.724,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,11,"","","",NA,NA
"77","SL_2018NSEO_Dive_02_14-25-52.000.avi",16132,"14:35:02",NA,NA,NA,58.039,0.882,5549.313,13.107,NA,NA,343.479,1183.369,-5410.779,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,12,"","","",NA,NA
"78","SL_2018NSEO_Dive_02_14-25-52.000.avi",19434,"14:36:52",NA,NA,NA,36.67,0.973,4484.347,11.554,NA,NA,-83.488,872.168,-4397.923,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","quillback",147,147,13,"","","",NA,NA
"79","SL_2018NSEO_Dive_02_14-25-52.000.avi",22563,"14:38:36",NA,NA,NA,60.231,1.663,5366.905,21.76,NA,NA,1066.749,1654.323,-4992.888,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","tiger",148,148,14,"","","",NA,NA
"80","SL_2018NSEO_Dive_02_14-25-52.000.avi",24670,"14:39:46",NA,NA,NA,70.226,1.591,5780.408,23.458,NA,NA,-1376.226,1817.358,-5311.904,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,15,"","","",NA,NA
"81","SL_2018NSEO_Dive_02_14-25-52.000.avi",25392,"14:40:10",NA,NA,309.141,34.579,0.736,2549.357,14.412,63.463,19.106,-634.365,-14.334,-2469.128,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","yelloweye",145,145,16,"JV","Fish resting on bottom","",NA,NA
"82","SL_2018NSEO_Dive_02_14-25-52.000.avi",44306,"14:50:41",NA,NA,341.347,133.836,3.119,5269.182,18.628,59.981,22.536,568.116,1584.274,-4993.155,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,17,"","","",NA,NA
"83","SL_2018NSEO_Dive_02_14-25-52.000.avi",44977,"14:51:03",NA,NA,NA,69.892,5.412,6099.285,33.413,NA,NA,-2960.014,1561.603,-5099.117,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","silvergray",157,157,18,"","","",NA,NA
"84","SL_2018NSEO_Dive_02_14-25-52.000.avi",46342,"14:51:49",NA,NA,425.451,98.421,3.217,7823.192,21.569,14.191,5.157,-998.007,2697.227,-7275.389,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","yelloweye",145,145,19,"AD","Fish milling/hovering","",NA,NA
"85","SL_2018NSEO_Dive_02_14-25-52.000.avi",47531,"14:52:28",NA,NA,NA,27.66,0.049,3774.211,17.03,NA,NA,-1088.616,173.45,-3609.64,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,20,"","","",NA,NA
"86","SL_2018NSEO_Dive_02_14-25-52.000.avi",49134,"14:53:22",NA,NA,NA,25.298,0.804,3596.219,14.334,NA,NA,-805.289,362.219,-3486.129,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,21,"","","",NA,NA
"87","SL_2018NSEO_Dive_02_14-25-52.000.avi",54304,"14:56:14",NA,NA,NA,23.181,0.72,3518.679,12.47,NA,NA,-169.514,723.293,-3439.363,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,22,"","","",NA,NA
"88","SL_2018NSEO_Dive_02_14-25-52.000.avi",54837,"14:56:32",NA,NA,NA,35.3,2.029,4118.547,22.371,NA,NA,-1358.84,762.314,-3812.462,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,23,"","","",NA,NA
"89","SL_2018NSEO_Dive_02_14-25-52.000.avi",58446,"14:58:32",NA,NA,NA,30.503,1.731,3915.07,14.65,NA,NA,629.921,744.906,-3791.581,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","greenstripe",135,135,24,"","","",NA,NA
"90","SL_2018NSEO_Dive_02_14-25-52.000.avi",61517,"15:00:15",NA,NA,NA,72.331,0.777,5862.804,26.53,NA,NA,-1543.505,2089.048,-5256.038,1,"KelliiWood","120","N/A",2018,2,68,"Line","rockfish","rosethorn",150,150,25,"","","",NA,NA
"91","SL_2018NSEO_Dive_02_14-25-52.000.avi",63941,"15:01:35",NA,NA,545.884,110.607,4.438,5686.051,31.863,42.836,14.984,-2557.433,1571.369,-4829.236,1,"KelliiWood","120","N/A",2018,2,68,"Line","greenling","lingcod",130,130,26,"","","",NA,NA
"92","SL_2018NSEO_Dive_03_15-52-41.000.avi",5652,"55:52.4",NA,NA,NA,61.884,1.641,5447.493,21.89,NA,NA,-1702.385,1082.09,-5060.251,1,"KelliiWood","75","N/A",2018,3,71,"Line","rockfish","rosethorn",150,150,1,"","","",NA,NA
"93","SL_2018NSEO_Dive_03_15-52-41.000.avi",6036,"56:05.2",NA,NA,NA,33.309,0.605,4007.101,19.448,NA,NA,-956.918,910.676,-3783.099,1,"KelliiWood","75","N/A",2018,3,71,"Line","rockfish","rosethorn",150,150,2,"","","",NA,NA
"94","SL_2018NSEO_Dive_03_15-52-41.000.avi",6174,"56:09.8",NA,NA,NA,59.689,0.326,5319.865,26.224,NA,NA,-1756.667,1537.99,-4780.133,1,"KelliiWood","75","N/A",2018,3,71,"Line","rockfish","rosethorn",150,150,3,"","","",NA,NA
"95","SL_2018NSEO_Dive_03_15-52-41.000.avi",8778,"57:36.6",NA,NA,NA,18.188,0.452,2997.258,29.897,NA,NA,-1271.149,-798.035,-2594.393,1,"KelliiWood","75","N/A",2018,3,71,"Line","rockfish","rosethorn",150,150,4,"","","",NA,NA
