3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Tuesday, June 28, 2022 08:14:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_15_14-01-19.000.avi,1412,14:21:57,,,,86.985,6.236,6453.904,35.292,,,-3368.885,1576.943,-5274.158,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,greenling,lingcod,130,130,1,,,,NO LENGTH - partial view only,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,2368,14:22:29,,,,45.696,0.697,4679.95,11.94,,,256.46,915.313,-4582.397,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,rosethorn,150,150,2,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,3244,14:22:58,,,,37.837,2.16,4358.222,7.203,,,271.4,456.964,-4325.693,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,redbanded,153,153,3,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,3244,14:22:58,,,,78.585,1.168,5918.767,15.388,,,1116.575,1081.703,-5710.953,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,redbanded,153,153,4,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,25480,14:35:19,,,,13.711,1.791,2665.736,4.102,,,190.085,4.384,-2658.946,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,yelloweye,145,145,5,AD,Fish resting on bottom,,NO LENGTH - wrong angle,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,37041,14:41:45,,,,3.06,0.272,1156.127,24.26,,,-45.797,-477.021,-1052.132,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,rosethorn,150,150,6,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,57385,14:53:03,,,,21.307,0.709,3054.319,21.806,,,-1092.492,294.866,-2836.967,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,rosethorn,150,150,7,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,60742,14:54:55,,,,6.243,0.674,1660.057,14.237,,,339.205,-233.626,-1608.151,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,62211,14:55:44,,,450.169,13.053,0.204,2047.768,11.654,22.667,5.786,-370.841,-183.238,-2005.556,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,halibut,halibut,200,200,9,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,65436,14:57:31,,,,10.696,0.223,2118.977,24.365,,,-769.286,-422.919,-1928.575,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,rosethorn,150,150,10,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,68794,14:59:23,,,,4.995,0.238,1494.24,14.044,,,136.801,-341.608,-1448.22,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,rosethorn,150,150,11,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,69967,15:00:02,,,,14.6,0.941,2696.801,7.591,,,-97.329,331.999,-2674.517,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,rosethorn,150,150,12,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,77060,15:03:59,,,,48.116,2.607,4740.17,14.128,,,-333.069,1089.643,-4601.19,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,rockfish,rosethorn,150,150,13,,,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,82157,15:06:49,,,,4.154,0.488,1315.855,28.31,,,-489.526,-391.663,-1156.91,1,KelliiWood,130,N/A,2022,15,4,Line,,,,,octopus,octopus,870,870,14,,,,THE CUTEST LITTLE OCTOPUS!,
