3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Thursday, July 07, 2022 07:16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67388,15:55:44,,,,55.968,0.071,4939.747,22.178,,,713.077,1704.631,-4581.141,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,16,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67388,15:55:44,,,,62.455,0.708,5135.678,27.617,,,1886.447,1434.057,-4556.313,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,17,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67434,15:55:46,,,,35.762,1.405,3994.456,24.193,,,368.725,1580.337,-3649.966,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,18,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67479,15:55:47,,,430.235,27.016,0.685,2903.136,26.259,15.664,2.89,-1251.254,290.082,-2603.539,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,yelloweye,145,145,19,AD,Fish milling/hovering,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67479,15:55:47,,,,13.39,2.501,2486.51,30.984,,,-1252.251,-273.914,-2130.627,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,20,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67623,15:55:52,,,,37.613,0.562,4183.927,23.651,,,-23.226,1662.957,-3839.177,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,21,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67623,15:55:52,,,,23.089,1.103,3255.48,13.105,,,641.422,352.532,-3172.137,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,22,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67623,15:55:52,,,,32.023,1.46,3749.587,17.183,,,935.32,579.111,-3584.58,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,23,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67623,15:55:52,,,,46.497,0.469,4522.101,28.317,,,2000.351,758.567,-3984.04,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,24,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67623,15:55:52,,,,52.009,1.602,4684.888,24.515,,,1604.726,1080.047,-4266.911,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,25,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67623,15:55:52,,,,84.991,0.55,6006.555,29.768,,,1946.979,2238.078,-5222.929,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,26,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67738,15:55:56,,,,22.457,2.923,3097.301,22.677,,,-1086.313,484.433,-2859.812,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,27,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67739,15:55:56,,,,24.851,0.486,3329.164,30.979,,,-1591.649,623.423,-2856.804,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,28,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67739,15:55:56,,,,53.325,1.341,4787.522,23.787,,,1758.479,780.298,-4383.976,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,29,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67739,15:55:56,,,,60.036,1.277,5309.789,26.516,,,2370.494,-2.802,-4751.274,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,30,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67739,15:55:56,,,,34.886,0.791,3965.245,25.652,,,1697.145,-271.765,-3573.376,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,31,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67739,15:55:56,,,,19.166,0.134,2833.54,23.382,,,859.286,-735.776,-2597.924,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,32,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67826,15:55:59,,,,18.538,0.304,3077.3,5.243,,,78.543,-282.284,-3063.319,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,33,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67826,15:55:59,,,,19.095,3.7,3050.887,8.445,,,169.805,-426.688,-3016.126,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,34,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67826,15:55:59,,,,28.767,3.569,3672.482,28.048,,,1724.117,-109.692,-3240.758,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,35,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67826,15:55:59,,,,20.079,4.644,2924.776,21.751,,,962.152,-509.855,-2714.522,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,36,,,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,67826,15:55:59,,,,22.592,3.129,3175.18,22.554,,,-1202.089,183.656,-2933.091,1,KelliiWood,85,N/A,2022,27,28,Line,,,,,rockfish,quillback,147,147,37,,,,,
