3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Thursday, June 23, 2022 09:00:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_09_13-09-48.000.avi,3688,13:30:05,,,,10.11,0.232,2062.162,27.648,,,-811.965,-513.706,-1824.646,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,1,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,4583,13:30:35,,,,10.498,0.173,2326.162,3.453,,,-134.76,-47.605,-2321.767,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,2,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,4872,13:30:44,,,,28.069,1.096,3666.87,14.279,,,-12.745,890.073,-3557.182,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,canary,146,146,3,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,23255,13:40:57,,,,6.521,0.022,1654.453,24.686,,,-618.002,-315.05,-1502.009,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,dusky,172,172,4,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,23351,13:41:00,,,,9,0.099,1997.748,22.515,,,752.496,130.305,-1846.014,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,5,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,24738,13:41:47,,,,8.413,0.121,1910.96,23.514,,,726.151,225.361,-1753.193,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,6,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,30834,13:45:10,,,,18.44,1.013,2912.793,13.498,,,-288.664,604.188,-2834.782,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,7,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,37333,13:48:46,,,,11.001,0.435,2146.108,23.673,,,-516.895,681.567,-1968.264,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,38806,13:49:36,,,,16.295,2.676,2641.248,19.962,,,503.175,-758.195,-2479.545,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,9,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,39742,13:50:07,,,,6.912,0.426,1777.755,15.924,,,21.528,-494.124,-1707.568,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,10,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,40293,13:50:25,,,,36.828,0.828,3919.444,24.731,,,-1225.886,1074.714,-3564.3,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,yelloweye,145,145,11,AD,Fish milling/hovering,,NO LENGTH - visibility too bad,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,42209,13:51:29,,,,9.435,0.006,2164.015,5.604,,,-142.392,-164.755,-2153.031,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,12,,,,,
SL_2022_CSEO_Dive_09_13-09-48.000.avi,57615,14:00:02,,,,9.782,0.281,2033.873,24.179,,,722.122,407.93,-1857.087,1,KelliiWood,100,N/A,2022,9,10,Line,,,,,rockfish,rosethorn,150,150,13,,,,,
