3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Tuesday, July 05, 2022 08:26:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_23_08-12-26.000.avi,1359,8:28:49,,,,78.477,0.254,5808.732,31.237,,,2136.809,2103.336,-4975.078,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,canary,146,146,1,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,1359,8:28:49,,,,83.111,1.519,6028.617,30.472,,,2648.476,1506.328,-5201.998,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,canary,146,146,2,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,1359,8:28:49,,,,100.635,1.741,6789.452,20.161,,,396.291,2280.757,-6382.614,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,canary,146,146,3,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,1400,8:28:51,,,,83.373,0.831,6265.332,34.061,,,3158.779,1507.511,-5196.528,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,canary,146,146,4,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,1482,8:28:53,,,,75.347,1.933,5934.34,34.426,,,2908.818,1652.013,-4901.635,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,canary,146,146,5,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,3296,8:29:54,,,,83.924,0.223,5963.08,22.31,,,1825.755,1316.12,-5522.026,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,canary,146,146,6,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,5093,8:30:54,,,,16.735,0.138,2821.307,30.997,,,-1442.772,161.893,-2419.085,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,rosethorn,150,150,7,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,5320,8:31:01,,,,51.288,0.276,4969.503,12.948,,,163.437,1082.02,-4847.524,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,6026,8:31:25,,,,57.348,3.695,4901.263,28.56,,,-1649.657,1646.81,-4311.499,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,silvergray,157,157,9,,,,,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,6726,8:31:48,,,,16.573,0.469,2736.689,18.046,,,839.536,-128.177,-2601.58,1,KelliiWood,85,N/A,2022,23,26,Line,,,,,rockfish,rosethorn,150,150,10,,,,,
