3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Friday, July 01, 2022 07:56:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_21_14-01-05.000.avi,787,14:18:06,,,,13.676,0,2706.137,0.279,,,-6.171,-22.496,-2706.037,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,rosethorn,150,150,1,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,991,14:18:13,,,,78.885,0.719,6001.31,34.821,,,-2789.649,1970.555,-4934.622,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,yelloweye,145,145,2,AD,Fish milling/hovering,,NO LENGTH - too far away,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,1142,14:18:18,,,,48.16,0.187,4822.978,9.528,,,-441.444,646.19,-4759.064,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,rosethorn,150,150,3,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,1416,14:18:27,,,589.345,32.244,0.513,2840.389,7.103,34.305,16.124,126.545,-327.632,-2818.591,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,black,142,142,4,,Fish resting on bottom,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,1502,14:18:30,,,,35.641,1.064,3870.452,27.025,,,-985.754,1442.635,-3453.621,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,dusky,172,172,5,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,1703,14:18:37,,,609.709,132.374,0.603,4802.388,27.031,70.945,1.457,-2141.831,419.49,-4277.794,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,black,142,142,7,,Fish milling/hovering,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,1703,14:18:37,,,,6.199,2.199,1772.874,2.659,,,-55.213,-68.066,-1770.707,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,dusky,172,172,6,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,1703,14:18:37,,,,32.158,0.533,3668.157,23.304,,,-1051.315,986.776,-3372.89,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,yelloweye,145,145,8,AD,Fish milling/hovering,,NO LENGTH - facing away,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,1755,14:18:38,,,,17.01,0.087,2784.359,18.263,,,-869.964,56.66,-2644.354,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,black,142,142,9,,Fish milling/hovering,,NO LENGTH - facing ROV,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,1924,14:18:44,,,394.504,158.612,1.81,6066.318,27.509,41.841,8.944,2474.336,1314.741,-5380.458,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,yelloweye,145,145,10,SU,Fish milling/hovering,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,2008,14:18:47,,,,48.203,0.702,4603.033,26.167,,,-1957.396,521.172,-4133.387,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,dusky,172,172,11,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,2469,14:19:02,,,,16.88,0.628,2752.666,21.496,,,1002.062,-125.633,-2560.715,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,rosethorn,150,150,12,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,2718,14:19:11,,,482.561,20.714,0.519,3730.921,6.117,12.269,29.618,253.132,306.595,-3709.675,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,black,142,142,13,,Fish resting on bottom,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,2718,14:19:11,,,,23.17,0.286,3281.155,15.335,,,-862.195,85.492,-3164.694,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,rosethorn,150,150,14,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,2967,14:19:19,,,,38.083,2.055,4319.659,8.628,,,-572.845,285.941,-4271.948,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,rosethorn,150,150,15,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,3105,14:19:24,,,796.928,279.72,0.549,6780.088,22.481,76.892,15.61,-1910.784,1752.129,-6264.865,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,yelloweye,145,145,16,AD,Fish milling/hovering,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,3105,14:19:24,,,,23.485,3.202,3223.385,28.154,,,-1470.521,-399.669,-2840.431,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,rosethorn,150,150,17,,,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,3175,14:19:26,,,458.628,57.052,0.814,6286.645,20.117,10.561,9.702,649.672,2062.328,-5903.104,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,yelloweye,145,145,18,AD,Fish milling/hovering,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,3513,14:19:37,,,600.123,145.609,0.898,6775.612,27.375,52.469,55.516,-2454.307,1919.078,-6016.846,1,KelliiWood,100,N/A,2022,21,22,Line,,,,,rockfish,yelloweye,145,145,20,AD,Fish milling/hovering,,,
