3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Tuesday, June 21, 2022 09:07:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_03_12-54-47.000.avi,4354,13:06:32,,,,16.686,2.882,2852.314,31.25,,,1475.896,-115.784,-2438.036,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,1,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,5101,13:06:57,,,,22.48,0.054,3250.636,16.819,,,30.24,927.613,-3115.325,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,2,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,5368,13:07:06,,,,91.231,3.794,6252.43,25.658,,,1206.481,2401.039,-5645.555,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,3,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,6508,13:07:44,,,,66.837,2.357,5538.34,27.991,,,2559.434,434.147,-4892.241,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,4,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,8110,13:08:37,,,,36.379,1.101,3968.4,24.998,,,-1585.977,530.633,-3598.792,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,5,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,9289,13:09:17,,,,19.655,0.139,3027.755,27.842,,,1409.136,107.128,-2677.715,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,6,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,9350,13:09:19,,,,20.095,1.097,3027.943,13.344,,,591.601,360.209,-2947.66,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,7,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,9975,13:09:40,,,,36.444,0.511,4002.253,16.531,,,-737.543,852.267,-3840.273,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,12104,13:10:50,,,,11.991,1.059,2387.369,9.675,,,-341.294,201.525,-2354.237,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,9,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,13722,13:11:44,,,,22.491,0.919,3232.343,11.414,,,556.493,-328.124,-3167.127,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,10,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,14213,13:12:01,,,,46.281,0.872,4584.837,32.998,,,-2250.41,1066.462,-3849.552,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,tiger,148,148,11,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,14603,13:12:14,,,579.379,117.496,1.813,5806.376,29.677,32.843,20.505,-2191.314,1860.774,-5044.766,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,yelloweye,145,145,12,AD,Fish milling/hovering,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,14954,13:12:25,,,,34.983,1.086,4009.83,34.724,,,1823.53,1362.239,-3301.179,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,silvergray,157,157,13,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,15746,13:12:52,,,,48.674,1.347,4618.966,16.655,,,-994.562,855.986,-4428.655,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,14,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,15982,13:13:00,,,,50.919,3.474,4867.811,17.81,,,-196.539,1457.256,-4640.405,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,15,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,16343,13:13:12,,,,11.007,2.457,2197.802,30.768,,,976.002,-565.706,-1886.195,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,16,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,18565,13:14:26,,,,50.61,1.981,4712.038,30.186,,,2100.529,1079.653,-4077.429,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,17,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,22167,13:16:26,,,,44.567,4.434,4461.138,28.016,,,-2034.605,485.514,-3940.357,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,18,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,23028,13:16:55,,,,34.478,0.063,3857.775,18.799,,,815.237,923.902,-3655.711,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,19,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,24042,13:17:28,,,,18.421,5.084,2825.991,31.427,,,1094.096,-996.624,-2407.472,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,20,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,25103,13:18:04,,,,5.613,1.348,1576.505,33.253,,,621.591,-606.04,-1315.944,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,21,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,25871,13:18:29,,,,57.731,0.293,5167.767,16.562,,,324.775,1416.991,-4959.08,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,22,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,26597,13:18:54,,,,24.41,1.889,3316.395,25.195,,,-1399.802,171.448,-3001.606,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,23,,,,,
SL_2022_CSEO_Dive_03_12-54-47.000.avi,27275,13:19:16,,,,75.508,2.609,5672.142,23.266,,,1173.227,1887.904,-5218.482,1,KelliiWood,95,N/A,2022,3,17,Line,,,,,rockfish,rosethorn,150,150,24,,,,,
