3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Thursday, July 07, 2022 09:41:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_29_08-13-06.000.avi,164,8:14:42,,,,81.639,3.69,6079.905,33.314,,,2816.747,1773.054,-5087.972,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,yelloweye,145,145,1,AD,Fish milling/hovering,,NO LENGTH - partial view only,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,403,8:14:50,,,,24.131,0.228,3313.159,18.519,,,-1049.498,-89.603,-3141.265,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,tiger,148,148,2,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,1901,8:15:40,,,2912.967,138.872,0.518,4768.229,26.461,56.549,12.53,1838.024,1065.739,-4268.709,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,greenling,lingcod,130,130,3,,,,NO LENGTH - wrong angle,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,2404,8:15:57,,,,60.426,1.38,5129.536,26.815,,,-2190.175,728.559,-4580.882,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,greenling,lingcod,130,130,4,,,,NO LENGTH - wrong angle,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,3454,8:16:32,,,,16.148,0.671,2926.162,2.781,,,-81.591,104.476,-2923.158,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,greenling,lingcod,130,130,5,,,,NO LENGTH - wrong angle,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,6502,8:18:14,,,,13.042,2.643,2437.938,14.813,,,607.677,-148.154,-2356.337,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,6,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,8089,8:19:07,,,,64.741,0.219,5269.503,27.568,,,1079.302,2168.196,-4679.925,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,quillback,147,147,7,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,10516,8:20:28,,,,9.655,1.483,2003.259,26.998,,,-638.448,-654.74,-1782.343,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,11767,8:21:09,,,,18.464,0.017,2902.844,25.658,,,1253.208,-107.029,-2616.203,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,9,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,12548,8:21:35,,,,7.627,0.669,1854.134,12.767,,,240.026,-339.32,-1806.948,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,quillback,147,147,10,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,14015,8:22:24,,,,48.829,0.081,4677.402,15.228,,,-698.45,992.601,-4517.189,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,quillback,147,147,11,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,14818,8:22:51,,,,17.474,1.095,2744.808,26.84,,,-1166.055,-429.533,-2447.405,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,12,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,21063,8:26:19,,,,68.407,0.184,5665.096,18.335,,,146.946,1754.451,-5384.573,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,13,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,21756,8:26:42,,,,7.874,0.015,1907.231,31.406,,,953.567,-286.599,-1626.684,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,14,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,21756,8:26:42,,,,16.983,0.042,2724.37,16.82,,,577.532,526.124,-2609.951,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,quillback,147,147,15,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,22206,8:26:57,,,,27.81,0.743,3591.811,32.974,,,1792.365,768.35,-3016.317,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,16,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,25236,8:28:38,,,1223.794,32.477,0.977,3340.723,13.684,17.445,12.131,-751.002,-246.207,-3245.892,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,greenling,lingcod,130,130,17,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,27282,8:29:46,,,,32.618,1.291,3938.631,10.671,,,375.796,609.562,-3872.986,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,18,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,30311,8:31:27,,,,10.468,0.08,2295.4,5.517,,,15.813,-229.241,-2283.87,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,19,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,30311,8:31:27,,,,51.173,0.755,4718.168,22.907,,,696.069,1682.048,-4352.851,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,silvergray,157,157,20,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,30442,8:31:32,,,,40,1.629,4333.751,29.064,,,-2097.531,164.996,-3788.738,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,quillback,147,147,21,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,30442,8:31:32,,,,21.37,1.201,3131.535,31.762,,,1542.716,570.175,-2664.853,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,silvergray,157,157,22,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,30442,8:31:32,,,,22.941,0.48,3262.116,14.841,,,819.351,151.015,-3153.928,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,23,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,30757,8:31:42,,,,130.393,2.553,7698.838,34.082,,,3471.805,2535.55,-6386.678,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,yelloweye,145,145,24,AD,Fish milling/hovering,,NO LENGTH - too far away,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,31986,8:32:23,,,,6.84,0.562,1736.663,22.26,,,-134.666,-650.351,-1604.651,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,25,,,,,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,34134,8:33:35,,,,52.725,0.58,4825.431,16.753,,,812.628,1110.292,-4625.113,1,KelliiWood,70,N/A,2022,29,30,Line,,,,,rockfish,rosethorn,150,150,26,,,,,
