FILENAME,FRAME,TIME (HMS),LENGTH (MM),PRECISION (MM),RMS (MM),RANGE (MM),DIRECTION (DEG),HORZ_DIR (DEG),VERT_DIR (DEG),MID_X (MM),MID_Y (MM),MID_Z (MM),OPCODE,TAPEREADER,DEPTH,COMMENT,YEAR,DIVE,DIVE_NO,TRANSECT_NUMBER,FAMILY,GENUS,SPECIES,CODE,NUMBER,STAGE,ACTIVITY,CHECK_ID,COMMENT
SL_2018CSEO_Dive_19_15-18-13.000.avi,56468,49:41.2,,246.828,3.619,11221.957,32.507,,,-4930.245,3425.463,-9481.098,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,canary,146,146,43,,,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,56782,49:51.7,,124.843,6.629,8057.008,32.874,,,-3739.604,2233.184,-6778.173,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,canary,146,146,44,,,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,58595,50:52.1,385.079,115.871,1.904,6615.065,28.272,22.791,22.602,2366.702,2053.343,-5825.942,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,yelloweye,145,145,45,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,59649,51:27.3,,77.428,1.49,6607.793,8.916,,,177.518,975.725,-6532.946,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,rosethorn,150,150,46,,,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,61067,52:14.5,606.704,44.376,0.772,4417.782,28.175,4.505,15.429,1719.525,1180.822,-3894.316,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,yelloweye,145,145,47,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,61110,52:16.0,426.104,52.991,5.761,3625.902,25.064,45.991,20.553,1442.595,527.613,-3284.465,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,yelloweye,145,145,48,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,62986,53:18.5,,21.971,0.92,3263.191,18.665,,,906.417,503.148,-3094.134,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,dusky,172,172,49,,,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,63141,53:23.7,,57.803,2.354,5424.681,25.47,,,-2286.069,440.175,-4899.725,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,rosethorn,150,150,50,,,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,68405,56:19.1,530.123,59.168,2.825,4701.366,30.217,25.254,32.605,-2365.941,-24.655,-4062.58,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,halibut,halibut,200,200,51,,,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,68743,56:30.4,197.048,27.003,0.556,3061.261,8.762,26.242,10.632,-379.417,-271.088,-3025.536,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,yelloweye,145,145,52,JV,Fish resting on bottom,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,69715,57:02.8,,78.427,0.648,6294.79,32.727,,,2974.351,1627.097,-5303.789,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,yelloweye,145,145,53,AD,Fish milling/hovering,,"NO LENGTH, wrong angle."
SL_2018CSEO_Dive_19_15-18-13.000.avi,70195,57:18.8,,20.142,0.488,3404.726,5.4,,,315.826,36.953,-3389.845,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,rosethorn,150,150,54,,,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,72783,58:45.1,486.476,102.342,3.426,4659.839,21.006,74.742,33.34,-1648.955,-266.596,-4350.17,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,yelloweye,145,145,55,AD,Fish resting on bottom,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,73180,58:58.3,,23.37,1.01,3429.559,21.159,,,1233.693,-118.175,-3197.798,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,tiger,148,148,56,,,,
SL_2018CSEO_Dive_19_15-18-13.000.avi,73321,59:03.0,,34.023,1.074,4000.691,24.796,,,1395.187,913.739,-3636.49,1,KelliiWood,125,N/A,2018,CSEO_19,19,111,rockfish,dusky,172,172,57,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,642,48:20.4,471.819,25.831,2.823,3641.563,23.41,4.293,3.226,1108.523,929.731,-3341.82,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,halibut,halibut,200,200,1,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,1058,48:34.3,,32.053,0.048,3926.244,30.43,,,1609.996,1150.127,-3391.241,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,greenstripe,135,135,2,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,10120,53:36.3,453.118,19.852,1.027,2955.497,13.092,17.489,19.1,-669.439,-5.74,-2878.677,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,halibut,halibut,200,200,3,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,12653,55:00.8,397.433,22.601,1.845,2627.77,20.796,26.376,4.851,931.931,-43.695,-2456.577,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,yelloweye,145,145,4,AD,Fish resting on bottom,,had to get close for measuremen
SL_2018CSEO_Dive_02_13-59-42.000.avi,12653,55:00.8,,28.047,3.837,3774.519,13.627,,,716.492,508.282,-3670.869,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,5,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,16396,57:05.5,630.425,43.516,2.477,2769.648,15.406,75.996,23.847,649.024,346.57,-2670.133,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,cod,Pacific cod,110,110,6,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,16396,57:05.5,,11.251,0.416,2449.882,30.176,,,1228.626,72.506,-2118.288,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,flatfish,Dover sole,124,124,7,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,17176,57:31.5,,33.849,1.811,4256.644,14.755,,,59.269,1061.727,-4121.679,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,8,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,17806,57:52.5,,9.513,0.592,2197.734,18.346,,,-691.58,-25.688,-2085.927,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,flatfish,Dover sole,124,124,9,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,21099,59:42.3,,66.945,2.397,5654.778,20.097,,,1331.883,1388.019,-5317.519,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,10,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,22257,00:20.9,,45.203,2.829,4863.771,17.796,,,163.041,1454.171,-4638.435,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,11,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,22650,00:34.0,,18.27,0.105,3093.224,26.915,,,-1393.77,120.146,-2758.804,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,cod,Pacific cod,110,110,12,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,24191,01:25.3,,49.035,2.069,4858.951,19.954,,,-1095.346,1221.94,-4573.454,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,13,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,26103,02:29.1,,14.296,0.332,2801.707,8.646,,,-407.955,90.698,-2770.362,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,flatfish,Dover sole,124,124,14,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,26169,02:31.3,,26.509,1.056,3819.327,31.093,,,-1945.755,306.697,-3272.192,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,greenstripe,135,135,15,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,27346,03:10.5,350.262,41.778,3.954,4065.849,31.056,11.665,21.111,-1948.382,776.664,-3483.063,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,halibut,halibut,200,200,16,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,32110,05:49.3,,45.964,5.732,4672.001,26.17,,,1803.599,975.177,-4198.054,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,17,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,39071,09:41.3,,43.273,0.582,4717.506,29.196,,,-2199.437,655.985,-4121.532,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,18,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,40019,10:12.9,412.991,58.595,1.717,6360.885,22.485,11.157,24.231,-544.738,2370.901,-5877.325,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,yelloweye,145,145,19,AD,Fish actively swimming in frame,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,41237,10:53.5,,24.994,1.728,3662.004,11.714,,,-196.947,698.831,-3589.307,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,20,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,41463,11:01.1,,56.005,1.035,5310.124,33.245,,,2431.294,1578.629,-4449.062,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,greenling,kelp greenling,194,194,21,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,42414,11:32.8,,47.28,5.002,4872.535,16.463,,,-648.416,1195.616,-4678.852,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,22,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,42912,11:49.4,,75.046,0.721,6027.248,19.836,,,-1210.328,1620.081,-5677.866,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,23,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,44171,12:31.3,398.814,85.476,0.306,6922.435,22.935,17.34,19.876,-299.715,2680.832,-6375.219,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,yelloweye,145,145,24,AD,Fish actively swimming in frame,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,48295,14:48.8,,11.512,0.813,2472.245,11.59,,,-489.455,72.38,-2422.228,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,greenstripe,135,135,25,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,49387,15:25.2,,62.825,2.859,5813.494,33.416,,,-2885.47,1362.709,-4859.403,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,greenstripe,135,135,26,,,YES,Greenstripe? Hard to tell...
SL_2018CSEO_Dive_02_13-59-42.000.avi,50259,15:54.3,,26.525,1.575,3654.322,14.704,,,-608.718,682.07,-3538.122,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,27,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,50339,15:56.9,,31.254,1.054,4078.395,29.399,,,-1971.323,331.386,-3554.909,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,unknown,,,28,,,YES,Can't tell what it is...
SL_2018CSEO_Dive_02_13-59-42.000.avi,54248,18:07.2,591.516,49.388,0.399,4074.894,31.812,23.004,10.335,1966.152,865.057,-3462.756,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,halibut,halibut,200,200,29,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,55013,18:32.7,,12.254,1.251,2524.239,28.461,,,1198.641,90.466,-2219.652,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,30,,,YES,Does this look like a rosethorn?
SL_2018CSEO_Dive_02_13-59-42.000.avi,56286,19:15.2,,73.291,0.167,6102.453,33.916,,,2797.015,1916.323,-5073.889,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,silvergray,157,157,31,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,57589,19:58.6,,25.638,1.055,3545.093,17.839,,,-913.957,569.586,-3377.564,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,flatfish,Dover sole,124,124,32,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,59543,21:03.7,,46.847,2.87,4701.632,27.056,,,1771.883,1176.401,-4193.073,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,33,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,60063,21:21.0,,13.326,1.39,2665.084,28.241,,,-1260.707,-42.801,-2347.65,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,34,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,63390,23:12.0,,25.971,3.528,3699.718,34.41,,,-1664.095,1250.351,-3058.647,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,silvergray,157,157,35,,,,
SL_2018CSEO_Dive_02_13-59-42.000.avi,67139,25:16.9,,30.753,1.939,3973.294,16.722,,,287.896,1087.176,-3810.804,1,KelliiWood,150,N/A,2018,CSEO_2,2,89,rockfish,rosethorn,150,150,36,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,2945,00:44.2,,56.97,1.23,5282.576,20.138,,,763.361,1625.728,-4967.887,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,silvergray,157,157,1,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,3244,00:54.1,,17.534,0.975,2867.796,21.739,,,760.826,-754.599,-2660.071,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,rosethorn,150,150,2,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,3921,01:16.7,,11.883,1.474,2413.82,17.6,,,691.042,-246.435,-2299.621,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,rosethorn,150,150,3,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,4556,01:37.9,,12.469,0.243,2476.572,16.383,,,347.835,-617.745,-2372.933,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,greenstripe,135,135,4,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,4824,01:46.8,,11.386,0.11,2329.332,21.032,,,-472.45,-700.596,-2170.655,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,greenstripe,135,135,5,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,5919,02:23.3,,23.007,3.209,3499.419,11.183,,,268.682,605.953,-3436.068,1,KelliiWood,145,,2018,CSEO_20,20,112,cod,Pacific cod,110,110,6,,,,Aaron said it is a PCod.
SL_2018CSEO_Dive_20_16-59-00.000.avi,6696,02:49.2,,69.844,3.335,5927.407,31.118,,,-2620.445,1560.91,-5082.419,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,7,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,7144,03:04.1,,30.66,1.895,3971.182,28.775,,,-1841.406,495.841,-3483.339,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,8,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,9517,04:23.2,,61.596,4.045,5828.191,8.444,,,-526.584,645.612,-5768.336,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,silvergray,157,157,9,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,9630,04:27.0,506.221,162.545,5.364,7056.925,11.59,30.327,1.309,-905.559,1090.943,-6913.031,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,10,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,9798,04:32.6,,143.845,7.271,8281.796,21.947,,,2679.824,1510.428,-7689.297,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,silvergray,157,157,11,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,9928,04:36.9,426.665,8.744,0.887,3210.427,5.593,3.619,2.841,-274.463,150.263,-3195.142,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,12,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,9928,04:36.9,,29.424,0.263,4055.645,7.293,,,293.16,402.92,-4024.918,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,13,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,10419,04:53.3,326.617,101.57,0.457,5752.94,13.845,28.64,9.732,-919.991,1024.122,-5585.795,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,14,SU,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,10665,05:01.5,,51.332,3.897,5315.378,30.412,,,-2668.934,318.796,-4585.674,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,15,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,10818,05:06.6,187.628,14.878,0.868,2292.023,28.417,33.52,35.451,-578.006,-924.994,-2015.853,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,16,JV,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,11346,05:24.2,610.311,66.831,6.998,3830.869,9.546,44.034,1.734,625.607,110.696,-3777.819,1,KelliiWood,145,,2018,CSEO_20,20,112,halibut,halibut,200,200,17,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,12033,05:47.1,609.883,116.527,1.175,4662.544,18.155,62.618,8.505,-1248.357,743.122,-4430.427,1,KelliiWood,145,,2018,CSEO_20,20,112,cod,Pacific cod,110,110,18,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,12494,06:02.5,511.929,27.834,0.9,3131.59,21.666,22.873,23.453,-1148.121,-136.014,-2910.357,1,KelliiWood,145,,2018,CSEO_20,20,112,cod,Pacific cod,110,110,19,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,13332,06:30.4,,30.981,2.128,4030.216,30.675,,,2015.119,390.813,-3468.314,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,20,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,16290,08:09.0,,26.548,1.001,3619.124,16.542,,,-765.47,672.308,-3472.767,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,21,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,17539,08:50.6,,50.826,1.521,5020.341,17.522,,,709.402,1310.542,-4794.064,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,22,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,17942,09:04.1,323.803,120.591,1.659,6473.155,19.09,25.738,23.256,1949.109,826.376,-6117.174,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,23,SU,Fish actively swimming in frame,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,18081,09:08.7,,15.459,1.527,2879.215,28.348,,,-1367.125,-9.671,-2533.921,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,24,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,18583,09:25.4,,20.444,4.962,3396.752,30.917,,,-1745.242,-14.546,-2914.077,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,greenstripe,135,135,25,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,19443,09:54.1,,11.299,1.661,2571.731,1.894,,,-3.378,-97.889,-2569.865,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,sharpchin,166,166,26,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,20210,10:19.7,,12.127,0.666,2419.129,27.956,,,1038.399,-466.701,-2134.503,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,27,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,22286,11:28.9,,35.102,6.433,4112.251,18.665,,,990.452,846.98,-3900.287,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,28,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,22878,11:48.6,,31.267,3.159,4123.742,32.687,,,-2102.737,-751.11,-3466.926,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,29,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,23661,12:14.7,,25.905,1.835,3690.066,29.34,,,-1766.452,369.59,-3218.64,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,30,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,25692,13:22.4,630.926,111.94,4.66,6845.795,17.945,22.95,2.246,525.762,2042.587,-6512.781,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,31,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,25800,13:26.0,444.628,237.807,1.042,6699.246,19.342,63.111,6.919,1492.389,1641.902,-6321.141,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,32,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,27024,14:06.8,,13.893,0.851,2705.635,9.738,,,-314.58,-345.831,-2664.94,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,33,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,27523,14:23.4,519.282,21.182,1.187,2001.209,25.087,84.938,20.202,-839.629,-122.327,-1812.429,1,KelliiWood,145,,2018,CSEO_20,20,112,greenling,lingcod,130,130,34,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,28121,14:43.3,,18.972,1.244,3104.473,28.649,,,1462.771,-288.796,-2722.985,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,35,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,28121,14:43.3,,91.899,2.918,6758.96,15.76,,,1231.028,1329.051,-6511.662,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,36,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,28121,14:43.3,,177.433,9.154,9838.352,34.588,,,5225.147,1931.517,-8109.269,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,37,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,28660,15:01.3,656.125,20.189,1.409,2154.998,11.399,41.802,16.117,404.753,-132.551,-2112.492,1,KelliiWood,145,,2018,CSEO_20,20,112,greenling,lingcod,130,130,38,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,31669,16:41.6,,23.169,0.772,3648.129,5.705,,,-335.319,119.872,-3630.707,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,39,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,31741,16:44.0,,52.128,4.403,4949.68,25.186,,,1728.138,1181.712,-4485.134,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,40,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,31852,16:47.7,,10.593,0.218,2290.583,23.419,,,896.309,148.952,-2102.668,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,41,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,32377,17:05.2,,61.494,4.394,5516.508,31.923,,,-2102.318,1998.617,-4692.297,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,42,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,32599,17:12.6,361.558,129.288,2.043,5620.372,31.871,60.873,1.678,-2782.022,1032.875,-4773.061,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,43,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,33079,17:28.6,,34.866,1.517,4236.554,32.205,,,-1960.488,1101.969,-3590.341,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yellowtail,155,155,44,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,33985,17:58.8,,11.193,0.012,2354.3,23.541,,,-222.508,-924.49,-2153.726,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,sharpchin,166,166,45,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,34178,18:05.2,,26.718,0.018,3813.628,29.296,,,-1863.921,-106.618,-3325.385,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,silvergray,157,157,46,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,40523,21:36.7,1123.257,181.716,5.414,5773.459,9.321,70.37,27.38,-915.565,189.901,-5697.237,1,KelliiWood,145,,2018,CSEO_20,20,112,greenling,lingcod,130,130,47,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,53028,28:33.6,,30.866,1.267,3861.926,21.389,,,641.026,1236.014,-3602.198,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,silvergray,157,157,48,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,55893,30:09.1,285.743,47.38,5.201,4875.341,18.183,4.849,2.893,1472.574,382.081,-4631.899,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,49,SU,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,56039,30:13.9,,18.047,0.557,3007.797,13.553,,,547.534,-458.599,-2921.769,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,rosethorn,150,150,50,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,57331,30:57.0,,33.619,0.048,4221.481,32.133,,,-2078.126,-868.332,-3570.476,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,51,,,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,59153,31:57.7,515.687,62.358,5.372,4638.61,6.804,29.617,25.795,-6.392,-549.512,-4605.941,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,52,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,59824,32:20.1,589.37,159.467,0.957,7241.694,21.35,27.799,17.99,2137.892,1542.873,-6744.709,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,53,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_20_16-59-00.000.avi,60962,32:58.0,,20.57,2,3208.733,26.55,,,1404.399,276.501,-2871.79,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,yelloweye,145,145,54,AD,Fish milling/hovering,,"NO LENGTH, difficult direction"
SL_2018CSEO_Dive_20_16-59-00.000.avi,61274,33:08.4,,23.855,1.022,3481.463,22.421,,,1325.33,66.1,-3218.651,1,KelliiWood,145,,2018,CSEO_20,20,112,rockfish,dusky,172,172,55,,,,
SL_2018CSEO_Dive_21_08-51-15.000.avi,933,51:48.1,224.474,49.545,3.27,4807.261,24.734,1.882,24.352,1809.758,877.785,-4366.237,1,KelliiWood,80,N/A,2018,CSEO_21,21,96,rockfish,yelloweye,145,145,1,JV,Fish milling/hovering,,
SL_2018CSEO_Dive_21_08-51-15.000.avi,10042,56:51.7,452.246,45.006,0.394,4673.591,16.171,19.226,28.329,-682.816,1108.179,-4488.67,1,KelliiWood,80,N/A,2018,CSEO_21,21,96,greenling,lingcod,130,130,2,,,,
SL_2018CSEO_Dive_21_08-51-15.000.avi,11520,57:41.0,,39.53,0.294,4391.403,23.825,,,-659.59,1626.422,-4025.433,1,KelliiWood,80,N/A,2018,CSEO_21,21,96,rockfish,quillback,147,147,3,,,,
SL_2018CSEO_Dive_21_08-51-15.000.avi,11876,57:52.9,,32.203,0.749,4094.52,21.875,,,41.737,1505.838,-3807.335,1,KelliiWood,80,N/A,2018,CSEO_21,21,96,rockfish,quillback,147,147,4,,,,
