Filename,Year,Management_Area,Frame,Time_UTC,TIME_AK,Seconds,Period,Period time (HMS),Image row,Image col,OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Start/End,Comment,Event Time HH:MM:SS
SL_2016NSEO_Dive_08_08-53-17.000.avi,2016,NSEO ,2305,16:54:51,8:54:51,32091,,,551,799,QC,Asia,0,,2016,8,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_08_08-53-17.000.avi,2016,NSEO ,2106,16:54:45,8:54:45,32085,,,560,764,QC,Asia,0,,2016,8,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_08_08-53-17.000.avi,2016,NSEO ,419,16:53:49,8:53:49,32029,,,643,828,QC,Asia,0,,2016,8,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_08_08-53-17.000.avi,2016,NSEO ,,17:55:34,9:55:34,35734,,,,,QC,Asia,0,,2016,8,1,,,,,,Bad,lost bottom visual,BLB,BLB,,AD,Passing,,BLB both cameras,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,195,0:03:57,16:03:57,57837,,,575,829,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,38819,0:25:25,16:25:25,59125,,,491,689,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,47327,0:30:08,16:30:08,59408,,,560,705,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,48506,0:30:48,16:30:48,59448,,,550,799,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,SL good,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,52621,0:33:05,16:33:05,59585,,,549,788,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,,0:33:10,16:33:10,59590,,,,,QC,Asia,0,,2016,11,1,,,,,,Bad,lost bottom visual,BLB,BLB,,AD,Passing,,BLB both cameras,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,,0:34:05,16:34:05,59645,,,,,QC,Asia,0,,2016,11,1,,,,,,Bad,repositioned,BRP,BRP,,AD,Passing,,no clear bottom view but repositioning to get back to transect due to boulder,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,55371,0:34:36,16:34:36,59676,,,545,794,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,59100,0:36:41,16:36:41,59801,,,551,799,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,59857,0:37:06,16:37:06,59826,,,446,768,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,SL good,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,71108,0:43:21,16:43:21,60201,,,491,704,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,72029,0:43:52,16:43:52,60232,,,463,775,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,SL good,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,82045,0:49:26,16:49:26,60566,,,552,791,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,82446,0:49:39,16:49:39,60579,,,551,799,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,SL good,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,83271,0:50:06,16:50:06,60606,,,482,802,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,83919,0:50:28,16:50:28,60628,,,603,802,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,SL good,
SL_2016NSEO_Dive_11_16-03-45.000.avi,2016,NSEO ,84498,0:50:47,16:50:47,60647,,,575,768,QC,Asia,0,,2016,11,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,End,,
SL_2016NSEO_Dive_12_17-20-06.000.avi,2016,NSEO ,69084,1:58:36,17:58:35,64715,,,642,819,QC,Asia,0,,2016,12,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_12_17-20-06.000.avi,2016,NSEO ,208,1:20:20,17:20:20,62420,,,551,799,QC,Asia,0,,2016,12,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_14_07-45-19.000.avi,2016,NSEO ,55623,16:16:20,8:16:20,29780,,,550,801,QC,Asia,0,,2016,14,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_14_07-45-19.000.avi,2016,NSEO ,301,15:45:36,7:45:36,27936,,,519,762,QC,Asia,0,,2016,14,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_15_09-16-18.000.avi,2016,NSEO ,60735,17:50:14,9:50:14,35414,,,572,781,QC,Asia,0,,2016,15,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_15_09-16-18.000.avi,2016,NSEO ,33391,17:35:02,9:35:02,34502,,,394,829,QC,Asia,0,,2016,15,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_15_09-16-18.000.avi,2016,NSEO ,33109,17:34:53,9:34:53,34493,,,586,865,QC,Asia,0,,2016,15,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_15_09-16-18.000.avi,2016,NSEO ,14660,17:24:38,9:24:38,33878,,,629,875,QC,Asia,0,,2016,15,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2016NSEO_Dive_15_09-16-18.000.avi,2016,NSEO ,14529,17:24:33,9:24:33,33873,,,616,885,QC,Asia,0,,2016,15,1,,,,,,Good,resting on bottom with close-up image,GRBC,GRBC,1,AD,Passing,,,
SL_2016NSEO_Dive_15_09-16-18.000.avi,2016,NSEO ,201,17:16:36,9:16:36,33396,,,550,798,QC,Asia,0,,2016,15,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_16_10-27-48.000.avi,2016,NSEO ,60232,19:01:21,11:01:21,39681,,,528,745,QC,Asia,0,,2016,16,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_16_10-27-48.000.avi,2016,NSEO ,253,18:28:02,10:28:02,37682,,,551,799,QC,Asia,0,,2016,16,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,68868,20:10:53,12:10:53,43853,,,646,861,QC,Asia,0,,2016,17,1,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,End,,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,66131,20:09:21,12:09:21,43761,,,601,832,QC,Asia,0,,2016,17,1,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,SL good,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,65918,20:09:14,12:09:14,43754,,,587,802,QC,Asia,0,,2016,17,1,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,48241,19:59:25,11:59:25,43165,,,631,836,QC,Asia,0,,2016,17,1,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,47552,19:59:02,11:59:02,43142,,,551,801,QC,Asia,0,,2016,17,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,37665,19:53:33,11:53:32,42812,,,517,953,QC,Asia,0,,2016,17,1,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,head shake,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,36774,19:53:03,11:53:03,42783,,,550,792,QC,Asia,0,,2016,17,1,,,,,,Bad,repositioned,BRP,BRP,,AD,Passing,,head shake,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,34289,19:51:40,11:51:40,42700,,,522,753,QC,Asia,0,,2016,17,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,head shake,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,33690,19:51:20,11:51:20,42680,,,539,790,QC,Asia,0,,2016,17,1,,,,,,Bad,repositioned,BRP,BRP,,AD,Passing,,head shake,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,4202,19:34:57,11:34:57,41697,,,631,896,QC,Asia,0,,2016,17,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,3930,19:34:48,11:34:48,41688,,,610,849,QC,Asia,0,,2016,17,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_17_11-32-28.000.avi,2016,NSEO ,766,19:33:03,11:33:03,41583,,,662,736,QC,Asia,0,,2016,17,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_18_12-56-40.000.avi,2016,NSEO ,64816,21:32:49,13:32:49,48769,,,680,1020,QC,Asia,0,,2016,18,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,End,,
SL_2016NSEO_Dive_18_12-56-40.000.avi,2016,NSEO ,46417,21:22:36,13:22:36,48156,,,625,893,QC,Asia,0,,2016,18,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_18_12-56-40.000.avi,2016,NSEO ,46223,21:22:30,13:22:29,48149,,,655,868,QC,Asia,0,,2016,18,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_18_12-56-40.000.avi,2016,NSEO ,45885,21:22:18,13:22:18,48138,,,553,795,QC,Asia,0,,2016,18,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_18_12-56-40.000.avi,2016,NSEO ,45582,21:22:08,13:22:08,48128,,,551,799,QC,Asia,0,,2016,18,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_18_12-56-40.000.avi,2016,NSEO ,404,20:57:02,12:57:02,46622,,,542,796,QC,Asia,0,,2016,18,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,64148,22:45:42,14:45:42,53142,,,551,798,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,54220,22:40:11,14:40:11,52811,,,551,799,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,53978,22:40:03,14:40:03,52803,,,551,790,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,48649,22:37:06,14:37:06,52626,,,657,829,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,48011,22:36:44,14:36:44,52604,,,659,870,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,31871,22:27:46,14:27:46,52066,,,659,744,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,31708,22:27:41,14:27:41,52061,,,674,808,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,13077,22:17:20,14:17:20,51440,,,526,773,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,12199,22:16:51,14:16:51,51411,,,580,828,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_19_14-10-00.000.avi,2016,NSEO ,252,22:10:12,14:10:12,51012,,,535,838,QC,Asia,0,,2016,19,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_20_15-53-25.000.avi,2016,NSEO ,69571,0:32:12,16:32:11,59531,,,551,791,QC,Asia,0,,2016,20,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_20_15-53-25.000.avi,2016,NSEO ,336,23:53:44,15:53:44,57224,,,581,859,QC,Asia,0,,2016,20,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_21_17-05-30.000.avi,2016,NSEO ,54431,1:35:55,17:35:55,63355,,,545,768,QC,Asia,0,,2016,21,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_21_17-05-30.000.avi,2016,NSEO ,2294,1:06:57,17:06:57,61617,,,539,859,QC,Asia,0,,2016,21,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_21_17-05-30.000.avi,2016,NSEO ,2015,1:06:48,17:06:48,61608,,,551,799,QC,Asia,0,,2016,21,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_21_17-05-30.000.avi,2016,NSEO ,246,1:05:49,17:05:49,61549,,,551,799,QC,Asia,0,,2016,21,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_22_07-45-18.000.avi,2016,NSEO ,71442,16:25:49,8:25:48,30348,,,609,809,QC,Asia,0,,2016,22,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,End,,
SL_2016NSEO_Dive_22_07-45-18.000.avi,2016,NSEO ,40953,16:08:52,8:08:52,29332,,,550,799,QC,Asia,0,,2016,22,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_22_07-45-18.000.avi,2016,NSEO ,40773,16:08:46,8:08:46,29326,,,422,766,QC,Asia,0,,2016,22,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,hit rock,
SL_2016NSEO_Dive_22_07-45-18.000.avi,2016,NSEO ,974,15:46:40,7:46:40,28000,,,551,914,QC,Asia,0,,2016,22,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_22_07-45-18.000.avi,2016,NSEO ,631,15:46:28,7:46:28,27988,,,512,891,QC,Asia,0,,2016,22,1,,,,,,Bad,repositioned,BRP,BRP,,AD,Passing,,turning,
SL_2016NSEO_Dive_22_07-45-18.000.avi,2016,NSEO ,424,15:46:21,7:46:21,27981,,,596,825,QC,Asia,0,,2016,22,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2016,NSEO ,70992,17:47:58,9:47:58,35278,,,583,886,QC,Asia,0,,2016,23,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2016,NSEO ,68211,17:46:26,9:46:26,35186,,,644,902,QC,Asia,0,,2016,23,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2016,NSEO ,67634,17:46:06,9:46:06,35166,,,551,791,QC,Asia,0,,2016,23,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2016,NSEO ,48870,17:35:41,9:35:41,34541,,,673,797,QC,Asia,0,,2016,23,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,SL good,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2016,NSEO ,48545,17:35:30,9:35:30,34530,,,556,677,QC,Asia,0,,2016,23,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_23_09-08-22.000.avi,2016,NSEO ,664,17:08:54,9:08:54,32934,,,632,854,QC,Asia,0,,2016,23,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_24_10-37-01.000.avi,2016,NSEO ,64548,19:13:00,11:13:00,40380,,,720,832,QC,Asia,0,,2016,24,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_24_10-37-01.000.avi,2016,NSEO ,330,18:37:19,10:37:19,38239,,,639,907,QC,Asia,0,,2016,24,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,52461,20:46:51,12:46:51,46011,,,551,820,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,9,AD,Passing,End,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,46394,20:43:29,12:43:29,45809,,,550,799,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,9,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,45394,20:42:56,12:42:56,45776,,,633,781,QC,Asia,0,,2016,25,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,camera going up and down,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,43932,20:42:07,12:42:07,45727,,,695,881,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,8,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,42417,20:41:17,12:41:17,45677,,,516,799,QC,Asia,0,,2016,25,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,28619,20:33:37,12:33:37,45217,,,545,796,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,7,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,27603,20:33:03,12:33:03,45183,,,613,939,QC,Asia,0,,2016,25,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,camera going up and down,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,17371,20:27:22,12:27:22,44842,,,550,798,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,6,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,17047,20:27:11,12:27:11,44831,,,551,799,QC,Asia,0,,2016,25,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,16610,20:26:56,12:26:56,44816,,,629,838,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,15558,20:26:21,12:26:21,44781,,,550,799,QC,Asia,0,,2016,25,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,13405,20:25:10,12:25:09,44709,,,725,911,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,12365,20:24:35,12:24:35,44675,,,590,849,QC,Asia,0,,2016,25,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,12188,20:24:29,12:24:29,44669,,,655,820,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,head shake,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,11434,20:24:04,12:24:04,44644,,,545,730,QC,Asia,0,,2016,25,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,9528,20:23:00,12:23:00,44580,,,551,799,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,moving forward no head shake,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,4597,20:20:16,12:20:16,44416,,,542,887,QC,Asia,0,,2016,25,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,head shake,
SL_2016NSEO_Dive_25_12-17-25.000.avi,2016,NSEO ,889,20:18:12,12:18:12,44292,,,551,799,QC,Asia,0,,2016,25,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_26_13-47-52.000.avi,2016,NSEO ,61501,22:22:08,14:22:08,51728,,,551,799,QC,Asia,0,,2016,26,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,End,,
SL_2016NSEO_Dive_26_13-47-52.000.avi,2016,NSEO ,41090,22:10:48,14:10:48,51048,,,551,799,QC,Asia,0,,2016,26,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_26_13-47-52.000.avi,2016,NSEO ,40803,22:10:39,14:10:39,51039,,,657,829,QC,Asia,0,,2016,26,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_26_13-47-52.000.avi,2016,NSEO ,10325,21:53:43,13:53:43,50023,,,620,931,QC,Asia,0,,2016,26,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_26_13-47-52.000.avi,2016,NSEO ,10127,21:53:36,13:53:36,50016,,,617,839,QC,Asia,0,,2016,26,1,,,,,,Bad,resting on bottom,BRB,BRB,,AD,Passing,,,
SL_2016NSEO_Dive_26_13-47-52.000.avi,2016,NSEO ,1062,21:48:34,13:48:34,49714,,,656,878,QC,Asia,0,,2016,26,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_27_15-15-43.000.avi,2016,NSEO ,46263,23:41:31,15:41:31,56491,,,644,851,QC,Asia,0,,2016,27,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,
SL_2016NSEO_Dive_27_15-15-43.000.avi,2016,NSEO ,199,23:15:56,15:15:56,54956,,,596,803,QC,Asia,0,,2016,27,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_29_16-52-46.000.avi,2016,NSEO ,62143,1:27:33,17:27:33,62853,,,531,1051,QC,Asia,0,,2016,29,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,End,,
SL_2016NSEO_Dive_29_16-52-46.000.avi,2016,NSEO ,59351,1:26:00,17:26:00,62760,,,551,799,QC,Asia,0,,2016,29,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_29_16-52-46.000.avi,2016,NSEO ,59179,1:25:55,17:25:54,62754,,,573,854,QC,Asia,0,,2016,29,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_29_16-52-46.000.avi,2016,NSEO ,43382,1:17:08,17:17:08,62228,,,552,798,QC,Asia,0,,2016,29,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
SL_2016NSEO_Dive_29_16-52-46.000.avi,2016,NSEO ,43142,1:17:00,17:17:00,62220,,,693,697,QC,Asia,0,,2016,29,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_29_16-52-46.000.avi,2016,NSEO ,352,0:53:14,16:53:14,60794,,,656,700,QC,Asia,0,,2016,29,1,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,
SL_2016NSEO_Dive_30_18-00-31.000.avi,2016,NSEO ,60391,2:34:21,18:34:21,66861,,,584,690,QC,Asia,0,,2016,30,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,End,,
SL_2016NSEO_Dive_30_18-00-31.000.avi,2016,NSEO ,50008,2:28:35,18:28:35,66515,,,574,805,QC,Asia,0,,2016,30,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,SL good,
SL_2016NSEO_Dive_30_18-00-31.000.avi,2016,NSEO ,49389,2:28:14,18:28:14,66494,,,569,783,QC,Asia,0,,2016,30,1,,,,,,good,Good Going Forward,GGF,GGF,3,AD,Passing,,BLB in SL but not in belly,
SL_2016NSEO_Dive_30_18-00-31.000.avi,2016,NSEO ,23689,2:13:58,18:13:58,65638,,,595,751,QC,Asia,0,,2016,30,1,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2016NSEO_Dive_30_18-00-31.000.avi,2016,NSEO ,23450,2:13:50,18:13:50,65630,,,531,861,QC,Asia,0,,2016,30,1,,,,,,Bad,loitering in same area,BLA,BLA,,AD,Passing,,,
SL_2016NSEO_Dive_30_18-00-31.000.avi,2016,NSEO ,13067,2:08:04,18:08:04,65284,,,551,799,QC,Asia,0,,2016,30,1,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,,
