Filename,Frame,Time_AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_26_05-55-19.425.avi,4009,5:57:49,13:57:49,,,,12.79,0.252,2531.967,18.783,,,807.978,-113.434,-2396.907,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,,,,1,,,,maybe silvergray,
SL_FW_Dive_26_05-55-19.425.avi,5031,5:58:23,13:58:23,,,,18.55,0.852,3001.417,20.766,,,-934.017,504.499,-2807.418,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
SL_FW_Dive_26_05-55-19.425.avi,8361,6:00:14,14:00:14,,,,2.687,2.207,1145.258,31.206,,,-451.372,-387.058,-978.809,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,yelloweye,145,145,3,AD,Fish moving quickly into frame,,,
SL_FW_Dive_26_05-55-19.425.avi,8381,6:00:14,14:00:14,,,480.354,1.801,1.385,1028.538,24.039,5.601,9.402,39.631,-417.107,-939.331,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,yelloweye,145,145,3,AD,,,,
SL_FW_Dive_26_05-55-19.425.avi,8394,6:00:15,14:00:15,,,,61.836,0.828,5657.113,12.924,,,-949.39,825.791,-5515.401,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,yelloweye,145,145,4,SU,,,no length-too blurry,
SL_FW_Dive_26_05-55-19.425.avi,11285,6:01:51,14:01:51,,,,114.894,2.885,7370.058,27.12,,,1807.74,2819.253,-6565.184,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,yelloweye,145,145,35,AD,Fish milling/hovering,,no length-dark. ID confirmed forw,
SL_FW_Dive_26_05-55-19.425.avi,11732,6:02:06,14:02:06,,,,21.831,1.509,3341.066,30.058,,,-1571.688,-580.251,-2890.645,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,rosethorn,150,150,5,,,,,
SL_FW_Dive_26_05-55-19.425.avi,11961,6:02:14,14:02:14,,,,9.716,3.246,2200.007,17.183,,,234.92,-610.037,-2100.642,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,rosethorn,150,150,6,,,,,
SL_FW_Dive_26_05-55-19.425.avi,12752,6:02:40,14:02:40,,,,61.333,0.819,5561.899,22.854,,,-512.475,2088.564,-5129.326,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,silvergray,157,157,7,,,,,
SL_FW_Dive_26_05-55-19.425.avi,12843,6:02:43,14:02:43,,,,69.007,1.319,5776.15,23.446,,,-2018.886,1087.935,-5301.358,1,Jenny Stahl,0,,2015,26,1,,,,,,rockfish,tiger,148,148,8,,,,,
