Filename,Frame,Time_AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_23_16-50-22.315.avi,29184,17:06:54,1:06:54,,,,44.63,0.055,4952.888,9.879,,,255.093,801.101,-4881.011,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,18,AD,Fish milling/hovering,,no length-bad angle,
SL_FW_Dive_23_16-50-22.315.avi,29420,17:07:02,1:07:02,,,,13.988,3.207,2601.55,24.084,,,-458.178,-962.246,-2373.229,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,tiger,148,148,19,,,,,
SL_FW_Dive_23_16-50-22.315.avi,32267,17:08:37,1:08:37,,,,38.285,4.753,4692.739,7.243,,,-65.483,579.037,-4656.418,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,20,,,,,
SL_FW_Dive_23_16-50-22.315.avi,33426,17:09:15,1:09:15,,,,9.818,0.861,2226.303,32.177,,,1123.611,-381.959,-1883.622,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,22,AD,Fish moving quickly into frame,,,
SL_FW_Dive_23_16-50-22.315.avi,33443,17:09:16,1:09:16,,,,41.048,9.175,4551.053,19.494,,,-1465.275,390.974,-4290.943,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,21,,,,,
SL_FW_Dive_23_16-50-22.315.avi,33579,17:09:20,1:09:20,,,646.025,20.196,2.809,2639.063,7.908,27.873,24.253,362.954,-10.294,-2613.965,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,22,AD,,,,
SL_FW_Dive_23_16-50-22.315.avi,33740,17:09:26,1:09:26,,,,26.955,3.013,3733.599,21.186,,,-1345.28,97.487,-3481.447,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,23,,,,,
SL_FW_Dive_23_16-50-22.315.avi,33863,17:09:30,1:09:30,,,,21.258,2.626,3264.757,15.067,,,465.176,-715.889,-3151.151,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,24,,,,,
SL_FW_Dive_23_16-50-22.315.avi,34311,17:09:45,1:09:45,,,,48.264,2.062,5007.008,30.472,,,-2413.533,780.412,-4316.937,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
SL_FW_Dive_23_16-50-22.315.avi,35000,17:10:08,1:10:08,,,,12.496,2.506,2555.419,11.557,,,-427.95,276.202,-2504.144,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,silvergray,157,157,26,,,,,
SL_FW_Dive_23_16-50-22.315.avi,35934,17:10:39,1:10:39,,,,18.576,2.447,3058.979,26.216,,,1345.797,-127.621,-2744.066,1,Jenny Stahl,0,,2015,23,1,,,,,,greenling,lingcod,130,130,27,,,,time doesn't match when aligned,
SL_FW_Dive_23_16-50-22.315.avi,35952,17:10:39,1:10:39,,,623.147,23.24,7.129,2833.166,25.543,14.386,5.732,1199.788,-229.932,-2556.261,1,Jenny Stahl,0,,2015,23,1,,,,,,greenling,lingcod,130,130,27,,,,time doesn't match when aligned,
SL_FW_Dive_23_16-50-22.315.avi,36188,17:10:47,1:10:47,,,,22.131,0.83,3349.15,19.954,,,-1123.845,-214.074,-3147.69,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,28,,,,,
SL_FW_Dive_23_16-50-22.315.avi,36602,17:11:01,1:11:01,,,,7.014,1.775,1876.554,21.546,,,-101.936,-684.957,-1744.103,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,29,,,,,
SL_FW_Dive_23_16-50-22.315.avi,36734,17:11:05,1:11:05,,,,9.73,0.975,2254.004,10.367,,,303.818,-273.01,-2216.685,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,tiger,148,148,30,,,,,
SL_FW_Dive_23_16-50-22.315.avi,37774,17:11:40,1:11:40,,,,23.677,3.77,3572.119,9.74,,,540.826,262.882,-3521.141,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,31,,,,,
SL_FW_Dive_23_16-50-22.315.avi,37942,17:11:46,1:11:46,,,,145.707,2.145,8361.403,28.345,,,-2942.417,2650.709,-7364.033,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,32,AD,Fish milling/hovering,,no length-too blurry,
SL_FW_Dive_23_16-50-22.315.avi,49085,17:17:57,1:17:57,,,,38.151,0.343,4451.78,14.918,,,-374.427,1074.846,-4303.819,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,33,,,,,
SL_FW_Dive_23_16-50-22.315.avi,49678,17:18:17,1:18:17,,,,18.413,0.678,3159.038,11.263,,,-611.79,73.848,-3098.352,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,34,,,,,
SL_FW_Dive_23_16-50-22.315.avi,49678,17:18:17,1:18:17,,,,41.91,6.159,4707.922,18.838,,,18.603,1511.424,-4458.675,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,35,,,,gravid?,
SL_FW_Dive_23_16-50-22.315.avi,49678,17:18:17,1:18:17,,,,38.853,3.232,4301.707,20.659,,,1000.742,1133.204,-4027.288,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,36,,,,,
SL_FW_Dive_23_16-50-22.315.avi,50265,17:18:36,1:18:37,,,,84.421,0.604,6349.797,22.31,,,1302.773,2016.828,-5878.359,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,37,AD,Fish milling/hovering,,gravid?,
SL_FW_Dive_23_16-50-22.315.avi,50321,17:18:38,1:18:38,,,,56.373,0.974,5187.245,27.596,,,-1549.914,1827.316,-4600.674,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,38,AD,Fish moving slowly into frame,,,
SL_FW_Dive_23_16-50-22.315.avi,50321,17:18:38,1:18:38,,,,122.531,0.664,7719.02,22.247,,,-1405.488,2548.527,-7149.327,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,39,AD,Fish milling/hovering,,no length-too blurry,
SL_FW_Dive_23_16-50-22.315.avi,50533,17:18:45,1:18:45,,,504.205,18.694,3.89,2885.066,21.922,13.168,2.423,844.026,-669.16,-2676.463,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,37,AD,,,,
SL_FW_Dive_23_16-50-22.315.avi,50687,17:18:51,1:18:51,,,572.295,22.107,1.63,2997.34,26.916,6.381,8.256,-1239.267,-552.543,-2672.631,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,38,AD,,,,
SL_FW_Dive_23_16-50-22.315.avi,52117,17:19:38,1:19:38,,,,34.245,2.553,4155.444,15.972,,,1071.027,392.695,-3995.798,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,40,,,,,
SL_FW_Dive_23_16-50-22.315.avi,54402,17:20:54,1:20:54,,,,10.203,3.697,2192.073,21.544,,,684.631,-427.308,-2038.105,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,tiger,148,148,41,,,,,
SL_FW_Dive_23_16-50-22.315.avi,54402,17:20:54,1:20:54,,,,17.315,0.337,2962.267,16.791,,,842.227,-157.044,-2835.668,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,42,,,,,
SL_FW_Dive_23_16-50-22.315.avi,54575,17:21:00,1:21:00,,,,14.367,2.556,2709.612,17.422,,,810.114,38.601,-2585.386,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,43,,,,,
SL_FW_Dive_23_16-50-22.315.avi,56720,17:22:12,1:22:12,,,,11.649,2.898,2424.792,29.292,,,-1111.002,-420.163,-2113.943,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,44,,,,,
SL_FW_Dive_23_16-50-22.315.avi,58038,17:22:56,1:22:56,,,,19.802,0.219,3095.038,23.183,,,485.528,-1122.985,-2842.961,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,tiger,148,148,45,,,,,
SL_FW_Dive_23_16-50-22.315.avi,58238,17:23:02,1:23:02,,,,9.91,0.11,2172.316,27.837,,,-703.091,-734.874,-1919.526,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,46,,,,,
SL_FW_Dive_23_16-50-22.315.avi,62155,17:25:13,1:25:13,,,,63.83,1.777,5845.223,10.984,,,-562.712,950.056,-5739.98,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,47,AD,Fish milling/hovering,,,
SL_FW_Dive_23_16-50-22.315.avi,62223,17:25:15,1:25:15,,,,58.839,1.619,5423.46,15.373,,,1192.009,793.8,-5230.957,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,48,AD,Fish milling/hovering,,"No length- bad angle, blurry",
SL_FW_Dive_23_16-50-22.315.avi,62344,17:25:19,1:25:19,,,448.691,20.41,2.635,3021.11,17.554,19.671,11.181,467.232,-782.288,-2880.421,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,47,AD,,,,
SL_FW_Dive_23_16-50-22.315.avi,64231,17:26:22,1:26:22,,,,36.925,3.424,4231.586,25.804,,,-806.059,-1663.633,-3806.43,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,49,AD,Fish milling/hovering,,confirmed in belly; no length-dark,
SL_FW_Dive_23_16-50-22.315.avi,65024,17:26:48,1:26:48,,,,42.609,6.429,4484.485,24.815,,,1047.318,-1571.653,-4067.387,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,yelloweye,145,145,53,AD,Fish resting on bottom,,No length- dark confirmed belly,
SL_FW_Dive_23_16-50-22.315.avi,66618,17:27:42,1:27:42,,,,49.896,2.198,4878.647,23.903,,,-1556.756,1209.618,-4462.57,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,rosethorn,150,150,50,,,,,
SL_FW_Dive_23_16-50-22.315.avi,66887,17:27:51,1:27:51,,,,20.761,1.355,3356.381,28.855,,,-1619.708,10.062,-2939.683,1,Jenny Stahl,0,,2015,23,1,,,,,,rockfish,dusky,172,172,51,,,,,
