Filename,Frame,AKDT ,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_13_16-58-04.834.avi,20067,17:09:22,1:09:22,,,,25.22,9.797,3786.131,7.207,,,-63.787,-477.931,-3755.303,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,yelloweye,145,145,9,AD,Fish seeking cover,,"no length, hidden in rocks",
SL_FW_Dive_13_16-58-04.834.avi,20357,17:09:32,1:09:32,,,,14.579,1.196,2634.929,19.389,,,665.974,-571.956,-2484.39,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,uknown,10024,10024,10,,,,might be a rosethorn ,
SL_FW_Dive_13_16-58-04.834.avi,22931,17:10:57,1:10:57,,,,31.309,5.476,4116.15,10.503,,,733.39,-166.444,-4046.866,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,11,,,,,
SL_FW_Dive_13_16-58-04.834.avi,24490,17:11:49,1:11:49,,,,25.794,2.15,3944.296,2.68,,,-154.552,93.069,-3940.168,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,12,,,,,
SL_FW_Dive_13_16-58-04.834.avi,35132,17:17:44,1:17:44,,,,3.318,0.869,1334.966,4.76,,,102.659,39.033,-1330.44,1,Kristen Green ,0,,2015,13,1,,,,,,greenling,lingcod,130,130,13,,,,"cant see whole body, no length ",
SL_FW_Dive_13_16-58-04.834.avi,36270,17:18:22,1:18:22,,,,118.425,17.515,7475.872,29.683,,,2260.03,2919.623,-6500.518,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,unknown,10024,10024,14,,,,"behavior like ye, but hard to tell. RMS > 10",
SL_FW_Dive_13_16-58-04.834.avi,39096,17:19:56,1:19:56,,,,61.784,9.408,5702.414,11.927,,,-989.528,629.294,-5580.533,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
SL_FW_Dive_13_16-58-04.834.avi,44559,17:22:58,1:22:58,,,,28.059,0.946,3754.965,16.502,,,1007.938,341.869,-3600.965,1,Kristen Green ,0,,2015,13,1,,,,,,greenling,lingcod,130,130,16,,,,"curled body, no length ",
SL_FW_Dive_13_16-58-04.834.avi,45610,17:23:33,1:23:33,,,,37.847,7.55,4475.428,11.1,,,-610.641,599.405,-4392.868,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,17,,,,,
SL_FW_Dive_13_16-58-04.834.avi,45531,17:23:31,1:23:31,,,,54.264,7.973,5164.379,16.996,,,976.091,1142.054,-4941.029,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,yelloweye,145,145,18,AD,Fish resting on bottom,,,
SL_FW_Dive_13_16-58-04.834.avi,45756,17:23:38,1:23:38,,,530.397,42.349,5.226,2971.522,24.752,56.453,3.216,1043.332,-677.809,-2698.514,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,yelloweye,145,145,18,AD,,,"horiz angle > 30 , precision poor",
SL_FW_Dive_13_16-58-04.834.avi,47784,17:24:46,1:24:46,,,,13.484,1.81,2565.5,17.563,,,-583.885,-513.043,-2444.924,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,19,,,,,
SL_FW_Dive_13_16-58-04.834.avi,47914,17:24:50,1:24:50,,,,11.647,1.908,2325.076,25.701,,,717.006,-712.991,-2093.687,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,20,,,,,
SL_FW_Dive_13_16-58-04.834.avi,49330,17:25:37,1:25:37,,,,51.062,6.133,5271.795,12.213,,,-185.815,1089.676,-5154.6,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,21,,,,,
SL_FW_Dive_13_16-58-04.834.avi,53223,17:27:47,1:27:47,,,,30.004,6.291,3813.978,20.361,,,1227.425,497.541,-3576.634,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,22,,,,,
SL_FW_Dive_13_16-58-04.834.avi,53291,17:27:49,1:27:49,,,,17.689,2.84,2978.73,16.992,,,836.173,236.617,-2849.15,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,23,,,,,
SL_FW_Dive_13_16-58-04.834.avi,53516,17:27:57,1:27:57,,,,9.21,3.239,2168.17,22.247,,,23.488,-824.417,-2005.18,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,24,,,,,
SL_FW_Dive_13_16-58-04.834.avi,55161,17:28:52,1:28:52,,,,37.734,2.859,4290.208,25.648,,,-1685.042,772.939,-3868.99,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
SL_FW_Dive_13_16-58-04.834.avi,57731,17:30:17,1:30:17,,,,80.495,9.818,6406.304,21.597,,,-481.448,2296.86,-5960.988,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,yelloweye,145,145,26,SU,Fish milling/hovering,,,
SL_FW_Dive_13_16-58-04.834.avi,58001,17:30:26,1:30:26,,,525.231,24.813,4.211,3799.351,8.051,14.733,23.177,-478.926,231.864,-3761.906,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,yelloweye,145,145,26,SU,,,,
SL_FW_Dive_13_16-58-04.834.avi,58321,17:30:37,1:30:37,,,,16.575,5.076,2825.662,20.38,,,-814.968,-556.552,-2647.724,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,27,,,,,
SL_FW_Dive_13_16-58-04.834.avi,60193,17:31:39,1:31:39,,,,17.901,6.676,2948.469,32.321,,,1307.716,-885.174,-2489.943,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,yelloweye,145,145,28,AD,Fish seeking cover,,"no length, in rocks",
SL_FW_Dive_13_16-58-04.834.avi,63693,17:33:36,1:33:36,,,,15.668,0.903,2828.737,19.983,,,139.333,-961.754,-2656.571,1,Kristen Green ,0,,2015,13,1,,,,,,rockfish,rosethorn,150,150,29,,,,,
