Filename,Frame,AKDT ,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_17_07-40-00.436.avi,61620,8:14:37,16:14:37,,,,25.025,1.999,3783.915,6.793,,,-16.774,-454.514,-3756.481,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,tiger,148,148,37,,,,,
SL_FW_Dive_17_07-40-00.436.avi,62076,8:14:52,16:14:52,,,,34.226,2.085,4431.562,6.029,,,-390.47,244.899,-4407.527,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,rosethorn,150,150,38,,,,,
SL_FW_Dive_17_07-40-00.436.avi,62783,8:15:16,16:15:16,,,,13.442,5.241,2579.992,24.886,,,-303.427,-1046.938,-2338.421,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,tiger,148,148,39,,,,,
SL_FW_Dive_17_07-40-00.436.avi,63585,8:15:42,16:15:43,,,,12.966,5.148,2639.94,28.736,,,-1268.945,-31.325,-2314.753,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,40,JV,Fish milling/hovering,,"no length, bad orientation ",
SL_FW_Dive_17_07-40-00.436.avi,64466,8:16:12,16:16:12,,,,41.093,4.491,4456.752,27.33,,,1927.722,678.453,-3960.585,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,41,,,,"no length, bad orientation ",
SL_FW_Dive_17_07-40-00.436.avi,64985,8:16:29,16:16:29,,,,73.664,1.472,5905.072,21.51,,,1518.014,1533.245,-5496.786,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,42,,,,,
SL_FW_Dive_17_07-40-00.436.avi,64986,8:16:29,16:16:29,,,904.162,93.041,19.328,5687.02,18.698,26.837,8.425,1054.88,1486.931,-5386.878,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,42,,,,RMS > 10 ,
SL_FW_Dive_17_07-40-00.436.avi,65451,8:16:45,16:16:45,,,,43.998,0.105,4751.439,22.682,,,-1814.601,244.944,-4384.45,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,43,JV,Fish milling/hovering,,"no length, too dark",
SL_FW_Dive_17_07-40-00.436.avi,65427,8:16:44,16:16:44,,,,16.261,2.995,2837.114,18.031,,,359.089,-806.635,-2696.221,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,tiger,148,148,44,,,,,
SL_FW_Dive_17_07-40-00.436.avi,67678,8:17:59,16:17:59,,,,35.482,2.059,4347.958,15.097,,,-134.335,1116.324,-4200.061,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,45,SU,Fish milling/hovering,,,
SL_FW_Dive_17_07-40-00.436.avi,67810,8:18:03,16:18:03,,,371.731,36.706,3.73,3097.287,6.576,53.908,42.957,-327.22,136.919,-3076.908,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,45,SU,,,horiz angle and precision poor,
SL_FW_Dive_17_07-40-00.436.avi,67913,8:18:07,16:18:07,,,,40.489,2.186,4601.092,15.93,,,-1243.348,212.598,-4424.809,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,46,AD,Fish seeking cover,,"in rocks, no length ",
SL_FW_Dive_17_07-40-00.436.avi,68905,8:18:40,16:18:40,,,,10.055,3.038,2242.435,14.81,,,-353.361,-455.509,-2167.063,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,47,,,,,
SL_FW_Dive_17_07-40-00.436.avi,68931,8:18:41,16:18:41,,,1099.703,33.238,1.854,2266.131,14.326,72.336,14.588,-209.264,-520.218,-2195.662,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,47,,,,not a great orientation for length ,
SL_FW_Dive_17_07-40-00.436.avi,69326,8:18:54,16:18:54,,,,32.704,8.863,4332.136,6.247,,,184.145,425.659,-4307.239,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,48,,,,,
SL_FW_Dive_17_07-40-00.436.avi,69430,8:18:57,16:18:57,,,703.437,17.598,9.679,2488.009,13.574,58.632,62.648,88.73,-577.173,-2418.509,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,48,,,,"not great orientation for length , horiz angle > 30 ",
SL_FW_Dive_17_07-40-00.436.avi,69807,8:19:10,16:19:10,,,,102.091,3.601,7053.222,21.239,,,-1273.727,2202.316,-6578.401,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,49,AD,Fish milling/hovering,,,
SL_FW_Dive_17_07-40-00.436.avi,69985,8:19:16,16:19:16,,,518.583,43.657,2.653,4409.198,15.349,17.058,10.27,-982.85,629.374,-4251.931,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,49,AD,,,precision poor,
SL_FW_Dive_17_07-40-00.436.avi,70583,8:19:36,16:19:36,,,,7.724,10.123,1929.473,18.522,,,-448.684,-421.116,-1828.718,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,50,,,,,
SL_FW_Dive_17_07-40-00.436.avi,70689,8:19:39,16:19:39,,,902.409,7.695,4.569,1772.616,22.692,14.883,2.656,317.594,-605.617,-1635.399,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,50,,,,,
SL_FW_Dive_17_07-40-00.436.avi,74870,8:21:59,16:21:59,,,,52.208,7.473,5130.31,16.499,,,-1314.961,618.038,-4920.263,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,51,AD,Fish milling/hovering,,,
SL_FW_Dive_17_07-40-00.436.avi,75336,8:22:14,16:22:14,,,504.985,8.789,5.937,2336.177,9.49,11.999,20.655,294.399,-248.407,-2304.202,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,51,AD,,,,
SL_FW_Dive_17_07-40-00.436.avi,75487,8:22:19,16:22:19,,,,28.313,17.582,3692.652,30.844,,,1647.586,926.523,-3172.175,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,52,AD,Fish moving slowly into frame,,RMS > 10 ,
SL_FW_Dive_17_07-40-00.436.avi,75495,8:22:19,16:22:19,,,615.095,61.901,24.003,3653.966,31.961,77.321,12.112,1713.154,897.866,-3100.065,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,52,AD,,,"not great rms, precision, or horiz",
SL_FW_Dive_17_07-40-00.436.avi,75489,8:22:19,16:22:19,,,,6.905,2.353,1787.563,25.472,,,546.19,537.883,-1614.85,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,53,AD,Fish moving quickly into frame,,,
SL_FW_Dive_17_07-40-00.436.avi,75860,8:22:32,16:22:32,,,547.558,10.513,1.639,1888.418,14.725,26.787,7.06,-161.857,-451.888,-1826.396,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,53,AD,,,,
SL_FW_Dive_17_07-40-00.436.avi,76598,8:22:56,16:22:56,,,,57.771,3.149,5334.141,23.785,,,-2015.713,742.09,-4882.547,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,54,,,,no length too dark,
SL_FW_Dive_17_07-40-00.436.avi,78735,8:24:07,16:24:07,,,,20.735,7.223,3256.914,22.859,,,-167.509,-1259.874,-2998.691,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,rosethorn,150,150,55,,,,,
SL_FW_Dive_17_07-40-00.436.avi,79534,8:24:34,16:24:34,,,,17.391,1.221,3004.83,17.499,,,-902.186,-54.374,-2865.677,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,rosethorn,150,150,56,,,,,
SL_FW_Dive_17_07-40-00.436.avi,79888,8:24:46,16:24:46,,,,15.669,3.648,2982.42,5.7,,,133.321,-270.232,-2967.159,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,rosethorn,150,150,57,,,,,
SL_FW_Dive_17_07-40-00.436.avi,80707,8:25:13,16:25:13,,,,48.674,3.065,4820.754,22.67,,,-1264.858,1352.441,-4450.922,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,rosethorn,150,150,58,,,,,
SL_FW_Dive_17_07-40-00.436.avi,80827,8:25:17,16:25:17,,,,17.447,0.371,2963.936,16.227,,,798.507,-225.561,-2845.422,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,rosethorn,150,150,59,,,,,
SL_FW_Dive_17_07-40-00.436.avi,81460,8:25:38,16:25:38,,,,44.108,0.066,4582.195,25.274,,,-1501.927,1245.66,-4145.969,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,60,AD,Fish moving slowly into frame,,,
SL_FW_Dive_17_07-40-00.436.avi,81605,8:25:43,16:25:43,,,458.316,25.979,4.894,2664.115,22.962,36.314,15.042,-1016.491,216.762,-2453.012,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,yelloweye,145,145,60,AD,,,horiz angle > 30 ,
SL_FW_Dive_17_07-40-00.436.avi,84457,8:27:18,16:27:18,,,,28.227,10.747,4051.2,5.979,,,-43.579,411.95,-4029.965,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,61,,,,,
SL_FW_Dive_17_07-40-00.436.avi,84644,8:27:24,16:27:24,,,831.409,11.692,7.595,2179.999,7.271,20.202,12.88,8.276,-275.788,-2162.468,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,lingcod,130,130,61,,,,,
SL_FW_Dive_17_07-40-00.436.avi,86721,8:28:34,16:28:34,,,,74.111,6.579,5947.798,31.896,,,2222.718,2212.027,-5053.984,1,Kristen Green ,0,,2015,17,1,,,,,,rockfish,unknown,10024,10024,62, , , , ,
SL_FW_Dive_17_07-40-00.436.avi,87796,8:29:09,16:29:10,,,,14.659,7.972,2938.979,3.409,,,52.01,161.199,-2934.094,1,Kristen Green ,0,,2015,17,1,,,,,,greenling,kelp greenling,194,194,63,,,,,
