Filename,Frame,Time_AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_06_07-06-38.096.avi,43,7:06:44,15:06:44,,,,28.681,1.623,3840.707,12.65,,,629.481,550.641,-3748.543,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,1,JV,Fish actively swimming in frame,,,
SL_FW_Dive_06_07-06-38.096.avi,60,7:06:45,15:06:45,,,220.629,51.776,4.492,3628.023,12.66,44.269,28.4,633.421,480.647,-3539.817,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,1,JV,,,horiz angle>30,
SL_FW_Dive_06_07-06-38.096.avi,182,7:06:49,15:06:49,,,,48.443,0.488,4816.33,32.08,,,1905.969,1698.125,-4084.2,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,2,AD,Fish moving slowly into frame,,later gets chased by lc & defends,
SL_FW_Dive_06_07-06-38.096.avi,236,7:06:51,15:06:51,,,,45.804,3.396,4771.464,34.069,,,2188.297,1527.245,-3955.471,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,3,AD,Fish moving slowly into frame,,"after first site, chased by lc?",
SL_FW_Dive_06_07-06-38.096.avi,262,7:06:52,15:06:52,,,610.989,57.193,6.375,4596.767,26.211,22.608,7.85,1465.396,1405.29,-4124.081,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,3,AD,,,,
SL_FW_Dive_06_07-06-38.096.avi,294,7:06:53,15:06:53,,,,15.976,1.692,2763.071,20.721,,,865.344,449.927,-2585.21,1,Jenny Stahl,0,,2015,6,1,,,,,,greenling,lingcod,130,130,4,,,,,
SL_FW_Dive_06_07-06-38.096.avi,294,7:06:53,15:06:53,,,,22.997,2.117,3280.5,23.486,,,1035.569,792.223,-3010.259,1,Jenny Stahl,0,,2015,6,1,,,,,,greenling,lingcod,130,130,5,,,,,
SL_FW_Dive_06_07-06-38.096.avi,298,7:06:53,15:06:53,,,899.657,32.458,0.919,3219.468,25.843,26.675,6.201,1216.577,699.565,-2897.503,1,Jenny Stahl,0,,2015,6,1,,,,,,greenling,lingcod,130,130,5,,,,,
SL_FW_Dive_06_07-06-38.096.avi,300,7:06:53,15:06:53,,,868.827,33.812,1.388,2676.49,21.238,50.001,11.181,907.376,341.632,-2494.705,1,Jenny Stahl,0,,2015,6,1,,,,,,greenling,lingcod,130,130,4,,,,,
SL_FW_Dive_06_07-06-38.096.avi,381,7:06:56,15:06:56,,,640.733,42.972,0.942,4920.645,23.385,17.252,52.253,-1905.829,-426.729,-4516.466,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,2,AD,,,,
SL_FW_Dive_06_07-06-38.096.avi,1387,7:07:29,15:07:29,,,,41.617,0.319,4457.197,29.882,,,1923.832,1101.627,-3866.768,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,6,AD,Fish milling/hovering,,No length-blurry and then cut off,
SL_FW_Dive_06_07-06-38.096.avi,4607,7:09:17,15:09:17,,,,99.261,5.025,6954.04,31.805,,,3186.625,1798.899,-5913.38,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,7,AD,Fish moving quickly out of frame,,no length blurry-confirmed ID forw,
SL_FW_Dive_06_07-06-38.096.avi,10575,7:12:36,15:12:36,,,,70.158,1.559,6073.014,11.372,,,938.419,732.372,-5955.208,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,8,JV,Fish milling/hovering,,,
SL_FW_Dive_06_07-06-38.096.avi,10703,7:12:40,15:12:40,,,,30.042,1.202,4026.209,12.873,,,-893.811,68.245,-3925.15,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,9,JV,Fish milling/hovering,,,
SL_FW_Dive_06_07-06-38.096.avi,10889,7:12:46,15:12:46,,,219.494,18.862,0.919,2552.781,30.217,23.969,10.807,-1121.051,-627.548,-2205.928,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,9,JV,,,,
SL_FW_Dive_06_07-06-38.096.avi,10896,7:12:46,15:12:46,,,273.971,14.852,1.842,2599.694,14.206,20.795,10.309,-54.933,-635.628,-2520.193,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,8,JV,,,,
SL_FW_Dive_06_07-06-38.096.avi,12639,7:13:44,15:13:44,,,,29.311,1.073,3897.74,18.83,,,170.303,1239.317,-3691.54,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,,,,10,,,,,
SL_FW_Dive_06_07-06-38.096.avi,40649,7:29:18,15:29:18,,,,43.635,0.305,4609.285,24.691,,,1852.353,517.153,-4188.897,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,11,,,,,
SL_FW_Dive_06_07-06-38.096.avi,41742,7:29:54,15:29:54,,,,11.278,0.601,2361.68,31.461,,,-950.221,-788.998,-2012.982,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,12,,,,,
SL_FW_Dive_06_07-06-38.096.avi,49786,7:34:23,15:34:23,,,,36.256,0.442,4220.424,18.759,,,1262.759,489.845,-3997.183,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,13,,,,,
SL_FW_Dive_06_07-06-38.096.avi,51897,7:35:33,15:35:33,,,,54.419,1.535,5197.595,30.78,,,-2224.7,1449.324,-4468.24,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,14,AD,Fish milling/hovering,,No length-cut-off in right stereo,
SL_FW_Dive_06_07-06-38.096.avi,53126,7:36:14,15:36:14,,,,49.836,6.554,5138.001,11.046,,,848.248,489.828,-5043.769,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
SL_FW_Dive_06_07-06-38.096.avi,53495,7:36:26,15:36:26,,,,67.182,1.423,5905.675,16.581,,,389.146,1628.825,-5663.258,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,16,JV,Fish actively swimming in frame,,,
SL_FW_Dive_06_07-06-38.096.avi,53874,7:36:39,15:36:39,,,201.108,11.067,0.571,2113.485,27.46,5.308,0.38,-892.084,-392.48,-1875.357,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,yelloweye,145,145,16,JV,,,,
SL_FW_Dive_06_07-06-38.096.avi,54798,7:37:10,15:37:10,,,,26.708,0.053,3567.501,23.683,,,-898.017,1110.382,-3269.202,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,dusky,172,172,17,,,,,
SL_FW_Dive_06_07-06-38.096.avi,55224,7:37:24,15:37:24,,,,19.065,0.404,3035.967,26.867,,,1302.345,426.427,-2709.087,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,dusky,172,172,18,,,,,
SL_FW_Dive_06_07-06-38.096.avi,55224,7:37:24,15:37:24,,,,22.661,0.078,3545.376,8.8,,,-523.682,134.529,-3503.905,1,Jenny Stahl,0,,2015,6,1,,,,,,rockfish,rosethorn,150,150,19,,,,,
