Filename,Frame,AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_15_19-49-39.381.avi,13405,19:57:17,3:57:17,,,,15.864,8.147,3080.085,1.969,,,-24.469,-108.931,-3078.061,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,tiger,148,148,7,,,,,
SL_FW_Dive_15_19-49-39.381.avi,15594,19:58:30,3:58:30,,,,13.67,1.151,2625.351,29.396,,,-1199.998,-474.04,-2286.43,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,tiger,148,148,8,,,,,
SL_FW_Dive_15_19-49-39.381.avi,44027,20:14:18,4:14:18,,,,34.129,3.611,4137.824,15.756,,,587.508,950.07,-3984.193,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,quillback,147,147,9,,,,,
SL_FW_Dive_15_19-49-39.381.avi,44417,20:14:31,4:14:31,,,,21.566,1.306,3448.945,9.379,,,-548.01,118.208,-3403.078,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,rosethorn,150,150,10,,,,,
SL_FW_Dive_15_19-49-39.381.avi,45556,20:15:09,4:15:09,,,,21.933,4.294,3563.221,5.084,,,-294.481,-120.776,-3548.977,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,rosethorn,150,150,11,,,,,
SL_FW_Dive_15_19-49-39.381.avi,45663,20:15:12,4:15:12,,,,142.909,1.145,8493.003,30.857,,,-3857.437,2009.481,-7294.742,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,yelloweye,145,145,12,AD,Fish milling/hovering,,"no length,too dark",
SL_FW_Dive_15_19-49-39.381.avi,48014,20:16:30,4:16:30,,,,79.663,1.415,6353.088,14.79,,,-1105.284,1174.919,-6144.887,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,tiger,148,148,13,,,,,
SL_FW_Dive_15_19-49-39.381.avi,53533,20:19:34,4:19:34,,,,21.371,0.279,3320.919,29.087,,,-1560.047,409.889,-2902.886,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,yelloweye,145,145,14,AD,Fish moving slowly into frame,,no length-fish body not visible in right camera ,
SL_FW_Dive_15_19-49-39.381.avi,54181,20:19:56,4:19:56,,,,44.22,10.383,4657.813,20.876,,,1590.098,467.637,-4352.944,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,tiger,148,148,15,,,,,
SL_FW_Dive_15_19-49-39.381.avi,54649,20:20:12,4:20:12,,,,46.103,10.464,4724.39,23.229,,,1768.53,578.406,-4342.535,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,rosethorn,150,150,16,,,,,
SL_FW_Dive_15_19-49-39.381.avi,54983,20:20:23,4:20:23,,,,22.759,1.062,3359.747,16.965,,,900.137,382.119,-3214.287,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,yelloweye,145,145,17,SU,Fish moving slowly out of frame,,,
SL_FW_Dive_15_19-49-39.381.avi,55134,20:20:28,4:20:28,,,349.138,4.361,5.734,2051.391,20.203,6.345,2.501,-165.785,-688.781,-1925.176,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,yelloweye,145,145,17,SU,,,,
SL_FW_Dive_15_19-49-39.381.avi,56410,20:21:10,4:21:10,,,,42.845,0.42,4730.887,30.268,,,-2291.795,650.829,-4087.223,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,rosethorn,150,150,18,,,,,
SL_FW_Dive_15_19-49-39.381.avi,56564,20:21:15,4:21:15,,,,18.094,1.455,2923.867,26.848,,,1181.165,-595.459,-2607.542,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,rosethorn,150,150,19,,,,,
SL_FW_Dive_15_19-49-39.381.avi,59913,20:23:07,4:23:07,,,,25.624,7.528,3462.007,26.959,,,1297.701,876.854,-3087.489,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,tiger,148,148,21,,,,,
SL_FW_Dive_15_19-49-39.381.avi,60988,20:23:43,4:23:43,,,,32.121,4.843,4225.15,8.65,,,-614.067,-171.456,-4176.771,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,tiger,148,148,22,,,,,
SL_FW_Dive_15_19-49-39.381.avi,61975,20:24:16,4:24:16,,,,62.305,8.287,5483.355,25.599,,,2239.969,762.139,-4946.601,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,tiger,148,148,23,,,,,
SL_FW_Dive_15_19-49-39.381.avi,63030,20:24:51,4:24:51,,,,11.259,3.59,2370.03,24.442,,,976.372,87.401,-2157.801,1,Kristen Green ,0,,2015,15,1,,,,,,greenling,lingcod,130,130,24,,,,"no length, poor orientation ",
SL_FW_Dive_15_19-49-39.381.avi,66011,20:26:30,4:26:30,,,,32.001,10.979,3975.337,26.671,,,1741.624,381.381,-3553.112,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
SL_FW_Dive_15_19-49-39.381.avi,68624,20:27:57,4:27:57,,,,99.648,1.553,6898.726,20.104,,,1838.031,1485.704,-6481.262,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,yelloweye,145,145,26,JV,Fish seeking cover,,"no length, body not visible ",
SL_FW_Dive_15_19-49-39.381.avi,57513,20:21:47,4:21:47,,,,23.68,9.759,3586.881,30.585,,,-1807.924,-255.383,-3087.378,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,yelloweye,145,145,27,AD,Fish moving slowly into frame,,"no length; not in both stereo cameras, distance estimate of 180 cm from center line",
SL_FW_Dive_15_19-49-39.381.avi,68798,20:28:03,4:28:03,,,,13.134,2.253,2741.279,5.335,,,27.549,-258.673,-2728.909,1,Kristen Green ,0,,2015,15,1,,,,,,octopus,octopus,870,870,29,,,,,
SL_FW_Dive_15_19-49-39.381.avi,50809,20:18:04,4:18:04,,,,15.623,0.532,2860.279,16.202,,,58.352,-801.271,-2745.133,1,Kristen Green ,0,,2015,15,1,,,,,,rockfish,yelloweye,145,145,28,JV,Fish seeking cover,,confirmed belly; no length only tail,
