Filename,Frame,AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_33_16-37-42.838.avi,56528,17:09:19,1:09:19,,,,13.938,1.603,2620.603,24.296,,,1063.469,-182.496,-2388.157,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,81,,,,,
SL_FW_Dive_33_16-37-42.838.avi,56898,17:09:32,1:09:32,,,,12.047,1.857,2435.581,25.111,,,-979.009,-335.745,-2204.738,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,82,,,,,
SL_FW_Dive_33_16-37-42.838.avi,56899,17:09:32,1:09:32,,,,8.923,3.872,2049.648,21.667,,,465.655,-600.215,-1903.671,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,unknown,10024,10024,83,,,,,
SL_FW_Dive_33_16-37-42.838.avi,58115,17:10:12,1:10:12,,,,38.507,9.952,4383.325,15.469,,,976.414,634.763,-4225.781,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,84,,,,,
SL_FW_Dive_33_16-37-42.838.avi,58617,17:10:29,1:10:29,,,,29.968,5.118,4021.72,29.331,,,-1959.666,195.402,-3506.532,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,85,,,,,
SL_FW_Dive_33_16-37-42.838.avi,58796,17:10:35,1:10:35,,,,48.282,7.243,4755.225,26.246,,,1756.518,1147.89,-4267.219,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,86,,,,,
SL_FW_Dive_33_16-37-42.838.avi,59367,17:10:54,1:10:54,,,,11.261,10.996,2441.189,9.905,,,235.889,-352.03,-2404.129,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,87,,,,,
SL_FW_Dive_33_16-37-42.838.avi,60199,17:11:22,1:11:22,,,,32.266,11.281,4018.905,23.29,,,1574.521,206.882,-3691.84,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,88,,,,RMS > 10,
SL_FW_Dive_33_16-37-42.838.avi,60595,17:11:35,1:11:35,,,,17.218,7.385,2996.283,11.166,,,378.852,-445.13,-2938.714,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,89,,,,,
SL_FW_Dive_33_16-37-42.838.avi,60789,17:11:41,1:11:41,,,,41.375,11.345,4493.442,25.895,,,-1778.288,822.08,-4043.872,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,90,AD,Fish milling/hovering,,RMS > 10,
SL_FW_Dive_33_16-37-42.838.avi,60866,17:11:44,1:11:44,,,472.116,35.376,10.071,3776.484,26.3,21.458,36.068,-1673.103,-21.519,-3385.572,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,90,AD,,,precision poor,
SL_FW_Dive_33_16-37-42.838.avi,63314,17:13:05,1:13:05,,,,50.501,3.178,4912.442,25.273,,,-1700.098,1219.483,-4444.616,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,91,AD,Fish milling/hovering,,,
SL_FW_Dive_33_16-37-42.838.avi,63420,17:13:09,1:13:09,,,584.933,29.854,5.808,2987.549,21.312,30.852,16.52,-1070.045,184.338,-2783.248,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,91,AD,,,,
SL_FW_Dive_33_16-37-42.838.avi,64123,17:13:32,1:13:32,,,,42.004,2.307,4514.05,30.497,,,-1523.184,1703.586,-3892.859,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,92,AD,Fish moving slowly into frame,,,
SL_FW_Dive_33_16-37-42.838.avi,64179,17:13:34,1:13:34,,,657.173,47.17,3.061,3777.546,29.931,40.633,24.22,-1438.605,1217.808,-3273.715,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,92,AD,,,precision and horiz angle poor,
SL_FW_Dive_33_16-37-42.838.avi,64774,17:13:54,1:13:54,,,,12.347,1.591,2445.754,32.244,,,1078.092,-739.12,-2067.156,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,93,,,,,
SL_FW_Dive_33_16-37-42.838.avi,65976,17:14:34,1:14:34,,,,23.991,1.377,3459.46,14.742,,,666.959,-581.014,-3344.466,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,94,,,,,
SL_FW_Dive_33_16-37-42.838.avi,66024,17:14:36,1:14:36,,,,24.086,1.459,3578.758,30.59,,,-1777.813,-401.125,-3079.933,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,95,,,,,
SL_FW_Dive_33_16-37-42.838.avi,68580,17:16:01,1:16:01,,,,16.024,2.387,2758.487,26.346,,,1116.658,496.925,-2472.932,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,tiger,148,148,97,,,,,
SL_FW_Dive_33_16-37-42.838.avi,68571,17:16:01,1:16:01,,,,8.076,0.872,1981.874,32.812,,,871.48,-630.804,-1664.462,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,98,JV,Fish milling/hovering,,,
SL_FW_Dive_33_16-37-42.838.avi,68601,17:16:02,1:16:02,,,118.469,18.058,4.882,2032.638,32.558,72.788,12.352,786.621,-760.138,-1713.194,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,98,JV, ,,horiz angle > 30,
SL_FW_Dive_33_16-37-42.838.avi,68708,17:16:05,1:16:05,,,,44.769,5.293,4828.383,12.609,,,-875.552,577.679,-4713.064,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,99,AD,Fish milling/hovering,,,
SL_FW_Dive_33_16-37-42.838.avi,68852,17:16:10,1:16:10,,,462.026,39.927,0.701,3063.344,17.395,50.624,27.454,-831.513,-383.822,-2923.241,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,99,AD,,,poor precision and angle,
SL_FW_Dive_33_16-37-42.838.avi,69039,17:16:16,1:16:16,,,,11.855,0.555,2467.606,19.695,,,-70.757,-833.073,-2321.651,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,100,,,,,
SL_FW_Dive_33_16-37-42.838.avi,69202,17:16:22,1:16:22,,,,14.029,4.762,2658.681,14.317,,,593.154,-288.575,-2575.553,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,rosethorn,150,150,101,,,,,
SL_FW_Dive_33_16-37-42.838.avi,11674,16:44:24,0:44:24,,,,,,,,,,-2300,,,1,Kristen Green ,0,,2015,33,1,,,,,,rockfish,yelloweye,145,145,102,JV,Fish resting on bottom,,"only in SL, no length, distance estimated at 230 cm to left of line",
SL_FW_Dive_33_16-37-42.838.avi,27276,17:44:24,0:53:04,,,,28.06,1.17,3651.893,26.231,,,-1170.821,-1117.401,-3273.67,1,Kristen Green ,0,,2015,33,1,,,,,,greenling,lingcod,130,130,103,,,,no length blurry,
