Filename,Frame,AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_10_13-04-12.293.avi,51,13:07:27,21:07:27,,,,15.208,1.179,2704.883,22.929,,,450.794,-957.31,-2489.324,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,tiger,148,148,1,,,,,
SL_FW_Dive_10_13-04-12.293.avi,267,13:07:34,21:07:34,,,,32.508,1.056,3988.981,24.839,,,1625.898,398.34,-3620.739,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,2,JV,Fish resting on bottom,,,
SL_FW_Dive_10_13-04-12.293.avi,313,13:07:35,21:07:35,,,198.226,29.12,7.595,2979.142,23.988,25.515,2.028,1188.765,-231.922,-2721.826,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,2,JV,,,,
SL_FW_Dive_10_13-04-12.293.avi,396,13:07:38,21:07:38,,,,18.475,3.855,2967.958,26.434,,,-1042.522,-816.832,-2656.07,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,3,JV,Fish resting on bottom,,no length bad orientation ,
SL_FW_Dive_10_13-04-12.293.avi,767,13:07:51,21:07:51,,,,12.536,4.654,2527.799,25.904,,,119.188,1093.474,-2275.934,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,4,AD,Fish moving slowly into frame,,,
SL_FW_Dive_10_13-04-12.293.avi,832,13:07:53,21:07:53,,,486.32,2.548,5.345,1249.503,4.296,9.296,22.966,-73.962,57.355,-1245.992,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,4,AD,,,great length orientation ,
SL_FW_Dive_10_13-04-12.293.avi,1281,13:08:08,21:08:08,,,,21.324,1.83,3320.835,20.935,,,-1184.824,58.141,-3101.734,1,Kristen Green ,0,,2015,10,1,,,,,,greenling,lingcod,130,130,5,,,,,
SL_FW_Dive_10_13-04-12.293.avi,1293,13:08:08,21:08:08,,,1002.571,75.88,4.796,3578.518,19.15,83.597,16.237,-1165.562,139.644,-3380.496,1,Kristen Green ,0,,2015,10,1,,,,,,greenling,lingcod,130,130,5,,,,horiz angle > 30,
SL_FW_Dive_10_13-04-12.293.avi,3939,13:09:36,21:09:36,,,,111.832,9.948,7366.925,22.293,,,-1384.074,2414.582,-6820.976,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,6,AD,Fish milling/hovering,,,
SL_FW_Dive_10_13-04-12.293.avi,4049,13:09:40,21:09:40,,,673.251,156.388,8.291,6557.549,25.812,38.563,11.097,-2305.755,1684.157,-5903.266,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,6,AD,,,horiz angle > 30,
SL_FW_Dive_10_13-04-12.293.avi,4314,13:09:49,21:09:49,,,,12.845,0.589,2483.63,24.709,,,-906.942,-509.61,-2255.254,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,7,AD,Fish moving quickly into frame,,gravid,
SL_FW_Dive_10_13-04-12.293.avi,4332,13:09:49,21:09:49,,,646.204,19.846,8.525,2472.524,24.684,30.847,5.611,-847.237,-590.224,-2246.597,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,7,AD,,,,
SL_FW_Dive_10_13-04-12.293.avi,4363,13:09:50,21:09:50,,,549.311,4.126,4.389,1724.351,17.351,4.092,31.24,45.887,-512.205,-1645.882,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,8,AD,,,,
SL_FW_Dive_10_13-04-12.293.avi,4371,13:09:51,21:09:51,,,,6.566,4.578,1766.887,28.942,,,396.36,-760.6,-1544.758,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,8,AD,Fish moving quickly into frame,,,
SL_FW_Dive_10_13-04-12.293.avi,4371,13:09:51,21:09:51,,,,12.451,2.811,2455.536,29.47,,,-938.295,-765.024,-2136.352,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,10,AD,Fish moving quickly into frame,, no length cant see whole body,
SL_FW_Dive_10_13-04-12.293.avi,4432,13:09:53,21:09:53,,,,9.721,2.461,2160.132,29.271,,,-691.876,-801.666,-1882.767,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,11,AD,Fish moving quickly into frame,, curved no length ,
SL_FW_Dive_10_13-04-12.293.avi,4874,13:10:07,21:10:07,,,,22.663,2.744,3358.605,20.348,,,359.851,1104.965,-3151.157,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,12,AD,Fish moving slowly into frame,,,
SL_FW_Dive_10_13-04-12.293.avi,5094,13:10:15,21:10:15,,,502.859,4.851,5.846,1375.905,13.759,33.924,51.437,266.858,-189.406,-1336.423,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,12,AD,,,horiz angle > 30,
SL_FW_Dive_10_13-04-12.293.avi,5120,13:10:16,21:10:16,,,,34.288,6.415,4191.467,13.366,,,580.407,768.014,-4079.422,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,13,JV,Fish resting on bottom,,,
SL_FW_Dive_10_13-04-12.293.avi,5335,13:10:23,21:10:23,,,165.213,6.399,2.988,1576.027,17.569,22.293,4.866,292.862,-374.907,-1502.51,1,Kristen Green ,0,,2015,10,1,,,,,,rockfish,yelloweye,145,145,13,JV,,,,
