Filename,Frame,AKDT,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_FW_Dive_12_15-42-55.118.avi,18319,16:00:26,0:00:26,,,,43.812,0.659,4800.691,30.877,,,-2360.966,696.078,-4121.643,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,11,AD,Fish resting on bottom,,no length bad position ,
SL_FW_Dive_12_15-42-55.118.avi,20215,16:01:29,0:01:29,,,,42.372,1.94,4743.637,12.76,,,-341.258,981.654,-4628.39,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,12,,,,,
SL_FW_Dive_12_15-42-55.118.avi,22529,16:02:46,0:02:46,,,,24.167,2.179,3481.387,19.364,,,-1104.773,328.218,-3285.088,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,13,,,,,
SL_FW_Dive_12_15-42-55.118.avi,25212,16:04:15,0:04:15,,,,28.56,1.815,3819.686,15.827,,,1010.032,248.055,-3675.364,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,14,,,,,
SL_FW_Dive_12_15-42-55.118.avi,27485,16:05:31,0:05:31,,,,15.728,1.213,2800.964,27.989,,,-1232.029,-463.019,-2472.472,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
SL_FW_Dive_12_15-42-55.118.avi,28958,16:06:20,0:06:20,,,,21.938,4.032,3427.83,28.282,,,-1620.629,100.731,-3018.847,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,16,,,,,
SL_FW_Dive_12_15-42-55.118.avi,31118,16:07:32,0:07:32,,,,21.799,2.217,3324.086,24.864,,,-1369.74,272.229,-3016.496,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,17,,,,,
SL_FW_Dive_12_15-42-55.118.avi,31641,16:07:50,0:07:50,,,,52.509,6.502,5127.165,27.108,,,-2214.618,735.395,-4565.357,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,18,AD,Fish resting on bottom,,too dark no length ,
SL_FW_Dive_12_15-42-55.118.avi,32929,16:08:33,0:08:33,,,,30.375,2.435,3891.209,22.075,,,-1404.286,401.209,-3606.733,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,19,,,,,
SL_FW_Dive_12_15-42-55.118.avi,33224,16:08:42,0:08:42,,,,84.091,5.541,6300.914,21.894,,,1698.85,1611.821,-5849.57,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,20,AD,Fish milling/hovering,,,
SL_FW_Dive_12_15-42-55.118.avi,33365,16:08:47,0:08:47,,,547.101,39.718,10.131,3943.493,27.977,21.724,36.704,1776.998,514.494,-3482.63,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,20,AD,,,RMS just over 10 ,
SL_FW_Dive_12_15-42-55.118.avi,33338,16:08:46,0:08:46,,,,32.086,6.559,3951.918,18.176,,,1063.457,616.199,-3755.93,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,21,,,,,
SL_FW_Dive_12_15-42-55.118.avi,36260,16:10:24,0:10:24,,,,45.809,3.423,4776.032,18.413,,,-1380.982,598.514,-4532.676,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,22,,,,,
SL_FW_Dive_12_15-42-55.118.avi,37718,16:11:12,0:11:12,,,,34.632,6.354,4207.534,14.059,,,529.703,866.244,-4083.183,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,23,AD,Fish resting on bottom,,poor orientation no length ,
SL_FW_Dive_12_15-42-55.118.avi,39575,16:12:14,0:12:14,,,,13.324,0.159,2647.362,12.21,,,551.283,-102.925,-2587.28,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,24,,,,,
SL_FW_Dive_12_15-42-55.118.avi,39600,16:12:15,0:12:15,,,,27.668,5.931,3705.997,18.84,,,1150.139,324.083,-3508.072,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
SL_FW_Dive_12_15-42-55.118.avi,39959,16:12:27,0:12:27,,,,24.694,2.845,3539.432,22.055,,,1327.795,51.368,-3280.533,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,26,,,,,
SL_FW_Dive_12_15-42-55.118.avi,42718,16:13:59,0:13:59,,,,118.832,1.24,7645.91,21.773,,,-1157.357,2575.494,-7105.441,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,27,AD,Fish milling/hovering,,,
SL_FW_Dive_12_15-42-55.118.avi,43206,16:14:15,0:14:15,,,635.024,11.274,2.289,2126.568,17.06,21.156,3.933,-347.046,-518.433,-2032.997,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,27,AD,,,great orientation ,
SL_FW_Dive_12_15-42-55.118.avi,43351,16:14:20,0:14:20,,,,32.395,0.21,4140.971,27.786,,,-1919.303,199.341,-3663.903,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,28,,,,,
SL_FW_Dive_12_15-42-55.118.avi,43486,16:14:25,0:14:25,,,,12.424,0.234,2674.783,4.316,,,188.449,-75.886,-2667.057,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,29,,,,,
SL_FW_Dive_12_15-42-55.118.avi,44948,16:15:13,0:15:13,,,,32.748,0.014,4062.031,27.691,,,-1797.565,569.253,-3597.889,1,Kristen Green ,0,,2015,12,1,,,,,,greenling,lingcod,130,130,30,,,,,
SL_FW_Dive_12_15-42-55.118.avi,44961,16:15:14,0:15:14,,,715.959,38.172,9.609,3913.173,24.482,9.004,1.992,-1552.614,468.095,-3561.348,1,Kristen Green ,0,,2015,12,1,,,,,,greenling,lingcod,130,130,30,,,,,
SL_FW_Dive_12_15-42-55.118.avi,45561,16:15:34,0:15:34,,,,24.518,9.599,3531.084,24.449,,,1461.369,11.719,-3214.47,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,31,,,,,
SL_FW_Dive_12_15-42-55.118.avi,50207,16:18:09,0:18:09,,,,23.107,3.603,3475.604,14.882,,,-879.809,-157.246,-3358.725,1,Kristen Green ,0,,2015,12,1,,,,,,halibut,halibut,200,200,32,,,,,
SL_FW_Dive_12_15-42-55.118.avi,50208,16:18:09,0:18:09,,,886.346,48.823,10.153,3412.294,11.48,39.578,7.854,-631.246,-250.506,-3344.029,1,Kristen Green ,0,,2015,12,1,,,,,,halibut,halibut,200,200,32,,,,horiz angle > 30,
SL_FW_Dive_12_15-42-55.118.avi,54768,16:20:41,0:20:41,,,,21.645,8.769,3461.013,8.343,,,-218.283,445.641,-3425.254,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,33,,,,,
SL_FW_Dive_12_15-42-55.118.avi,61249,16:24:17,0:24:17,,,,34.494,0.258,4096.369,23.08,,,-1453.188,676.102,-3769.797,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,34,,,,,
SL_FW_Dive_12_15-42-55.118.avi,61980,16:24:41,0:24:41,,,,13.956,6.981,2579.849,20.069,,,540.136,-706.081,-2421.843,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,35,,,,,
SL_FW_Dive_12_15-42-55.118.avi,63578,16:25:34,0:25:34,,,,26.217,7.195,3712.545,31.196,,,1907.769,235.135,-3176.18,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,36,,,,,
SL_FW_Dive_12_15-42-55.118.avi,64568,16:26:07,0:26:07,,,,11.732,1.578,2637.129,1.68,,,70.641,-36.499,-2635.93,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,37,,,,,
SL_FW_Dive_12_15-42-55.118.avi,64979,16:26:21,0:26:21,,,,18.447,5.192,2977.535,21.508,,,1018.298,-398.837,-2769.425,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,unknown,10024,10024,38,,,,,
SL_FW_Dive_12_15-42-55.118.avi,67356,16:27:40,0:27:40,,,,40.057,10.07,4425.57,17.142,,,955.114,880.226,-4230.678,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,39,AD,Fish resting on bottom,,,
SL_FW_Dive_12_15-42-55.118.avi,67522,16:27:46,0:27:46,,,488.467,10.039,7.311,2208.934,21.81,3.375,14.867,694.001,-438.055,-2050.82,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,39,AD,,,,
SL_FW_Dive_12_15-42-55.118.avi,68596,16:28:21,0:28:22,,,,18.42,3.477,3040.581,16.262,,,-777.476,-352.759,-2918.257,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,41,,,,,
SL_FW_Dive_12_15-42-55.118.avi,69360,16:28:47,0:28:47,,,,15.124,1.217,2679.653,22.947,,,-744.807,-737.388,-2466.183,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,42,,,,,
SL_FW_Dive_12_15-42-55.118.avi,70349,16:29:20,0:29:20,,,,151.587,11.823,8550.281,20.583,,,1643.65,2501.262,-8009.332,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,yelloweye,145,145,43,AD,Fish resting on bottom, ,"behaves like a YE, too dark for length. RMS > 10",
SL_FW_Dive_12_15-42-55.118.avi,70680,16:29:31,0:29:31,,,,59.716,2.436,5704.007,9.646,,,-495.641,806.38,-5624.926,1,Kristen Green ,0,,2015,12,1,,,,,,rockfish,rosethorn,150,150,44,,,,,
