Filename,Frame,Time (HMS),Period,Period time (HMS),Image row,Image col,OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Start/End,Comment,Event Time HH:MM:SS,Time (HMS),Actual Time (HMS),Actual Time (AKSTD),Seconds,,
SL_FW_Dive_18_09-09-57.708.avi,5273,17:14:41,,,569,511,QC,Asia,0,,2015,18,15,,,,,,Bad,repositioned,BRP,BRP,,,,,,,17:14:41,17:14:41,9:14:41,33281,,
SL_FW_Dive_18_09-09-57.708.avi,5478,17:14:48,,,509,572,QC,Asia,0,,2015,18,15,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,17:14:48,17:14:48,9:14:48,33288,,
SL_FW_Dive_18_09-09-57.708.avi,28154,17:27:24,,,522,709,QC,Asia,0,,2015,18,15,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,17:27:24,17:27:24,9:27:24,34044,,
SL_FW_Dive_18_09-09-57.708.avi,28317,17:27:29,,,338,689,QC,Asia,0,,2015,18,15,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,17:27:29,17:27:29,9:27:29,34049,,
SL_FW_Dive_18_09-09-57.708.avi,58435,17:44:13,,,450,549,QC,Asia,0,,2015,18,15,,,,,,Bad,going backwards,BGB,BGB,,,,,,,17:44:13,17:44:13,9:44:13,35053,,
SL_FW_Dive_18_09-09-57.708.avi,58575,17:44:18,,,373,485,QC,Asia,0,,2015,18,15,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,,17:44:18,17:44:18,9:44:18,35058,,
SL_FW_Dive_18_09-09-57.708.avi,61317,17:45:49,,,517,455,QC,Asia,0,,2015,18,15,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,17:45:49,17:45:49,9:45:49,35149,,
SL_FW_Dive_18_09-09-57.708.avi,62957,17:46:44,,,466,788,QC,Asia,0,,2015,18,15,,,,,,Good,Good Going Forward,GGF,GGF,5,,,,,,17:46:44,17:46:44,9:46:44,35204,,
SL_FW_Dive_18_09-09-57.708.avi,69682,17:50:28,,,559,693,QC,Asia,0,,2015,18,15,,,,,,Good,Good Going Forward,GGF,GGF,5,,,End,,,17:50:28,17:50:28,9:50:28,35428,,
SL_FW_Dive_19_10-32-28.019.avi,532,18:34:19,,,504,530,QC,Asia,0,,2015,19,17,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,18:34:19,18:34:19,10:34:19,38059,,
SL_FW_Dive_19_10-32-28.019.avi,2666,18:35:31,,,489,579,QC,Asia,0,,2015,19,17,,,,,,Bad,repositioned,BRP,BRP,,,,,video paused,18:35:31,18:35:31,18:35:31,10:35:31,38131,,
SL_FW_Dive_19_10-32-28.019.avi,4020,18:36:16,,,324,478,QC,Asia,0,,2015,19,17,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,hypack back on, resume transect,18:36:16,18:36:16,10:36:16,38176,,
SL_FW_Dive_19_10-32-28.019.avi,4576,18:36:34,,,516,616,QC,Asia,0,,2015,19,17,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,18:36:34,18:36:34,10:36:34,38194,,
SL_FW_Dive_19_10-32-28.019.avi,5296,18:36:58,,,544,684,QC,Asia,0,,2015,19,17,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,18:36:58,18:36:58,10:36:58,38218,,
SL_FW_Dive_19_10-32-28.019.avi,9469,18:39:17,,,447,481,QC,Asia,0,,2015,19,17,,,,,,Bad,repositioned,BRP,BRP,,,,,,,18:39:17,18:39:17,10:39:17,38357,,
SL_FW_Dive_19_10-32-28.019.avi,10860,18:40:04,,,420,634,QC,Asia,0,,2015,19,17,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,,18:40:04,18:40:04,10:40:04,38404,,
SL_FW_Dive_19_10-32-28.019.avi,70090,19:12:58,,,603,862,QC,Asia,0,,2015,19,17,,,,,,Good,Good Going Forward,GGF,GGF,4,,,End,,,19:12:58,19:12:58,11:12:58,40378,,
SL_FW_Dive_20_12-33-07.871.avi,865,20:33:49,,,763,386,QC,Asia,0,,2015,20,18,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,20:33:49,20:33:49,12:33:49,45229,,
SL_FW_Dive_20_12-33-07.871.avi,41173,20:56:12,,,681,433,QC,Asia,0,,2015,20,18,,,,,,Bad,loitering in same area,BLA,BLA,,,,,,,20:56:12,20:56:12,12:56:12,46572,,
SL_FW_Dive_20_12-33-07.871.avi,41488,20:56:23,,,418,352,QC,Asia,0,,2015,20,18,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,20:56:23,20:56:23,12:56:23,46583,,
SL_FW_Dive_20_12-33-07.871.avi,75607,21:15:20,,,400,482,QC,Asia,0,,2015,20,18,,,,,,Good,Good Going Forward,GGF,GGF,2,,,End,,,21:15:20,21:15:20,13:15:20,47720,,
SL_FW_Dive_21_14-13-13.541.avi,831,22:13:51,,,444,623,QC,Asia,0,,2015,21,20,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,22:13:51,22:13:51,14:13:51,51231,,
SL_FW_Dive_21_14-13-13.541.avi,73522,22:54:14,,,686,492,QC,Asia,0,,2015,21,20,,,,,,Good,Good Going Forward,GGF,GGF,1,,,End,,,22:54:14,22:54:14,14:54:14,53654,,
SL_FW_Dive_22_15-36-34.207.avi,1100,23:37:22,,,286,478,QC,Asia,0,,2015,22,22,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,23:37:22,23:37:22,15:37:22,56242,,
SL_FW_Dive_22_15-36-34.207.avi,3975,23:38:57,,,558,461,QC,Asia,0,,2015,22,22,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,23:38:57,23:38:57,15:38:57,56337,,
SL_FW_Dive_22_15-36-34.207.avi,4440,23:39:13,,,584,559,QC,Asia,0,,2015,22,22,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,23:39:13,23:39:13,15:39:13,56353,,
SL_FW_Dive_22_15-36-34.207.avi,5122,23:39:36,,,812,178,QC,Asia,0,,2015,22,22,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,23:39:36,23:39:36,15:39:36,56376,,
SL_FW_Dive_22_15-36-34.207.avi,5286,23:39:41,,,447,392,QC,Asia,0,,2015,22,22,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,23:39:41,23:39:41,15:39:41,56381,,
SL_FW_Dive_22_15-36-34.207.avi,14886,23:45:01,,,446,371,QC,Asia,0,,2015,22,22,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,23:45:01,23:45:01,15:45:01,56701,,
SL_FW_Dive_22_15-36-34.207.avi,15472,23:45:21,,,357,384,QC,Asia,0,,2015,22,22,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,,23:45:21,23:45:21,15:45:21,56721,,
SL_FW_Dive_22_15-36-34.207.avi,22241,23:49:06,,,634,608,QC,Asia,0,,2015,22,22,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,23:49:06,23:49:06,15:49:06,56946,,
SL_FW_Dive_22_15-36-34.207.avi,23272,23:49:41,,,614,597,QC,Asia,0,,2015,22,22,,,,,,Good,Good Going Forward,GGF,GGF,5,,,,,,23:49:41,23:49:41,15:49:41,56981,,
SL_FW_Dive_22_15-36-34.207.avi,26534,23:51:29,,,456,345,QC,Asia,0,,2015,22,22,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,23:51:29,23:51:29,15:51:29,57089,,
SL_FW_Dive_22_15-36-34.207.avi,27372,23:51:57,,,464,471,QC,Asia,0,,2015,22,22,,,,,,Good,Good Going Forward,GGF,GGF,6,,,,,,23:51:57,23:51:57,15:51:57,57117,,
SL_FW_Dive_22_15-36-34.207.avi,72603,0:17:05,,,582,480,QC,Asia,0,,2015,22,22,,,,,,Good,Good Going Forward,GGF,GGF,6,,,End,Times don't match,00:17:04076,0:17:05,0:17:04,16:17:04,58624,,
SL_FW_Dive_23_16-50-22.315.avi,717,0:51:05,,,533,762,QC,Asia,0,,2015,23,23,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,0:51:05,0:51:05,16:51:05,60665,,
SL_FW_Dive_23_16-50-22.315.avi,18625,1:01:02,,,539,468,QC,Asia,0,,2015,23,23,,,,,,Bad,going over drop-off,BDO,BDO,,,,,,,1:01:02,1:01:02,17:01:02,61262,,
SL_FW_Dive_23_16-50-22.315.avi,18778,1:01:07,,,328,541,QC,Asia,0,,2015,23,23,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,1:01:07,1:01:07,17:01:07,61267,,
SL_FW_Dive_23_16-50-22.315.avi,58644,1:23:16,,,594,567,QC,Asia,0,,2015,23,23,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,1:23:16,1:23:16,17:23:16,62596,,
SL_FW_Dive_23_16-50-22.315.avi,59244,1:23:36,,,499,474,QC,Asia,0,,2015,23,23,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,1:23:36,1:23:36,17:23:36,62616,,
SL_FW_Dive_23_16-50-22.315.avi,62617,1:25:29,,,359,512,QC,Asia,0,,2015,23,23,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,1:25:29,1:25:29,17:25:29,62729,,
SL_FW_Dive_23_16-50-22.315.avi,63221,1:25:49,,,447,783,QC,Asia,0,,2015,23,23,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,,1:25:49,1:25:49,17:25:49,62749,,
SL_FW_Dive_23_16-50-22.315.avi,64610,1:26:35,,,556,579,QC,Asia,0,,2015,23,23,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,1:26:35,1:26:35,17:26:35,62795,,
SL_FW_Dive_23_16-50-22.315.avi,65745,1:27:13,,,678,794,QC,Asia,0,,2015,23,23,,,,,,Good,Good Going Forward,GGF,GGF,5,,,,,,1:27:13,1:27:13,17:27:13,62833,,
SL_FW_Dive_23_16-50-22.315.avi,68854,1:28:57,,,286,735,QC,Asia,0,,2015,23,23,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,1:28:57,1:28:57,17:28:57,62937,,
SL_FW_Dive_23_16-50-22.315.avi,69108,1:29:05,,,379,501,QC,Asia,0,,2015,23,23,,,,,,Bad,lost bottom visual,BLB,BLB,,,,End,,,1:29:05,1:29:05,17:29:05,62945,,
SL_FW_Dive_24_17-55-53.690.avi,700,2:06:07,,,464,595,QC,Asia,0,,2015,24,27,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,2:06:07,2:06:07,18:06:07,65167,,
SL_FW_Dive_24_17-55-53.690.avi,48848,2:32:52,,,575,415,QC,Asia,0,,2015,24,27,,,,,,Bad,loitering in same area,BLA,BLA,,,,,,,2:32:52,2:32:52,18:32:51,66771,,
SL_FW_Dive_24_17-55-53.690.avi,48990,2:32:56,,,391,395,QC,Asia,0,,2015,24,27,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,2:32:56,2:32:56,18:32:56,66776,,
SL_FW_Dive_24_17-55-53.690.avi,65150,2:41:55,,,475,446,QC,Asia,0,,2015,24,27,,,,,,Good,Good Going Forward,GGF,GGF,2,,,End,,,2:41:55,2:41:55,18:41:55,67315,,
SL_FW_Dive_25_19-29-21.879.avi,1104,3:30:11,,,456,703,QC,Asia,0,,2015,25,24,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,fish before start,,3:30:11,3:30:11,19:30:11,70211,,
SL_FW_Dive_25_19-29-21.879.avi,1703,3:30:31,,,545,395,QC,Asia,0,,2015,25,24,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,3:30:31,3:30:31,19:30:31,70231,,
SL_FW_Dive_25_19-29-21.879.avi,2164,3:30:46,,,488,564,QC,Asia,0,,2015,25,24,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,3:30:46,3:30:46,19:30:46,70246,,
SL_FW_Dive_25_19-29-21.879.avi,4737,3:32:12,,,378,348,QC,Asia,0,,2015,25,24,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,3:32:12,3:32:12,19:32:12,70332,,
SL_FW_Dive_25_19-29-21.879.avi,5333,3:32:32,,,478,374,QC,Asia,0,,2015,25,24,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,3:32:32,3:32:32,19:32:32,70352,,
SL_FW_Dive_25_19-29-21.879.avi,8845,3:34:29,,,683,551,QC,Asia,0,,2015,25,24,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,3:34:29,3:34:29,19:34:29,70469,,
SL_FW_Dive_25_19-29-21.879.avi,8954,3:34:32,,,594,529,QC,Asia,0,,2015,25,24,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,,3:34:32,3:34:32,19:34:32,70472,,
SL_FW_Dive_25_19-29-21.879.avi,9128,3:34:38,,,604,441,QC,Asia,0,,2015,25,24,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,3:34:38,3:34:38,19:34:38,70478,,
SL_FW_Dive_25_19-29-21.879.avi,9613,3:34:54,,,246,249,QC,Asia,0,,2015,25,24,,,,,,Good,Good Going Forward,GGF,GGF,5,,,,,,3:34:54,3:34:54,19:34:54,70494,,
SL_FW_Dive_25_19-29-21.879.avi,13112,3:36:51,,,435,554,QC,Asia,0,,2015,25,24,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,3:36:51,3:36:51,19:36:51,70611,,
SL_FW_Dive_25_19-29-21.879.avi,13279,3:36:57,,,383,475,QC,Asia,0,,2015,25,24,,,,,,Good,Good Going Forward,GGF,GGF,6,,,,,,3:36:57,3:36:57,19:36:57,70617,,
SL_FW_Dive_25_19-29-21.879.avi,70366,4:08:39,,,516,615,QC,Asia,0,,2015,25,24,,,,,,Good,Good Going Forward,GGF,GGF,6,,,End,,,4:08:39,4:08:39,20:08:39,72519,,
SL_FW_Dive_26_05-55-19.425.avi,349,13:55:47,,,622,546,QC,Asia,0,,2015,26,28,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,13:55:47,13:55:47,5:55:47,21347,,
SL_FW_Dive_26_05-55-19.425.avi,1767,13:56:34,,,463,359,QC,Asia,0,,2015,26,28,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,13:56:34,13:56:34,5:56:34,21394,,
SL_FW_Dive_26_05-55-19.425.avi,2009,13:56:42,,,455,452,QC,Asia,0,,2015,26,28,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,13:56:42,13:56:42,5:56:42,21402,,
SL_FW_Dive_26_05-55-19.425.avi,10456,14:01:24,,,556,651,QC,Asia,0,,2015,26,28,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,14:01:24,14:01:24,6:01:24,21684,,
SL_FW_Dive_26_05-55-19.425.avi,10863,14:01:38,,,405,320,QC,Asia,0,,2015,26,28,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,14:01:38,14:01:38,6:01:38,21698,,
SL_FW_Dive_26_05-55-19.425.avi,34520,14:14:46,,,629,467,QC,Asia,0,,2015,26,28,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,14:14:46,14:14:46,6:14:46,22486,,
SL_FW_Dive_26_05-55-19.425.avi,34724,14:14:53,,,367,573,QC,Asia,0,,2015,26,28,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,,14:14:53,14:14:53,6:14:53,22493,,
SL_FW_Dive_26_05-55-19.425.avi,70823,14:34:56,,,423,467,QC,Asia,0,,2015,26,28,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,video speeds up,,14:34:56,14:34:56,6:34:56,23696,,
SL_FW_Dive_26_05-55-19.425.avi,70970,14:35:01,,,608,624,QC,Asia,0,,2015,26,28,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,video back to normal,,14:35:01,14:35:01,6:35:01,23701,,
SL_FW_Dive_26_05-55-19.425.avi,76199,14:37:55,,,553,702,QC,Asia,0,,2015,26,28,,,,,,Good,Good Going Forward,GGF,GGF,4,,,End,,,14:37:55,14:37:55,6:37:55,23875,,
SL_FW_Dive_27_07-27-10.711.avi,762,15:31:21,,,498,660,QC,Asia,0,,2015,27,25,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,15:31:21,15:31:21,7:31:21,27081,,
SL_FW_Dive_27_07-27-10.711.avi,79959,16:15:21,,,424,549,QC,Asia,0,,2015,27,25,,,,,,Good,Good Going Forward,GGF,GGF,1,,,End,,,16:15:21,16:15:21,8:15:21,29721,,
SL_FW_Dive_28_09-04-12.887.avi,143,17:04:29,,,497,471,QC,Asia,0,,2015,28,26,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,17:04:29,17:04:29,9:04:29,32669,,
SL_FW_Dive_28_09-04-12.887.avi,52963,17:33:48,,,393,503,QC,Asia,0,,2015,28,26,,,,,,Good,Good Going Forward,GGF,GGF,1,,,End,,,17:33:48,17:33:48,9:33:48,34428,,
SL_FW_Dive_29_10-24-15.111.avi,284,18:25:03,,,339,442,QC,Asia,0,,2015,29,29,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,18:25:03,18:25:03,10:25:03,37503,,
SL_FW_Dive_29_10-24-15.111.avi,53677,18:54:43,,,641,431,QC,Asia,0,,2015,29,29,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,18:54:43,18:54:43,10:54:43,39283,,
SL_FW_Dive_29_10-24-15.111.avi,54472,18:55:10,,,446,359,QC,Asia,0,,2015,29,29,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,18:55:10,18:55:10,10:55:10,39310,,
SL_FW_Dive_29_10-24-15.111.avi,54802,18:55:21,,,633,372,QC,Asia,0,,2015,29,29,,,,,,Bad,repositioned,BRP,BRP,,,,,,,18:55:21,18:55:21,10:55:21,39321,,
SL_FW_Dive_29_10-24-15.111.avi,55084,18:55:30,,,502,473,QC,Asia,0,,2015,29,29,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,18:55:30,18:55:30,10:55:30,39330,,
SL_FW_Dive_29_10-24-15.111.avi,55956,18:55:59,,,353,384,QC,Asia,0,,2015,29,29,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,18:55:59,18:55:59,10:55:59,39359,,
SL_FW_Dive_29_10-24-15.111.avi,66635,19:01:55,,,572,424,QC,Asia,0,,2015,29,29,,,,,,Bad,repositioned,BRP,BRP,,,,,hit rock and went off course,,19:01:55,19:01:55,11:01:55,39715,,
SL_FW_Dive_29_10-24-15.111.avi,66903,19:02:04,,,457,595,QC,Asia,0,,2015,29,29,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,ROV back on course,,19:02:04,19:02:04,11:02:04,39724,,
SL_FW_Dive_29_10-24-15.111.avi,69735,19:03:38,,,422,484,QC,Asia,0,,2015,29,29,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,19:03:38,19:03:38,11:03:38,39818,,
SL_FW_Dive_29_10-24-15.111.avi,70105,19:03:51,,,475,516,QC,Asia,0,,2015,29,29,,,,,,Good,Good Going Forward,GGF,GGF,5,,,,,,19:03:51,19:03:51,11:03:51,39831,,
SL_FW_Dive_29_10-24-15.111.avi,71862,19:04:49,,,523,597,QC,Asia,0,,2015,29,29,,,,,,Good,Good Going Forward,GGF,GGF,5,,,End,,,19:04:49,19:04:49,11:04:49,39889,,
SL_FW_Dive_30_11-50-37.728.avi,428,19:51:15,,,582,535,QC,Asia,0,,2015,30,30,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,19:51:15,19:51:15,11:51:15,42675,,
SL_FW_Dive_30_11-50-37.728.avi,64256,20:26:43,,,510,601,QC,Asia,0,,2015,30,30,,,,,,Good,Good Going Forward,GGF,GGF,1,,,End,,,20:26:43,20:26:43,12:26:43,44803,,
SL_FW_Dive_31_13-15-27.601.avi,767,21:16:07,,,458,503,QC,Asia,0,,2015,31,31,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,21:16:07,21:16:07,13:16:07,47767,,
SL_FW_Dive_31_13-15-27.601.avi,2093,21:16:51,,,335,372,QC,Asia,0,,2015,31,31,,,,,,Bad,loitering in same area,BLA,BLA,,,,,,,21:16:51,21:16:51,13:16:51,47811,,
SL_FW_Dive_31_13-15-27.601.avi,3154,21:17:26,,,457,407,QC,Asia,0,,2015,31,31,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,,21:17:26,21:17:26,13:17:26,47846,,
SL_FW_Dive_31_13-15-27.601.avi,37088,21:36:17,,,538,501,QC,Asia,0,,2015,31,31,,,,,,Bad,loitering in same area,BLA,BLA,,,,,,,21:36:17,21:36:17,13:36:17,48977,,
SL_FW_Dive_31_13-15-27.601.avi,37244,21:36:22,,,643,542,QC,Asia,0,,2015,31,31,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,,21:36:22,21:36:22,13:36:22,48982,,
SL_FW_Dive_31_13-15-27.601.avi,51292,21:44:11,,,547,471,QC,Asia,0,,2015,31,31,,,,,,Bad,loitering in same area,BLA,BLA,,,,,,,21:44:11,21:44:11,13:44:11,49451,,
SL_FW_Dive_31_13-15-27.601.avi,51434,21:44:15,,,476,472,QC,Asia,0,,2015,31,31,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,,21:44:15,21:44:15,13:44:15,49455,,
SL_FW_Dive_31_13-15-27.601.avi,54591,21:46:01,,,440,319,QC,Asia,0,,2015,31,31,,,,,,Good,Good Going Forward,GGF,GGF,4,,,End,,,21:46:01,21:46:01,13:46:01,49561,,
SL_FW_Dive_32_14-44-40.121.avi,1204,22:45:32,,,490,605,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,1,,,Start,,,22:45:32,22:45:32,14:45:32,53132,,
SL_FW_Dive_32_14-44-40.121.avi,5248,22:47:47,,,313,512,QC,Asia,0,,2015,32,32,,,,,,Bad,repositioned,BRP,BRP,,,,,,22:47:48,22:47:47,22:47:48,14:47:48,53268,,
SL_FW_Dive_32_14-44-40.121.avi,5969,22:48:11,,,329,616,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,2,,,,,22:48:12,22:48:11,22:48:12,14:48:12,53292,,
SL_FW_Dive_32_14-44-40.121.avi,16891,22:54:15,,,454,475,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,22:54:15,22:54:15,14:54:15,53655,,
SL_FW_Dive_32_14-44-40.121.avi,17239,22:54:27,,,367,322,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,3,,,,,22:54:28,22:54:27,22:54:28,14:54:28,53668,,
SL_FW_Dive_32_14-44-40.121.avi,19240,22:55:33,,,365,322,QC,Asia,0,,2015,32,32,,,,,,Bad,going backwards,BGB,BGB,,,,,,22:55:34,22:55:33,22:55:34,14:55:34,53734,,
SL_FW_Dive_32_14-44-40.121.avi,19360,22:55:37,,,539,581,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,4,,,,,22:55:38,22:55:37,22:55:38,14:55:38,53738,,
SL_FW_Dive_32_14-44-40.121.avi,21744,22:56:57,,,409,413,QC,Asia,0,,2015,32,32,,,,,,Bad,repositioned,BRP,BRP,,,,,turning,22:56:57,22:56:57,22:56:57,14:56:57,53817,,
SL_FW_Dive_32_14-44-40.121.avi,22530,22:57:23,,,482,416,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,5,,,,,,22:57:23,22:57:23,14:57:23,53843,,
SL_FW_Dive_32_14-44-40.121.avi,23524,22:57:56,,,465,417,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,,22:57:56,22:57:56,14:57:56,53876,,
SL_FW_Dive_32_14-44-40.121.avi,24862,22:58:41,,,379,623,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,6,,,,,,22:58:41,22:58:41,14:58:41,53921,,
SL_FW_Dive_32_14-44-40.121.avi,25104,22:58:49,,,410,421,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,22:58:50,22:58:49,22:58:50,14:58:50,53930,,
SL_FW_Dive_32_14-44-40.121.avi,25835,22:59:13,,,420,666,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,7,,,,,,22:59:13,22:59:13,14:59:13,53953,,
SL_FW_Dive_32_14-44-40.121.avi,34393,23:03:58,,,466,599,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,23:03:59,23:03:58,23:03:59,15:03:59,54239,,
SL_FW_Dive_32_14-44-40.121.avi,34615,23:04:06,,,361,389,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,8,,,,,23:04:07,23:04:06,23:04:07,15:04:07,54247,,
SL_FW_Dive_32_14-44-40.121.avi,50257,23:12:47,,,490,530,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,23:12:48,23:12:47,23:12:48,15:12:48,54768,,
SL_FW_Dive_32_14-44-40.121.avi,53052,23:14:20,,,403,474,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,9,,,,,23:14:21,23:14:20,23:14:21,15:14:21,54861,,
SL_FW_Dive_32_14-44-40.121.avi,57459,23:16:47,,,435,529,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,23:16:48,23:16:47,23:16:48,15:16:48,55008,,
SL_FW_Dive_32_14-44-40.121.avi,58777,23:17:31,,,586,480,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,10,,,,,23:17:32,23:17:31,23:17:32,15:17:32,55052,,
SL_FW_Dive_32_14-44-40.121.avi,59928,23:18:10,,,375,466,QC,Asia,0,,2015,32,32,,,,,,Bad,going over drop-off,BDO,BDO,,,,,,23:18:11,23:18:10,23:18:11,15:18:11,55091,,
SL_FW_Dive_32_14-44-40.121.avi,60087,23:18:15,,,493,347,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,11,,,,,23:18:16,23:18:15,23:18:16,15:18:16,55096,,
SL_FW_Dive_32_14-44-40.121.avi,61801,23:19:12,,,393,599,QC,Asia,0,,2015,32,32,,,,,,Bad,going backwards,BGB,BGB,,,,,,,23:19:12,23:19:12,15:19:12,55152,,
SL_FW_Dive_32_14-44-40.121.avi,62083,23:19:21,,,452,332,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,12,,,,,23:19:22,23:19:21,23:19:22,15:19:22,55162,,
SL_FW_Dive_32_14-44-40.121.avi,67047,23:22:07,,,432,541,QC,Asia,0,,2015,32,32,,,,,,Bad,repositioned,BRP,BRP,,,,,hitting rocks,23:22:08,23:22:07,23:22:08,15:22:08,55328,,
SL_FW_Dive_32_14-44-40.121.avi,67254,23:22:14,,,575,533,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,23:22:15,23:22:14,23:22:15,15:22:15,55335,,
SL_FW_Dive_32_14-44-40.121.avi,68130,23:22:43,,,513,633,QC,Asia,0,,2015,32,32,,,,,,Good,Good Going Forward,GGF,GGF,13,,,,,23:22:44,23:22:43,23:22:44,15:22:44,55364,,
SL_FW_Dive_32_14-44-40.121.avi,68778,23:23:05,,,380,376,QC,Asia,0,,2015,32,32,,,,,,Bad,lost bottom visual,BLB,BLB,,,,,,23:23:06,23:23:05,23:23:06,15:23:06,55386,,
SL_FW_Dive_32_14-44-40.121.avi,69676,23:23:34,,,506,572,QC,Asia,0,,2015,32,32,,,,,,Bad,repositioned,BRP,BRP,,,,,hit bottome repositioned ,23:23:35,23:23:34,23:23:35,15:23:35,55415,,
