Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2018NSEO_Dive_26_11-42-17.000.avi,37151,12:03:06,,,,54.586,0.569,5103.009,23.896,,,-1721.491,1120.743,-4671.307,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,24,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,37151,12:03:06,,,,46.007,3.164,4894.595,32.964,,,-2280.74,1354.469,-4113.477,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,yelloweye,145,145,25,AD,Fish milling/hovering,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,37648,12:03:23,,,,29.095,1.074,3932.615,11.196,,,711.663,257.319,-3859.117,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,26,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,38275,12:03:44,,,,35.624,0.729,4104.533,24.682,,,-1268.339,1134.083,-3735.286,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,27,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,39544,12:04:26,,,,45.858,0.963,4880.213,27.933,,,-2241.141,429.462,-4313.854,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,28,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,39544,12:04:26,,,,26.255,1.329,3928.187,4.948,,,4.471,319.045,-3915.207,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,29,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,39737,12:04:33,,,,75.1,5.685,6091.752,16.927,,,1005.68,1431.547,-5835.129,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,quillback,147,147,30,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,40132,12:04:46,,,1074.73,102.538,6,7077.154,25.806,3.82,13.209,-2417.921,1909.211,-6371.395,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,halibut,halibut,200,200,31,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,40471,12:04:57,,,,60.298,4.408,5440.588,18.667,,,1595.229,672.36,-5157.827,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,32,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,41003,12:05:15,,,,31.042,0.935,4283.767,4.287,,,-125.544,273.038,-4273.213,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,33,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,41003,12:05:15,,,,53.629,2.178,5345.282,10.511,,,-692.258,660.224,-5258.985,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,34,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,41049,12:05:16,,,764.375,454.063,5.226,11054.311,34.765,85.324,30.124,5102.43,3701.001,-9081.057,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,yelloweye,145,145,35,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,41325,12:05:25,,,,33.447,5.642,4184.924,27.826,,,1949.821,100.603,-3701.577,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,36,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,41674,12:05:37,,,,47.195,0.34,4962.577,23.682,,,-1992.923,14.243,-4544.802,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,rosethorn,150,150,37,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,43019,12:06:22,,,,124.717,2.297,7843.674,29.652,,,-3317.417,1978.979,-6826.537,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,quillback,147,147,38,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,43363,12:06:33,,,,20.426,1.655,3172.314,24.336,,,359.875,1242.209,-2896.719,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,silvergray,157,157,39,,,,,
SL_2018NSEO_Dive_26_11-42-17.000.avi,44002,12:06:55,,,,20.803,1.77,3508.825,3.141,,,-191.702,-32.418,-3503.434,1,KelliiWood,80,N/A,2018,26,43,Line,,,,,rockfish,silvergray,157,157,40,,,,,
