Filename,Frame,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive.No,Transect.No,User.Def..4,User.Def..5,User.Def..6,User.Def..7,User.Def..8,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1
SL_2017EYKT_Dive_13_06-31-36.000.avi,30007,6:48:19,NA,NA,NA,26.868,1.965,2502.738,22.314,NA,NA,756.421,-588.953,-2311.852,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,112,,,NA,confirmed in aux camera
SL_2017EYKT_Dive_13_06-31-36.000.avi,38037,6:52:47,NA,NA,NA,37.012,2.154,2930.304,24.43,NA,NA,-809.188,-918.151,-2662.498,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,113,,,NA,
SL_2017EYKT_Dive_13_06-31-36.000.avi,40367,6:54:05,NA,NA,NA,28.268,2.968,2616.702,19.651,NA,NA,809.904,-358.85,-2462.196,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,114,,,NA,
SL_2017EYKT_Dive_13_06-31-36.000.avi,44906,6:56:36,NA,NA,NA,29.288,1.285,2721.572,17.131,NA,NA,575.532,-573.566,-2597.448,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,115,,,NA,
SL_2017EYKT_Dive_13_06-31-36.000.avi,45221,6:56:46,NA,NA,NA,39.542,2.39,3053.341,21.979,NA,NA,1088.614,-364.512,-2829.301,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,117,,,NA,
SL_2017EYKT_Dive_13_06-31-36.000.avi,51523,7:00:16,NA,NA,NA,24.483,1.948,2508.873,17.678,NA,NA,-396.009,-665.14,-2386.463,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,tiger,148,148,118,,,NA,
SL_2017EYKT_Dive_13_06-31-36.000.avi,51752,7:00:24,NA,NA,NA,41.4,1.127,3555.694,6.688,NA,NA,-183.592,-392.299,-3529.214,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,119,,,NA,
SL_2017EYKT_Dive_13_06-31-36.000.avi,55151,7:02:17,NA,NA,NA,21.894,4.871,2241.986,23.542,NA,NA,702.212,-567.98,-2052.023,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,120,,,NA,confirmed in aux
SL_2017EYKT_Dive_13_06-31-36.000.avi,62017,7:06:06,NA,NA,NA,50.974,0.505,3396.783,24.579,NA,NA,-1152.711,-835.44,-3084.061,1,Jenny,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,121,,,NA,
AUX_2017EYKT_Dive_13_06-31-36.000.avi,8474,6:36:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,-823,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,122,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,22153,6:44:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,-305,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,123,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,22939,6:44:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,-762,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,124,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,33267,6:50:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,-610,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,125,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,39341,6:54:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-823,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,126,,,NA,"only in aux, distance estimated, maybe dusky?"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,39579,6:54:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,-244,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,127,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,46837,6:58:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,128,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,47830,6:59:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1372,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,129,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,48036,6:59:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-610,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,130,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,51752,7:01:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,-884,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,tiger,148,148,131,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,52458,7:01:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,132,,,NA,"only in aux, distance estimated"
AUX_2017EYKT_Dive_13_06-31-36.000.avi,66726,7:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-426.72,NA,NA,1,Amy,0,NA,2017,13,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,133,AD,moving slowly into frame,NA,"only in aux, distance estimated, no length"
SL_2017EYKT_Dive_14_07-52-49.000.avi,4831,7:55:42,NA,NA,NA,89.124,5.307,4428.293,27.363,NA,NA,-1970.949,-531.412,-3929.725,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,1,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,5808,7:56:15,NA,NA,NA,103.036,4.874,4906.375,23.815,NA,NA,1901.249,529.901,-4491.878,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,2,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,9144,7:58:06,NA,NA,NA,46.07,8.465,3305.259,23.267,NA,NA,1275.629,260.217,-3038.058,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,3,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,9724,7:58:25,NA,NA,NA,52.414,5.071,3852.328,12.652,NA,NA,-386.048,727.795,-3763.205,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,10385,7:58:47,NA,NA,NA,191.551,0.944,6529.711,26.94,NA,NA,2420.805,1665.647,-5831.162,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,5,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,10643,7:58:56,NA,NA,NA,44.496,2.209,3730.945,5.929,NA,NA,282.203,240.26,-3712.491,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,6,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,11498,7:59:24,NA,NA,NA,120.123,0.925,5386.283,21.418,NA,NA,1866.177,591.316,-5017.945,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,7,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,12051,7:59:43,NA,NA,NA,35.008,1.342,3033.547,17.432,NA,NA,-908.663,-3.508,-2894.258,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,8,AD,Fish milling/hovering,NA,"no length, weird angle"
SL_2017EYKT_Dive_14_07-52-49.000.avi,13051,8:00:16,NA,NA,NA,48.145,7.134,3591.945,15.582,NA,NA,-540.437,778.614,-3464.644,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,9,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,13310,8:00:25,NA,NA,NA,23.001,2.35,2507.551,14.462,NA,NA,289.834,540.575,-2431.375,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,10,,,NA,"no length, weird angle"
SL_2017EYKT_Dive_14_07-52-49.000.avi,19833,8:04:02,NA,NA,NA,39.49,1.914,3405.055,8.398,NA,NA,-344.543,-378.731,-3366.341,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,11,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,20109,8:04:11,NA,NA,NA,147.314,0.166,6508.495,17.626,NA,NA,5.196,1933.675,-6214.61,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,12,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,20248,8:04:16,NA,NA,NA,26.192,0.439,2576.019,16.925,NA,NA,698.72,-287.052,-2462.776,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,13,,,NA,"no length, weird angle"
SL_2017EYKT_Dive_14_07-52-49.000.avi,20383,8:04:20,NA,NA,NA,23.345,0.467,2362.791,21.035,NA,NA,-612.663,-599.626,-2201.789,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,14,AD,Fish seeking cover,NA,"no length, can't see whole fish"
SL_2017EYKT_Dive_14_07-52-49.000.avi,20422,8:04:22,NA,NA,NA,8.386,0.434,1494.485,13.433,NA,NA,347.168,-4.821,-1453.595,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,15,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,20889,8:04:37,NA,NA,NA,83.723,4.192,5007.586,10.068,NA,NA,-275.444,801.439,-4935.356,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,16,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,22272,8:05:23,NA,NA,NA,71.477,1.49,4260.703,18.17,NA,NA,-1234.715,466.421,-4051.113,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,17,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,25121,8:06:58,NA,NA,NA,57.867,4.012,3683.192,23.698,NA,NA,-1431.183,358.134,-3374.813,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,18,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,25655,8:07:16,NA,NA,NA,14.555,2.852,1896.616,20.703,NA,NA,338.848,-589.168,-1770.654,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,19,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,28624,8:08:55,NA,NA,NA,29.69,7.42,2635.46,22,NA,NA,-808.693,-580.931,-2440.12,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,20,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,30305,8:09:51,NA,NA,NA,521.752,0.855,10617.247,29.487,NA,NA,-4886.902,1796.979,-9252.837,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,halibut,halibut,200,200,21,,,NA,"no length, can't see whole fish"
SL_2017EYKT_Dive_14_07-52-49.000.avi,30455,8:09:56,NA,NA,NA,36.898,4.422,3159.341,14.555,NA,NA,-757.621,219.116,-3059.319,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,22,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,31333,8:10:25,NA,NA,NA,45.248,6.015,3386.559,19.248,NA,NA,1099.693,173.405,-3198.342,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,23,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,34078,8:11:57,NA,NA,NA,26.7,3.822,2500.027,21.882,NA,NA,-852.718,-389.427,-2317.618,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,24,AD,Fish seeking cover,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,34119,8:11:58,NA,NA,454.795,17.651,1.57,1819.271,22.022,19.249,13.894,-538.532,-418.727,-1686.535,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,24,AD,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,51128,8:21:25,NA,NA,NA,103.142,2.586,4892.609,24.198,NA,NA,1502.666,1301.34,-4470.585,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,flatfish,flatfish,10006,10006,25,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,59756,8:26:13,NA,NA,NA,41.255,2.695,3491.262,9.237,NA,NA,-331.212,431.447,-3448.632,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,26,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,5649,7:56:09,NA,NA,NA,37.926,2.609,3050.293,21.191,NA,NA,-1096.337,-134.564,-2843.277,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,27,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,7050,7:56:56,NA,NA,NA,26.675,2.733,2426.855,25.83,NA,NA,-960.006,-456.296,-2181.698,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,28,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,14168,8:00:53,NA,NA,NA,28.923,0.104,2864.83,13.22,NA,NA,124.402,-659.88,-2785.02,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,29,,,NA,
SL_2017EYKT_Dive_14_07-52-49.000.avi,27144,8:08:06,NA,NA,NA,22.276,1.523,2225.115,25.913,NA,NA,814.574,-542.991,-1998.191,1,Jenny,0,NA,2017,14,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,30,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,7618,9:59:06,NA,NA,NA,72.457,1.21,4063.805,24.634,NA,NA,1494.956,774.301,-3698.658,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,1,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,11084,10:01:01,NA,NA,NA,52.483,3.785,4190.725,1.33,NA,NA,-91.098,-59.223,-4189.316,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,2,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,11530,10:01:16,NA,NA,NA,76.897,7.279,4840.525,7.798,NA,NA,-586.418,267.017,-4797.447,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,3,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,12246,10:01:40,NA,NA,NA,51.664,4.357,4004.252,8.486,NA,NA,5.185,567.192,-3963.875,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,15212,10:03:19,NA,NA,NA,332.516,2.682,8585.056,28.168,NA,NA,3126.69,2533.099,-7583.561,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,5,AD,Fish milling/hovering,NA,"no length, too blurry"
SL_2017EYKT_Dive_15_09-54-44.000.avi,18134,10:04:56,NA,NA,NA,38.389,9.395,3046.642,22.317,NA,NA,-1140.086,179.647,-2819.566,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,6,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,31898,10:12:35,NA,NA,NA,38.408,0.002,3245.438,12.991,NA,NA,625.46,356.686,-3164.561,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,7,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,34223,10:13:53,NA,NA,NA,46.526,7.618,3829.863,5.694,NA,NA,-379.62,-6.716,-3810.997,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,8,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,35348,10:14:30,NA,NA,NA,76.142,6.741,4465.169,16.371,NA,NA,1183.154,403.498,-4286.616,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,9,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,36262,10:15:01,NA,NA,NA,60.771,2.296,3907.421,17.548,NA,NA,-969.801,-691.179,-3721.518,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,10,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,36323,10:15:03,NA,NA,NA,80.64,7.776,4950.641,8.537,NA,NA,-716.712,133.389,-4896.67,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,11,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,37481,10:15:41,NA,NA,NA,52.147,5.292,3704.989,17.405,NA,NA,1108.147,-36.405,-3535.198,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,37661,10:15:47,NA,NA,NA,47.624,6.239,3640.374,12.4,NA,NA,-674.229,374.332,-3557.754,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,13,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,38371,10:16:11,NA,NA,NA,22.486,1.698,2480.539,18.582,NA,NA,-19.301,-804.253,-2346.461,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,38987,10:16:32,NA,NA,NA,46.14,8.198,3446.829,18.874,NA,NA,1115.004,-18.588,-3261.449,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,15,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,39536,10:16:50,NA,NA,NA,52.924,3.334,4050.626,7.499,NA,NA,-165.194,478.129,-4018.914,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,16,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,40849,10:17:34,NA,NA,NA,49.065,2.879,3441.348,21.34,NA,NA,1192.178,364.293,-3207.628,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,17,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,47190,10:21:05,NA,NA,NA,130.17,0.923,5303.536,28.122,NA,NA,-2344.91,-894.281,-4672.168,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,18,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,49902,10:22:35,NA,NA,NA,54.522,1.884,3824.973,16.569,NA,NA,-1089.605,27.728,-3666.389,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,19,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,51308,10:23:22,NA,NA,NA,126.283,0.367,5879.053,18.109,NA,NA,-473.895,1731.418,-5598.292,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,tiger,148,148,20,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,52585,10:24:05,NA,NA,NA,33.348,0.829,2836.572,20.016,NA,NA,898.429,-384.023,-2662.985,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,21,,,NA,
SL_2017EYKT_Dive_15_09-54-44.000.avi,8201,9:59:25,NA,NA,NA,256.44,0.766,7345.911,30.945,NA,NA,-3279.393,-1912.292,-6288.968,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,22,,,NA,confirmed in aux
SL_2017EYKT_Dive_15_09-54-44.000.avi,9807,10:00:19,NA,NA,NA,31.482,0.294,3172.679,3.612,NA,NA,-49.958,-212.466,-3165.162,1,Jenny,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,23,,,NA,
AUX_2017EYKT_Dive_15_09-54-44.000.avi,45899,10:20:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,Amy,0,NA,2017,15,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,24,,,NA,only in aux
SL_2017EYKT_Dive_16_11-05-02.000.avi,3939,11:07:15,NA,NA,NA,80.766,0.505,4453.808,20.097,NA,NA,-1409.124,571.951,-4186.126,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,1,,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,10555,11:10:56,NA,NA,NA,2.76,0.451,818.022,16.431,NA,NA,125.774,189.516,-785.764,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,2,AD,Fish moving quickly into frame,NA,"no length, bad angle"
SL_2017EYKT_Dive_16_11-05-02.000.avi,10898,11:11:07,NA,NA,NA,42.933,1.244,3254.509,21.366,NA,NA,624.302,-1026.149,-3024.747,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,3,,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,10968,11:11:10,NA,NA,NA,109.205,1.945,5249.736,18.937,NA,NA,1129.575,1245.724,-4973.124,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,4,,,NA,probably dusky
SL_2017EYKT_Dive_16_11-05-02.000.avi,10968,11:11:10,NA,NA,NA,312.674,2.882,9012.449,16.551,NA,NA,2101.25,1423.394,-8647.712,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,5,,,NA,maybe ye subadult?
SL_2017EYKT_Dive_16_11-05-02.000.avi,13578,11:12:37,NA,NA,NA,61.804,1.771,3710.595,26.654,NA,NA,1385.189,903.257,-3321.731,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,6,,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,17795,11:14:57,NA,NA,NA,66.292,0.276,3955.583,25.437,NA,NA,-1696.493,71.366,-3572.598,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,7,,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,18730,11:15:28,NA,NA,NA,123.94,3.149,5259.445,26.543,NA,NA,-2213.889,760.9,-4709.723,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,8,,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,22579,11:17:37,NA,NA,NA,13.54,3.231,1827.555,17.74,NA,NA,480.555,-291.743,-1738.94,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,9,JV,Fish milling/hovering,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,22580,11:17:37,NA,NA,166.766,23.402,0.301,1836.692,18.998,32.401,10.449,528.646,-279.303,-1736.653,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,9,JV,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,27221,11:20:11,NA,NA,NA,86.852,0.94,4505.585,22.912,NA,NA,1483.146,911.718,-4155.64,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,10,SU,Fish milling/hovering,NA,"no length, can't see whole fish"
SL_2017EYKT_Dive_16_11-05-02.000.avi,27404,11:20:17,NA,NA,NA,74.297,5.18,4209.057,24.676,NA,NA,-1753.162,96.597,-3825.344,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,11,,,NA,"no length, too blurry"
SL_2017EYKT_Dive_16_11-05-02.000.avi,29896,11:21:41,NA,NA,NA,84.547,0.825,4441.907,23.124,NA,NA,-1568.528,738.975,-4089.52,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,12,SU,Fish seeking cover,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,29932,11:21:42,NA,NA,337.614,67.907,3.82,3736.955,23.31,9.393,22.993,-1414.848,429.985,-3431.931,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,12,SU,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,30914,11:22:14,NA,NA,NA,114.203,2.392,5705.006,18.41,NA,NA,-27.191,1769.16,-5423.692,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,13,AD,Fish milling/hovering,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,31168,11:22:23,NA,NA,537.157,41.6,1.201,3138.415,16.827,14.462,10.389,-743.564,522.041,-3004.037,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,13,AD,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,31615,11:22:38,NA,NA,NA,113.533,0.167,5255.172,20.716,NA,NA,-1446.763,1137.868,-4922.293,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,14,,,NA,maybe juvenile yelloweye
SL_2017EYKT_Dive_16_11-05-02.000.avi,33622,11:23:45,NA,NA,NA,79.446,2.266,4447.228,19.408,NA,NA,-1081.273,982.218,-4200.468,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,15,,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,33670,11:23:46,NA,NA,1063.716,99.25,5.328,3232.832,18.51,55.945,24.78,-1006.08,202.961,-3065.586,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,15,,,NA,
SL_2017EYKT_Dive_16_11-05-02.000.avi,33807,11:23:51,NA,NA,NA,56.612,1.151,3875.858,17.049,NA,NA,-1135.916,-54.39,-3705.268,1,Jenny,0,NA,2017,16,1,NA,NA,NA,NA,NA,prowfish,prowfish,215,215,16,,,NA,
